"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",187.267562567503,141.140684774111,250.132226910538,159.21295966762,155.035382634204,74.6101590667445,85.9057962482509,194.579479890292,116.292371426542,335.320693341235,236.119221812353,302.766821932239,-4.51030122153777,-5.51539478791063,-0.735219945663038,2.47557513897238,5.1475763826289,7.32436940771904,10.2536925226195,10.4774038461539,10.8970888838809,4.63955495459404,-3.08565251277041,-3.24711215027375,631.175069273853,564.380569212362,355.095435205288,687.73228658013,-4.42426938657405,2.29597719197941,9.35182192549749,4.15033044190151
"1941",275.090670284744,140.526358488177,160.023895937066,115.331191038235,135.862886449959,129.272403368631,64.1994131612094,63.3773841973768,209.338060484674,410.574166442498,362.96023020091,247.34774334595,-4.41432865501467,-2.98146106687364,0.753373522636241,3.2137152777778,5.12210776826258,7.90712525457401,12.0197072086171,12.9259673811432,7.98578861595221,4.37482174604369,0.156832337990808,-5.51027122562765,718.383850705159,411.21797342526,256.849200727217,982.872457128082,-3.54763395738735,3.02973218955887,10.9509332814448,4.17248089999557
"1942",217.410980075056,74.9876871124222,191.286271935504,181.395672142315,64.8747800215561,86.3579249618432,73.4016544311944,35.7398866506892,82.2819449240342,395.628675685113,292.290451530463,352.897305097272,-4.1493959084535,-3.48294416900372,-1.5613339155148,2.24971871661327,6.1079528286926,8.08125907702326,11.9312490088308,13.348523940388,10.5895389915532,5.12341532910993,-3.58408177041598,-4.97732163127669,539.746410533429,437.556724099375,195.499466043727,770.20107213961,-4.38087043436162,2.26544587659702,11.1203440087474,4.04295751674904
"1943",246.781513329723,162.766689065253,174.079705521257,204.674924473063,96.6901879640232,46.1493601025536,108.276398812667,114.222660557263,159.886854817159,244.053555172908,295.172257719036,277.86345875018,-9.58334960937498,-2.40080728123328,-3.5984185112847,1.98587912535058,3.80824021559497,7.52022522494326,9.0985046386719,10.4413844964443,9.38249261318111,4.09190475594286,1.81914255517163,-1.12480500050078,762.445507492247,475.444817958344,268.648419472484,699.112667709103,-5.65382617396165,0.73190027655362,9.02003812001983,5.09784664143187
"1944",328.256742411858,110.112950400077,179.457247989555,104.284626133262,102.868688401257,53.0557580835496,71.7547046534048,94.6680074154686,133.859614053598,365.12708510909,259.896707601654,145.026041174897,-2.5981263772035,-3.20640065771899,-2.92345628004805,2.20504072140427,4.86815352480638,8.44889390733509,11.1522857405182,10.9175763513288,10.0249275403145,6.4985527886285,0.265510911207955,-4.60704611753804,716.233151562116,386.610562524074,219.478470152423,758.883406764342,-2.30977734514109,1.38324598872086,10.172918666394,5.59633041338366
"1945",275.152487598726,188.869826802108,297.926424230393,154.472722236115,70.8106017380985,95.2064023257639,126.071989529818,33.789542350922,137.940597995065,286.520145811602,289.547205783236,250.625136925274,-2.29317126151841,-3.85795147235575,-2.05945251986509,-0.408569440271078,5.54348014114252,6.55865937583469,9.82917866503074,12.1008208446014,8.31006709693846,4.18604574611047,-4.24919595310828,-5.16540407360107,609.048355575731,523.209748204607,255.067934206504,714.007949589903,-3.58605628380406,1.02515272700211,9.49621962848894,2.74897229664688
"1946",365.260814654872,254.449595237533,297.230674714073,245.38303558261,36.2075386314183,108.931127858038,205.42411704679,64.1910269917148,217.015149955375,214.069922424805,209.727803400407,306.138092466893,-3.96124956179886,-4.35284538595083,-1.99229767628203,0.108651863815461,5.71628318851832,7.05984982221557,8.58366500984912,10.4363000592615,8.3953311235477,1.95772261660325,-4.25577444744923,-5.9419006347656,870.335546817678,578.821248928101,378.546271896543,640.812875780587,-4.49316634045025,1.27754579201725,8.69327163044206,2.03242643090057
"1947",297.890466017028,192.190271123655,100.978918308412,188.810374193753,122.877119585641,128.678915222199,160.3775978562,94.9368740145404,167.51850844743,444.6941612758,173.591092133369,380.113530366753,-7.5381152552417,-4.09701235518494,-0.356435244307536,1.9911320612981,5.67612257737382,7.28633668035526,9.62713064862115,10.3872580503806,9.0115428435497,2.63490011101097,-1.54892578124998,-3.21199867704992,796.218829607575,412.666412087806,383.99338709294,785.803761856599,-5.85900941506408,2.43693979812146,9.10024179311901,3.36583905777023
"1948",330.829068483052,203.418670549519,177.215849893152,81.9831047033987,103.032640115812,58.031134838716,113.970394119915,213.3165687247,264.811506017278,337.384703326334,398.524201009423,267.436809135346,-3.62765069945243,-7.27782300639354,-3.81758845402642,-1.05879782652241,4.7484552367121,8.4719182462774,9.57698244274174,10.4255237025074,6.88851840027379,2.64883908002807,-2.06016511835601,-8.60439682658919,914.361269399325,362.231594712362,385.31809768333,1000.72041035303,-4.70582412763197,-0.0426436812789126,9.4914747971755,2.49239745398195
"1949",230.687980836608,187.386974155043,132.277144300234,312.772020399093,91.897549558407,136.239542297494,105.639643897501,146.758598695374,181.090535106472,353.455272085296,367.687984895057,240.413236531278,-8.09235803326988,-8.6772023779714,-1.52434426332129,1.10736908219821,4.78117816631613,5.91472465319513,8.24129534338277,9.31292349008416,9.43777246719754,2.54822940663397,2.08545824360646,-7.76699174408218,685.511764126997,536.946714257734,388.637784890369,902.233792086824,-8.45798574594349,1.45473432839768,7.82298116222069,4.69048670581266
"1950",79.1815207902,377.358935330099,188.850637494475,225.544074693551,171.743657429997,64.0536607720722,100.509977469651,143.541207937046,182.473119646788,284.103017280467,296.722263611184,338.375886329091,-18.2086538722372,-4.79959690713473,-2.93107445871726,-0.0640205057258053,3.1413035857372,8.16424680530518,9.05661417643231,10.2274106278379,8.56589099851431,1.40330351479035,-5.19672058627134,-3.05076909513553,696.953692651577,586.138369618023,308.104846178769,763.29840053844,-10.2584141744847,0.0487362070980462,9.14942386985846,1.59082464234444
"1951",213.909732885301,203.159234108917,202.732477343092,95.4346356985088,139.542024094078,71.6557100830146,66.5591071179718,59.5551048764664,129.943303823567,268.812354287913,297.552436733475,215.93408463483,-7.93020940275272,-5.62580947223889,-5.83620913252869,2.06300982613851,4.86427153236848,8.00962362696984,11.3524116711739,11.1878997541901,9.87684738289599,2.4904971913395,-1.78333312466611,-7.06737209222253,755.444853323309,437.709137135679,197.769922077453,696.308094844954,-5.53559599004238,0.363690741992767,10.1833116841113,3.52800381652313
"1952",347.167091213294,239.583313945207,195.930251403927,301.282840649573,92.0356842450416,128.054508270744,61.5307803516491,116.157930127433,252.454238496004,245.92816677247,243.370103984116,351.023036186607,-8.62172976762818,-4.54102381518761,-2.43347543569709,0.443526465261107,4.36324358557027,6.00772501627606,9.51317305605638,10.7895274626903,8.88514764247799,6.49941875751204,-0.784769015841991,-4.01110276442305,802.684489793331,589.248776298542,305.743218749825,741.75250925259,-6.74337522501277,0.791098205044761,8.77014184500759,4.86659912804935
"1953",362.550918022807,262.393980844217,298.164483514001,154.043519093345,130.058380913459,77.4710045721477,105.087428499992,117.750405618507,228.389047969801,496.589488560796,508.618200890338,454.012117551592,-7.11847025553383,-1.18048732138085,-0.939289425580907,2.27794486803888,5.52979418110646,7.06893336630277,9.51603023170408,10.4133503188435,7.99622927934698,4.44573468591415,1.01895392002206,-0.520016766409566,975.967935053632,582.266383520805,300.308838690647,1233.59673742093,-4.10335344711258,2.28948320785481,8.99943797228345,4.48697262842773
"1954",246.648405867621,478.441757329095,107.43915311232,230.834929105372,83.9066215836578,152.665251352562,114.549106679475,72.7438599465248,192.698528751349,377.221608928476,485.807222147018,497.135251752523,-8.88310552091678,-2.33155559311563,-2.06186810354899,-0.745492371127114,5.07434462848894,6.22888799161995,7.61032015808629,9.1886658236512,7.61703689444781,3.5528506026309,2.80261663453194,-1.84144511426614,1179.10228074831,422.18070380135,339.958217978561,1055.72735982684,-3.91155929348066,0.755661384604278,7.67595799111915,4.65750137720355
"1955",271.93497086907,230.063638068799,230.757028978859,200.209761253343,184.600313645827,116.112255819667,87.2033631128585,156.355527384081,175.713964570791,460.046189084936,281.272190503585,213.639596563716,-1.54893777961403,-2.88040510650372,-3.71382790589942,0.697057114299569,3.32036064995662,6.40403332832534,8.30639377170141,8.10096117329396,7.01338876577526,2.56859949878141,-6.55968453170905,-7.95716477092512,999.133860690392,615.56710387803,359.671146316607,917.032344159312,-2.09026266679463,0.101196619452257,7.60379609110691,1.00743457761587
"1956",219.514309678378,209.586739983374,261.583729159549,122.933146925882,96.9384691855098,186.937587777487,62.4537205927544,139.27252415287,176.279722975615,397.390624623682,338.959351110344,532.665644895731,-6.96348621335802,-5.68478064903844,-2.29676294571312,2.52881188025844,5.66003590119193,6.04594293578061,9.90768630851031,10.1748885717148,7.289204028529,1.84620669112249,0.0436108189770526,-2.91067124065169,642.740646225468,481.45534527094,388.663832523112,912.62969870964,-6.86847721110719,1.96402827857908,8.70950593866856,3.05967384620951
"1957",84.2702918786468,197.022713180015,187.962076861539,151.557424463905,94.5076505259539,165.478481511132,162.13450988488,103.843170980342,141.101442486382,201.375246644975,318.017293078204,440.948859474057,-8.7202692015558,-4.8907758663862,-0.649598576472333,2.41565452640894,6.3605160444211,7.6190121903379,8.24952439528247,9.98827097314038,9.97394101395568,3.62262187207868,0.971460482605525,-1.9713933961004,813.958649954392,434.027151851397,431.456162376353,660.493982209561,-5.50723876953123,2.70885733145257,8.61893585292025,4.85600778954663
