"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",45.3749222522472,59.4946790964362,74.1469784924347,69.5391734188888,64.6873529492748,57.1114298509201,75.1501739343641,31.6807486906328,53.420454399505,93.5006025425133,73.6429141155289,88.147201412034,-12.6186516655816,-9.59586902194551,-3.63209423489039,0.337316555447071,5.2141666836209,10.3321667141385,14.8522243923611,13.6522956848145,11.9630697462294,2.99351823594837,-9.03442145453557,-9.22962587144638,193.016802760717,208.373504860598,163.942352475917,220.563971057547,-10.4813821863245,0.639796334725862,12.9455622637714,1.97405550921407
"1941",44.260847234303,24.8126771556498,29.2568445107059,25.6785761060504,75.0585393608263,125.893436585708,49.0026098179644,53.02757755352,139.328488924851,90.6155373652129,68.9222836566235,87.3049785602941,-10.7546621534559,-7.88047086927624,-2.66170264350041,1.50726386176218,4.34879455566409,10.4904817369249,15.3042257520888,14.001126437717,5.08003853691951,0.323162333170596,-5.45399661593965,-11.5294873555501,157.220725801987,129.993959977583,227.923623957193,298.866309946687,-9.28825296472618,1.06478525797528,13.2652779755769,-0.0169319152831805
"1942",26.6318865914299,16.882806877321,45.1104269531142,58.9873918215744,98.8152151338808,104.859212976104,100.718518654402,59.9823902642432,30.3428633681809,63.6570636779652,98.5529578853554,108.319478200024,-13.7583925035265,-10.7736860487196,-6.26022059122719,0.559050496419294,4.35728861490888,8.56794382731122,13.4933715820313,13.626798248291,9.19583028157554,3.10157801310224,-9.10468902587888,-10.2750394185384,130.819672029045,202.913033908569,265.560121894749,192.552884931501,-12.0205219692654,-0.447960493299673,11.8960378858778,1.0642397562663
"1943",77.3571846091525,44.7866729015611,78.2271409132389,75.4317909983608,79.3135070642974,82.8304053478253,73.628273250506,53.5137325977202,30.760222898607,59.6577478006818,39.1621220721087,45.2685287835064,-16.9019344753689,-7.14868223402233,-8.53823191324867,0.587655215793208,2.1434036254883,6.79317245483401,12.4611679077149,12.1286471048991,8.57673839992949,2.74961836073136,-4.43146065606009,-9.5409102545844,230.463335710738,232.972438975897,209.972411196052,129.580092771398,-11.4418853759765,-1.93572435732239,10.4609958224827,2.29829870153359
"1944",66.3098799066372,42.3992003719225,73.2549616368487,53.7425445994207,97.8922335295162,119.25607182396,99.4984290995894,101.584349162295,102.306590609563,52.4237808163485,91.185987451657,59.6568660823525,-9.71211047702363,-9.95357064141165,-7.34785096910263,1.32980117797854,5.09709531995987,10.213094329834,12.8036052280002,10.9911552429199,8.75936915079755,5.22771521674264,-4.94496722751191,-11.8135979546441,153.977609062066,224.889739765786,320.338850085843,245.916358877568,-9.73553045767323,-0.306984823721404,11.3359516002514,3.01403904667609
"1945",98.7648619047832,65.8529814306045,86.0985914526585,80.4053110186942,51.6442904619099,74.4512986663419,46.9522348806398,42.5105868162063,76.2237830106945,90.4790852509905,110.991351539269,68.4801519334239,-9.06353140936955,-9.55098614162867,-5.75378222995332,-3.49358130560979,3.28503061930341,6.98522296481665,13.2744066874186,14.1567788018121,6.53592749701608,1.90482355753583,-8.55668402777776,-11.2751491970486,224.27470941774,218.148192933263,163.914120363188,277.694219800954,-10.1427051685474,-1.9874443054199,11.4721361513491,-0.0386443244086147
"1946",91.1305759275112,87.8198110832374,103.862102182272,105.04295656574,41.6478945133147,111.097163365533,77.5966419096221,64.6346685373121,79.3747722248857,94.2512666822747,90.2512176253367,106.23721207311,-10.4340181986491,-9.35774290296764,-4.42631886800128,-0.960855017767989,4.26096284654408,7.19037738376196,12.4841455247667,12.3108637491862,7.16852849324547,-2.86025763617619,-9.82002699110241,-12.6368399302164,247.430538944172,250.552953261326,253.328473812467,263.877256532497,-10.3556367662218,-0.375403679741731,10.6617955525716,-1.83725204467771
"1947",105.30213086329,54.6086896073474,41.1599743407957,57.5248745735735,70.1693135844026,116.984868072905,81.7429726270752,99.005009477777,78.3559789609474,156.670088640466,57.3873158282368,83.7348653569481,-14.586983956231,-9.97369105021157,-4.83849563598631,0.113441297743078,4.14971567789716,6.83011652628583,13.2122686598036,10.4013280232748,6.79568125406903,0.0497269524468543,-8.68008100721569,-10.5670371161567,266.148032543747,168.854162498772,297.732850177757,292.41338342965,-12.399171645553,-0.19177955344869,10.1479044031214,-0.611557600233267
"1948",76.5514814920607,97.5623876478898,80.8254213770851,103.367402286191,86.8778395363026,82.123286362427,111.748280239731,150.20534548805,98.5759480924268,74.3601008046729,123.094234004384,76.874552340693,-10.2594517178005,-12.0468541887071,-7.00379325018986,-2.02118742201061,4.32197892930775,10.8518391079373,11.653465101454,10.5803187052409,6.76833326551652,0.596422237820118,-6.98034939236109,-15.7237325880262,257.848734496899,271.070663199579,344.076912090208,296.030282901484,-10.9577810075548,-1.56766724763091,11.0285409715441,0.128135370325182
"1949",54.0739861656524,86.1241063094995,46.3808022711116,76.8228414623688,58.9635725789574,86.5704177704174,115.184451652264,91.1931094354562,63.2222501735669,112.938926737924,98.3661892435824,135.261944145896,-17.2961802588569,-13.0490703158908,-4.69163487752276,1.13946982489694,5.8780702379015,8.36654222276478,11.4749453226725,11.7358854505751,8.54300503200957,-1.96448745727537,-2.65778452555336,-13.3375078413221,217.072644815845,182.167216312438,292.947978858138,274.527366155073,-15.3563277209246,0.775301728425225,10.5257909986708,1.30691101639361
"1950",70.112205543814,96.6482536597242,81.8045743184888,82.1110427204985,77.111225544488,61.7701481678523,80.6653874201907,87.437005667501,44.8842201634155,157.656654511811,135.031520573345,115.530626518497,-24.8586970011393,-8.65488111707897,-6.4073653327094,-1.07491743299694,2.68846791585289,8.26229332817928,12.4234036763509,11.5520217047798,9.25941916571725,-1.08271340264212,-8.76964035034177,-7.45726242065427,302.022403349434,241.026842583475,229.872541255544,337.572395248571,-15.6170286531801,-1.59793828328448,10.7459062364367,-0.197644862422214
"1951",98.6922111915192,88.9703953705773,74.312406915447,28.9590532459745,97.1716474078777,57.1406446397305,65.8919320606704,81.1587756147168,83.1568924574337,128.480755989181,78.3275577608341,105.981988675517,-14.2178437550862,-9.99268781873913,-8.37529898749455,0.287396579318599,4.42134797838001,7.59932098388674,13.7715206570096,11.3968186272515,6.95127258300784,-0.978805711534265,-6.80555233425562,-14.2642518785265,303.193233080593,200.443107569299,204.191352315118,289.965206207449,-10.5559313314932,-1.22218480993198,10.922553422716,-0.277695154260683
"1952",90.1787226466695,77.9417427450729,69.8120159148756,68.2836664782371,60.6030829019599,157.960103533696,68.2660104147443,57.6228097884773,57.9707694851095,35.9726905901173,35.2903617022093,76.5695282227373,-13.7659854465061,-8.25201432969833,-5.46002892388236,0.76505304972333,4.46650594075523,7.61590771145293,12.2316604614258,12.3220603095161,8.82737842135962,4.39674445258249,-7.61350140041773,-8.40636037190753,274.10245406726,198.698765295073,283.848923736918,129.233821777436,-12.0940838849103,-0.0761566444679317,10.7232094941316,1.87020715784146
"1953",205.174344527121,78.2112076740304,93.0552501781171,83.2231149737102,50.6155049887538,122.587911804051,81.8163496514899,85.0411840171243,77.8833704437905,90.8941135922861,122.172621971307,151.305761440502,-9.24743881225584,-6.88243247138127,-4.02572097778318,-1.08270619710284,4.72764528062611,7.55035086737741,12.206674194336,11.980175696479,7.37175097995337,2.70903082953561,-3.77191475762259,-8.17712249755857,359.955080423889,226.893870140581,289.445445472666,290.950106007383,-8.17874388518155,-0.126927298086638,10.5790669193974,2.10295568395546
"1954",112.336199505888,140.230203633514,63.8482184424194,136.495037101364,68.3519527649171,100.975852110423,85.3793974545422,131.672591077707,73.5399827438717,68.9757028966495,125.052674072019,105.343225222896,-16.0920897165934,-5.17212312486434,-7.23180363972979,-3.94496214124889,4.11232698228626,5.99016257392038,10.3796685960558,10.4967624240452,6.73351270887589,-0.819767591688345,-1.83901146782767,-9.44903327094182,403.872164579904,268.695208308701,318.027840642672,267.56835971254,-9.81377844633877,-2.35481293289747,8.95553119800711,1.35824454978663
"1955",53.6951186263145,92.0689066713547,94.467420198877,89.6972556074616,109.022198535968,82.6940930467875,125.664418627922,43.9795859227969,54.7328449708099,133.002921136924,116.307600886406,108.300425495448,-10.5162414550781,-10.8811884562174,-10.0030888027615,-1.86087646484373,2.54740380181209,7.90062739054364,11.7936124165853,11.3218411763509,7.21223771837025,-0.179741075303797,-13.5426376766628,-13.4061463250054,251.107250520565,293.186874342306,252.338097597506,304.04336699414,-10.2821543940791,-3.10552048859771,10.33869366116,-2.1700470111988
"1956",79.2414656494253,76.165578254505,103.273809999034,47.7080563238511,35.2332136244513,138.224040953598,46.496504131129,67.5119044608437,81.0350338967207,127.728589354471,57.9278434694667,167.701241747838,-12.0167500813802,-12.6832823859321,-5.97307222154403,0.694693925645639,5.24831797281903,7.33665661282012,13.8261369493273,12.7263754102919,7.37465862698027,-1.26842049492728,-6.42097998725041,-10.26371061537,263.707469399378,186.215079947336,252.23244954557,266.691466720658,-12.7020595974392,-0.0100201076931196,11.2963896574798,-0.104913951732472
"1957",53.2137110696769,79.9264157297633,63.7895751763911,60.385033430066,41.6888276765045,139.064966545751,110.872147045383,91.247110635676,48.598528568012,91.6247163970386,85.0082219403703,144.227870128816,-17.9203020307753,-11.5080334981282,-4.75478591918943,0.694244215223547,6.9737013075087,9.2309394836426,11.0003643459744,9.5203927781847,8.97766350640193,-0.0526709662543175,-5.25591422186955,-7.62349463568791,300.841368547279,165.863436282962,341.18422422681,225.231466905421,-13.2306820480912,0.97105320118094,9.91723220260057,1.22302610609269
"1958",102.570585949353,75.3580664010466,54.6340349424605,82.897790222584,30.5032763717463,120.594009737639,49.2714670439859,51.2357876557669,120.345797525564,80.4461936519753,110.197352332762,126.334446365945,-6.39077818128795,-5.65463061862519,-5.24205076429577,0.562979210747636,7.25065680609811,11.3460755242242,14.1829361809625,14.185693359375,5.92025867038305,1.28913608127172,-8.40328191121417,-8.2864322238498,322.156522479215,168.035101536791,221.101264437392,310.9893435103,-6.55630114520035,0.857195084183327,13.2382350215206,-0.397962386519798
"1959",115.131762729207,56.5479061377927,93.0802743678214,107.264011797573,92.8911080182944,104.971091883878,61.8373724525251,130.771339862905,137.003444251604,119.517880307588,134.475345839746,89.6941390544978,-12.4190050337049,-10.8374448988173,-3.55654966566295,0.230850474039736,3.25115525987415,7.17372029622398,12.5891391330295,9.4509953816732,5.62469889322919,0.0923133850097884,-8.35823118421764,-7.81307534111868,298.014115232945,293.235394183689,297.579804199308,390.996670398939,-10.514294052124,-0.0248479772496878,9.73795160364224,-0.880406301992888
"1960",67.4926158010041,65.0878052979857,74.8766997292276,71.1413782361584,137.404612113541,102.758174180053,26.013213263367,126.421848305553,84.2632939262937,113.20731821858,99.5373653131537,70.9647125364023,-12.7752568562825,-8.65580724080401,-5.27356355455184,-0.218373786078536,2.69885321723093,6.80492172241213,14.8208201090495,10.8246233622233,7.13512149386938,1.99666239420575,-7.67114656236434,-9.56179699367945,222.274560153488,283.422690078927,255.193235748973,297.007977458028,-9.74804647940174,-0.931028041133152,10.816788397895,0.486879108570263
"1961",99.7749421528877,129.277491092378,62.7035880073284,85.7350126413318,81.1538357164763,63.4099388844334,90.9934163484852,60.7944557026106,99.9634625137939,138.725459051784,97.9455645817022,116.99521434558,-9.19310777452255,-5.84584740532767,-3.82392137315536,-1.05765380859373,4.78238788180883,11.7355726453993,13.6897250705295,15.1773459540473,4.74463551839195,-1.36722835964624,-9.14753316243487,-12.3737358093261,300.017145781668,229.592436365136,215.197810935529,336.63448614728,-8.20025072450989,-0.0330624333134176,13.5342145566587,-1.92337533456306
"1962",112.669889820002,58.0310640361859,61.3348111494108,81.5305721577412,78.749991161102,75.9354419521211,111.495467570623,135.334209461386,70.0153475433278,98.0808028608509,127.479369014812,127.245720980378,-12.4727941724989,-9.16321623060436,-6.55255398220484,1.16214141845705,3.05005883110896,7.53100017971465,11.1273204379612,10.4523911370172,7.7481136745877,1.55626195271812,-4.47727177937823,-7.68741836547849,287.696168201769,221.615374468254,322.76511898413,295.575519418991,-11.3365820708098,-0.780117910879607,9.70357058489766,1.60903461597586
