"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1901,-8.16623376623377,-5.04805194805195,0.794805194805195,4.62987012987013,13.5805194805195,12.7337662337662,16.3792207792208,17.0688311688312,10.3649350649351,7.66233766233766,-0.155844155844156,-4.48051948051948,-16.5649350649351,-15.574025974026,-9.5012987012987,-5.4038961038961,0.984415584415584,1.13246753246753,4.28571428571429,5.58701298701299,-0.0168831168831169,-1.47922077922078,-8.08571428571429,-11.6506493506494,105.766233766234,55.4155844155844,51.1428571428571,53.987012987013,55.7142857142857,66.4415584415584,59.6103896103896,51.4675324675325,55.6623376623377,96.0779220779221,95.8181818181818,93.8571428571429,-12.3655844155844,-10.311038961039,-4.35324675324675,-0.387012987012987,7.28246753246753,6.93311688311688,10.3324675324675,11.3279220779221,5.17402597402597,3.09155844155844,-4.12077922077922,-8.06558441558442,-5.8982683982684,6.33506493506493,15.3939393939394,5.95714285714286,-14.5965367965368,-4.64025974025974,3.66839826839827,-3.19393939393939,255.038961038961,160.844155844156,177.519480519481,247.558441558442,-10.2474025974026,0.847402597402597,9.53116883116883,1.38160173160173
1902,-6.10519480519481,-2.15974025974026,-2.44285714285714,5.80649350649351,10.8662337662338,13.8753246753247,16.7636363636364,17.2090909090909,12.5441558441558,8.48051948051948,-4.30779220779221,-8.13246753246753,-15.1558441558442,-10.4818181818182,-10.1818181818182,-5.64935064935065,-0.0272727272727273,1.45324675324675,3.56233766233766,3.47922077922078,-0.12987012987013,-2.58181818181818,-12.0207792207792,-17.0298701298701,74.2077922077922,75.0649350649351,56.0649350649351,40.2077922077922,63.7402597402597,65.6883116883117,70.4155844155844,84.5714285714286,48.4155844155844,61.3636363636364,94.6363636363636,90.5974025974026,-10.6305194805195,-6.32077922077922,-6.31233766233766,0.0785714285714283,5.41948051948052,7.66428571428571,10.162987012987,10.3441558441558,6.20714285714286,2.94935064935065,-8.16428571428571,-12.5811688311688,-4.24848484848485,4.74329004329004,15.9493506493507,5.57229437229437,-12.4294372294372,-5.28614718614719,2.83160173160173,-4.91082251082251,243.12987012987,160.012987012987,220.675324675325,204.415584415584,-8.33896103896104,-0.271428571428572,9.39047619047619,0.330735930735931
1903,-5.51558441558442,-3.94025974025974,-2.92597402597403,5.70519480519481,10.8064935064935,17.3051948051948,16.825974025974,16.3324675324675,9.9961038961039,6.58311688311688,-2.22987012987013,-2.85974025974026,-15.2454545454545,-14.7779220779221,-14.3181818181818,-6.12207792207792,-2.2974025974026,3.81688311688312,3.92337662337662,4.22337662337662,0.0012987012987013,-2.71168831168831,-11.0246753246753,-10.2233766233766,85.5714285714286,43.974025974026,38.4805194805195,63.2467532467532,47.0909090909091,83.8701298701299,65.0649350649351,81.4935064935065,92.2597402597403,85.2077922077922,116.506493506494,63.7012987012987,-10.3805194805195,-9.35909090909091,-8.62207792207792,-0.208441558441558,4.25454545454545,10.561038961039,10.3746753246753,10.2779220779221,4.9987012987013,1.93571428571429,-6.62727272727273,-6.54155844155844,-5.86277056277056,4.52857142857143,16.8212121212121,4.78311688311688,-15.6844155844156,-7.57922077922078,3.98787878787879,-4.57835497835498,220.142857142857,148.818181818182,230.428571428571,293.974025974026,-10.7735930735931,-1.52532467532468,10.4045454545455,0.102380952380953
1904,-6.69480519480519,-9.09220779220779,-3.55844155844156,8.48441558441558,11.3766233766234,14.8597402597403,18.1116883116883,18.1220779220779,12.4350649350649,7.34935064935065,2.18571428571429,-4.0025974025974,-16.1454545454545,-19.0714285714286,-12.8012987012987,-4.95454545454545,-1.40909090909091,1.68311688311688,3.2961038961039,3.40649350649351,0.279220779220779,-1.68571428571429,-6.42987012987013,-11.7896103896104,84.4415584415584,85.1038961038961,98.5974025974026,31.6883116883117,58.8961038961039,71.7402597402597,58.6363636363636,41.0909090909091,85.2077922077922,84.8311688311688,78.8961038961039,93.3376623376623,-11.4201298701299,-14.0818181818182,-8.17987012987013,1.76493506493507,4.98376623376623,8.27142857142857,10.7038961038961,10.7642857142857,6.35714285714286,2.83181818181818,-2.12207792207792,-7.8961038961039,-6.21558441558442,5.43419913419913,17.0311688311688,7.32337662337662,-15.1467532467532,-6.38831168831169,2.7952380952381,-2.61212121212121,233.246753246753,189.181818181818,171.467532467532,248.935064935065,-10.6811688311688,-0.477056277056277,9.91320346320346,2.35562770562771
1905,-7.62207792207792,-5.34675324675325,3.47792207792208,6.76363636363636,12.8064935064935,16.4662337662338,19.7948051948052,17.5012987012987,11.9844155844156,3.32077922077922,0.48961038961039,-3.95844155844156,-15.2467532467532,-16.1350649350649,-7.40649350649351,-5.24675324675325,-1.84285714285714,2.07402597402597,4.6,4.34285714285714,0.285714285714286,-5.44415584415584,-7.77792207792208,-11.4649350649351,60.4025974025974,47.6753246753247,56.7142857142857,49.4025974025974,62.1558441558442,46.4935064935065,42.1168831168831,69.5974025974026,79.3116883116883,91.5324675324675,87.7792207792208,59.7272727272727,-11.4344155844156,-10.7409090909091,-1.96428571428571,0.758441558441558,5.48181818181818,9.27012987012987,12.1974025974026,10.9220779220779,6.13506493506494,-1.06168831168831,-3.64415584415584,-7.71168831168831,-5.65714285714286,7.68268398268398,17.9207792207792,5.26493506493506,-14.3904761904762,-4.83203463203463,3.67229437229437,-4.31212121212121,201.415584415584,168.272727272727,158.207792207792,258.623376623377,-10.0238095238095,1.42532467532468,10.7965367965368,0.476406926406926
1906,-7.54675324675325,-3.21038961038961,0.433766233766234,7.74805194805195,12.0818181818182,15.3324675324675,20.9818181818182,17.7103896103896,11.6506493506494,6.60649350649351,-1.69220779220779,-8.70519480519481,-16.5454545454545,-11.987012987013,-11.838961038961,-3.87142857142857,-0.471428571428571,1.34285714285714,5.04675324675325,3.99220779220779,0.509090909090909,-1.71948051948052,-9.2,-16.074025974026,113.844155844156,42.1038961038961,29.6753246753247,45.0779220779221,44.1428571428571,79.8571428571429,48.0779220779221,57.8181818181818,74.4675324675325,94.6753246753247,125.701298701299,110.467532467532,-12.0461038961039,-7.5987012987013,-5.7025974025974,1.93831168831169,5.80519480519481,8.33766233766234,13.0142857142857,10.8512987012987,6.07987012987013,2.44350649350649,-5.4461038961039,-12.3896103896104,-4.9051948051948,6.75454545454545,18.0082251082251,5.52164502164502,-13.3324675324675,-5.39393939393939,3.46060606060606,-3.47012987012987,215.675324675325,118.896103896104,185.753246753247,294.844155844156,-9.11883116883117,0.68030303030303,10.7344155844156,1.02575757575758
1907,-16.3675324675325,-5.07532467532468,-2.80519480519481,4.53376623376623,11.6883116883117,15.1467532467532,18.4402597402597,15.774025974026,11.8220779220779,7.56883116883117,0.307792207792208,-4.57922077922078,-23.8155844155844,-14.9818181818182,-13.8337662337662,-6.98181818181818,-2.62597402597403,1.97402597402597,3.95714285714286,3.15194805194805,0.367532467532468,-2.86233766233766,-8.61948051948052,-12.0753246753247,106.454545454545,82.1688311688312,64.987012987013,37.7402597402597,39.0779220779221,88.025974025974,68.5064935064935,85.4285714285714,75.0779220779221,59.7012987012987,70.3116883116883,69.9350649350649,-20.0915584415584,-10.0285714285714,-8.31948051948052,-1.22402597402597,4.53116883116883,8.56038961038961,11.1987012987013,9.46298701298701,6.09480519480519,2.35324675324675,-4.15584415584416,-8.32727272727273,-10.0493506493507,4.47229437229437,16.4536796536797,6.56623376623377,-18.2904761904762,-7.81385281385281,3.02770562770563,-3.7047619047619,299.090909090909,141.805194805195,241.961038961039,205.090909090909,-14.1699134199134,-1.67077922077922,9.74069264069264,1.43073593073593
1908,-5.04415584415584,-3.57662337662338,-2.52727272727273,5.21168831168831,10.5064935064935,14.487012987013,17.8298701298701,15.9792207792208,11.5428571428571,3.9012987012987,-1.38961038961039,-6.56623376623377,-15.312987012987,-13.9597402597403,-14.4493506493506,-6.28701298701299,-1.95714285714286,1.71428571428571,4.44285714285714,3.20519480519481,0.242857142857143,-3.91298701298701,-9.3,-15.412987012987,77.0909090909091,89.987012987013,82.6493506493507,31,81.9090909090909,71.4805194805195,60.2207792207792,58.7792207792208,85.7922077922078,94.7142857142857,78.7532467532468,75.8311688311688,-10.1785714285714,-8.76818181818182,-8.48831168831169,-0.537662337662337,4.27467532467532,8.10064935064935,11.1363636363636,9.59220779220779,5.89285714285714,-0.00584415584415576,-5.3448051948052,-10.9896103896104,-4.4,4.3969696969697,16.0987012987013,4.68484848484848,-13.782683982684,-7.56450216450216,3.12077922077922,-4.32337662337662,237.012987012987,195.558441558442,190.480519480519,259.25974025974,-9.09134199134199,-1.58376623376623,9.60974025974026,0.180735930735931
1909,-14.2675324675325,-9.02597402597403,-0.148051948051948,2.73116883116883,10.4207792207792,15.4922077922078,17.1480519480519,15.5675324675325,11.9077922077922,5.34155844155844,-4.79350649350649,-8.71688311688312,-21.0181818181818,-18.3662337662338,-9.83896103896104,-7.51038961038961,-1.95714285714286,2.19350649350649,4.45454545454545,3.93766233766234,1.78701298701299,-2.39480519480519,-12.8337662337662,-18.3272727272727,101.727272727273,87.7662337662338,47.1298701298701,38.2987012987013,40.1428571428571,52.2727272727273,82.0909090909091,69.7662337662338,69.7402597402597,89.9090909090909,91.7532467532468,82.051948051948,-17.6428571428571,-13.6961038961039,-4.99350649350649,-2.38961038961039,4.23181818181818,8.84285714285714,10.8012987012987,9.7525974025974,6.8474025974026,1.47337662337662,-8.81363636363636,-13.5220779220779,-9.95324675324675,4.33463203463203,16.0692640692641,4.15194805194805,-18.2658008658009,-6.43549783549784,3.52857142857143,-4.48051948051948,265.324675324675,125.571428571429,204.12987012987,251.402597402597,-14.1095238095238,-1.0504329004329,9.79891774891775,-0.164285714285714
1910,-6.27532467532468,-7.41298701298701,2.88701298701299,7.68051948051948,12.212987012987,14.7116883116883,18.312987012987,16.0064935064935,11.9922077922078,6.22597402597403,-2.65714285714286,-4.62207792207792,-15.6103896103896,-18.4493506493506,-7.17402597402597,-4.77792207792208,-1.10909090909091,2.22727272727273,5.04805194805195,3.29480519480519,0.85974025974026,-2.66753246753247,-9.43506493506493,-11.7779220779221,64.8701298701299,67.5974025974026,48.025974025974,40.7142857142857,50.7142857142857,57.9090909090909,58.2207792207792,48.8441558441558,74.5194805194805,90.6233766233766,107,88.948051948052,-10.9428571428571,-12.9311688311688,-2.14350649350649,1.4512987012987,5.55194805194805,8.46948051948052,11.6805194805195,9.65064935064935,6.42597402597403,1.77922077922078,-6.0461038961039,-8.2,-7.46839826839827,7.59350649350649,16.3437229437229,5.18701298701299,-17.4623376623377,-4.35367965367965,3.52337662337662,-3.74761904761905,214.519480519481,139.454545454545,164.974025974026,272.142857142857,-12.465367965368,1.61991341991342,9.93354978354978,0.71969696969697
