"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,175.9,54.4,55.9,137.2,126.4,106.2,NA,87.5,40.8,45,33.6,119.7,165.4,118.6,56.6,114.3,149.8,94.2,99.6,175.9
"historical",1851,161.3,45.7,125.7,155,164.5,105.8,95.9,106.9,102.6,45.8,72.6,158.7,115.5,126.7,114.2,115.7,178,110.5,114,178
"historical",1852,138.6,63.7,54.3,154,96.8,114.7,126.3,106.6,46.3,98.5,50.9,147.3,128.6,164.6,81.4,149,96.9,99,152.1,164.6
"historical",1853,122.3,47.8,86.2,112.9,120.3,93.1,59.3,106.7,41.2,112.4,62.7,188.3,126.5,115.4,112.3,152.8,104.7,97.3,163,188.3
"historical",1854,153.7,84.2,118,140,128.6,115.1,69.1,121.3,44,101.6,51.9,176.9,156.8,138.9,101.7,139.1,143.5,81.3,109.3,176.9
"historical",1855,100.9,58.7,87.4,145.2,119.6,108.1,95.8,78.2,78.4,98,57.4,108.6,153.2,104.5,79.2,125.6,125.8,108.3,152,153.2
"historical",1856,108.6,40.7,65.2,95.3,96.9,98.4,81.7,100.8,77.9,84.3,69.2,125.5,101.3,142.1,79.5,92.4,168.1,84.5,149.6,168.1
"historical",1857,126.2,40.4,63.4,132.8,143,76.1,56.5,122.1,70.1,158.7,53,212.9,145.7,143,101.2,138.6,134.7,123.8,117,212.9
"historical",1858,139.9,60.3,73.2,113.3,98.3,115.2,91.2,128.2,35.6,72.8,61.9,173,134.8,97.6,75,112.6,134,126.6,138.3,173
"historical",1859,118.8,30.9,143.5,170.5,120.2,113,81.6,85.9,38.9,106.9,53.2,195.9,129.9,163.1,101.6,146.3,180,116.1,101,195.9
"historical",1860,123.1,39.1,67.7,143.4,148.5,81.4,75,102.9,76,109.1,70.1,158.7,100.1,130.5,128.9,141.6,168.7,122.5,95.1,168.7
"historical",1861,118,63.1,120.7,143.2,138.5,104.3,113.8,86.1,21.1,98.8,70.8,186.8,127.9,110.2,88.5,101.6,148.8,127.6,119.8,186.8
"historical",1862,101.1,60,101.1,128.3,128.8,124.7,74.6,124.3,47.4,59.3,93.8,135.5,106.2,148,87.1,123.7,127,85.3,106.9,148
"historical",1863,114.3,70.4,127.4,178.7,135.6,129.4,92.2,99.4,36.4,116.6,78,139.4,157.1,128.3,84.4,92.5,122.6,101.7,95.8,178.7
"historical",1864,127.7,39.8,51.4,122.5,114.8,88.7,107.8,93.8,77.6,87.3,58.3,193.6,119.1,146.2,100.7,101.5,109,82.3,162.1,193.6
"historical",1865,177.6,93,153.3,168.6,107.6,90.9,69.2,81.4,46.1,125.8,56.6,182,156.3,145.9,95.2,113.5,115.1,93.7,108.7,182
"historical",1866,153.1,39.4,100.7,112.4,133.1,113.4,90,109.8,48.7,91.4,64.7,164.2,157.8,145.1,89.1,131.6,190.6,94.6,111.9,190.6
"historical",1867,155.5,48.4,100.4,193.8,113.9,78.5,48.7,143.5,59.3,72.5,46.3,151.2,186.3,146.1,78.9,84,130.5,138,129.8,193.8
"historical",1868,103.9,55.5,97.9,135.1,117.4,105,64.6,121.9,42.4,53.5,77,117,145.8,118.3,91.2,111,144.8,100.6,125.2,145.8
