"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2010,3.79855547960811,0.228999772157665,0.438457507404876,0.708247892458418,1.09249259512418,0.214335839598998,-0.163991797676005,-0.201341991341994,0.202091592617919,-0.362526771474139,0.725431761221235,1.46791068580542,5.21101161995899,1.71023012075643,2.27410344041923,1.32691957165642,0.750760993392572,0.335258601048076,0.386739576213261,-0.0468193210298482,0.315905673274095,0.392943722943723,2.91200501253134,3.0242036910458,-0.0626070327662966,-0.126746002114725,0.0917311540448502,0.164234287022479,0.0208600288904037,0.0218763236481134,0.0176683105559745,-0.0526725865730776,-0.0333971066174522,0.0899507709177534,0.0535740496110377,-0.106849844040747,4.50478354978355,0.969614946457053,1.35628047391205,1.01758373205742,0.921626794258374,0.274797220323533,0.11137388926862,-0.124080656185908,0.258998632946002,0.0152084757347908,1.81871838687628,2.24605718842561,1.77021796916534,0.74639933166249,-0.0503326498063359,0.188332194121668,3.21533986481357,1.45059466848941,0.225059618743829,1.20695146958305,-0.0889294440457212,0.0889927746062029,-0.0038524495664396,0.0415788138168434,2.49277891698945,1.09849700007595,0.0873634844687405,0.697641831852358
"ACCESS-ESM1-5","ssp126",2010,1.36466666666667,1.17533333333333,0.657833333333333,0.601,1.37233333333333,1.73666666666667,1.59283333333333,1.39683333333333,1.43883333333333,1.10416666666667,0.618333333333333,0.848833333333333,1.55383333333333,1.35266666666667,0.905000000000001,0.527833333333333,0.851333333333333,1.37866666666667,1.39383333333333,1.36866666666667,1.20133333333333,0.849666666666667,0.712666666666666,0.960666666666667,0.0695922994964073,0.013375265880099,-0.00965864861731425,-0.00703666472673403,-0.0051289091334642,-0.0127854186139671,-0.0144737469597979,-0.0156500088920506,-0.0177873489328876,0.0320140493857195,0.0120762123262503,0.0721952316883769,1.45966666666667,1.2635,0.779166666666667,0.57,1.1185,1.56083333333333,1.49383333333333,1.38266666666667,1.32183333333333,0.976666666666667,0.667333333333333,0.906833333333333,1.10633333333333,0.876166666666666,1.57466666666667,1.0535,1.26416666666667,0.7575,1.3825,0.927333333333333,0.0483192843188838,-0.00713882116585918,-0.0140010616343096,0.00968630006962456,1.17933333333333,0.815833333333333,1.47683333333333,0.994666666666667
"ACCESS-ESM1-5","ssp126",2030,1.72216666666667,1.57933333333333,1.18233333333333,1.2145,2.57883333333333,2.69716666666667,2.87483333333333,2.62133333333333,2.62833333333333,2.28216666666667,1.32733333333333,1.57183333333333,1.98433333333333,2.04166666666667,1.8145,1.24183333333333,1.79133333333333,2.50466666666667,2.50383333333333,2.46016666666667,2.33233333333333,1.91366666666667,1.75316666666667,1.77216666666667,0.0396226243272533,-0.00779534788236835,-0.000996505330337349,0.0512318572209582,0.0947599157409575,0.0773467752703965,-0.0322417341350051,-0.0242491447939659,0.0343533041913089,0.104644355917771,0.0474713890108709,0.0773801540984034,1.85666666666667,1.8115,1.49616666666667,1.2345,2.19,2.59933333333333,2.68483333333333,2.54066666666667,2.48383333333333,2.10016666666667,1.53933333333333,1.67333333333333,1.59483333333333,1.66516666666667,2.73416666666667,2.076,1.89866666666667,1.6165,2.4905,1.99783333333333,0.0350051740006072,0.0516250039238666,0.017441655663649,0.0641415117020789,1.74683333333333,1.63933333333333,2.60533333333333,2.04366666666667
"ACCESS-ESM1-5","ssp126",2050,2.60566666666667,2.50933333333333,1.41983333333333,1.7995,3.41383333333333,3.39816666666667,3.98533333333333,4.03483333333333,3.72033333333333,2.67516666666667,1.73883333333333,2.26333333333333,3.05433333333333,3.21216666666667,2.0675,1.60783333333333,2.55383333333333,3.02716666666667,3.32233333333333,3.30066666666667,3.09933333333333,2.29666666666667,2.33316666666667,2.50966666666667,0.114922457677282,0.0594202815905476,0.0095206284884588,0.0606669841101881,0.209542606629098,0.0734327012952329,-0.0756519697575542,-0.109448065194422,-0.0234314733864748,0.175068042208977,0.112299812695482,0.129936708039334,2.83116666666667,2.8635,1.74166666666667,1.709,2.9865,3.20733333333333,3.64633333333333,3.66766666666667,3.41383333333333,2.48816666666667,2.03783333333333,2.38183333333333,2.45283333333333,2.20916666666667,3.80916666666667,2.7085,2.91566666666667,2.0775,3.2165,2.57783333333333,0.0941556841681939,0.102221954817985,-0.0184140106576425,0.0912638467535607,2.68283333333333,2.14383333333333,3.50833333333333,2.64966666666667
"ACCESS-ESM1-5","ssp126",2070,3.20116666666667,2.49983333333333,1.61533333333333,2.1615,3.72283333333333,4.10516666666667,4.74583333333333,4.27633333333333,4.13333333333333,3.34116666666667,2.33233333333333,3.10883333333333,3.65333333333333,3.20666666666667,2.3495,1.87033333333333,2.86283333333333,3.61316666666667,3.79133333333333,3.59016666666667,3.39233333333333,2.82116666666667,3.07516666666667,3.50916666666667,0.0403602553478248,0.0898717502751467,0.00236566500858482,0.0610108812584871,0.260280323353078,0.0458964815062091,-0.0898377458299248,-0.10387745708278,-0.0227886346104397,0.16074496715728,0.119868169882509,0.169936534992278,3.43116666666667,2.854,1.98416666666667,2.02,3.292,3.85383333333333,4.26683333333333,3.93466666666666,3.76433333333333,3.08416666666667,2.70983333333333,3.30633333333333,2.92733333333333,2.49866666666667,4.37566666666666,3.267,3.45066666666667,2.3595,3.6675,3.10283333333333,0.1012109227842,0.119693624501669,-0.033835645890297,0.088566413692565,3.18333333333333,2.42933333333333,4.01733333333333,3.18666666666667
"ACCESS-ESM1-5","ssp126",2090,2.94866666666667,2.43733333333333,1.84233333333333,2.088,3.59333333333333,3.72266666666667,4.61583333333333,4.26283333333333,3.95483333333333,3.29416666666667,2.14383333333333,2.69333333333333,3.39433333333333,3.17066666666667,2.713,1.84133333333333,2.65483333333333,3.42316666666667,3.74683333333333,3.52866666666667,3.26983333333333,2.72066666666667,2.84366666666667,3.03866666666667,0.0967890284215607,0.0548525612878576,0.0696836026566114,0.0924025183852706,0.202304970923429,0.102963513152624,-0.0785958759634185,-0.100378173677438,0.00197351504242738,0.133877797713174,0.110021239794592,0.156185783319129,3.17116666666667,2.803,2.27716666666667,1.964,3.1275,3.57133333333333,4.17833333333333,3.89816666666666,3.61733333333333,3.00966666666667,2.49383333333333,2.86533333333333,2.68833333333333,2.50866666666667,4.20416666666667,3.128,3.20266666666667,2.399,3.5635,2.94333333333333,0.101671098875072,0.127808180476933,-0.00439898015083962,0.0837260430838844,2.93883333333333,2.45333333333333,3.88383333333333,3.03916666666667
"ACCESS-ESM1-5","ssp245",2010,1.14566666666667,1.27833333333333,0.571333333333333,0.651,1.25933333333333,1.67016666666667,1.61883333333333,1.42633333333333,1.47983333333333,1.01616666666667,0.595333333333333,0.735833333333333,1.30733333333333,1.43966666666667,0.772000000000001,0.563333333333333,0.815833333333333,1.34816666666667,1.41983333333333,1.37816666666667,1.21783333333333,0.828166666666667,0.727166666666666,0.813166666666667,0.05793363142126,0.00939775662775655,0.00313581732759904,0.00440893779870555,0.0143694975064363,-0.00491137000934705,-0.00328140074909122,-0.0321813769078679,-0.0108511185394702,0.0342662845152657,0.0121703126820394,0.0704366409835997,1.22416666666667,1.358,0.670666666666667,0.6115,1.043,1.51233333333333,1.51833333333333,1.40166666666667,1.35283333333333,0.922666666666667,0.663333333333333,0.777333333333335,1.04433333333333,0.827166666666666,1.57216666666667,1.0285,1.17716666666667,0.7145,1.384,0.928333333333333,0.0419984199826102,0.00785819669558108,-0.0107086591218559,0.0127735476456177,1.10483333333333,0.769833333333333,1.47833333333333,0.985666666666667
"ACCESS-ESM1-5","ssp245",2030,2.05116666666667,1.56883333333333,1.14033333333333,1.204,2.43533333333333,2.63916666666667,2.97333333333333,2.67583333333333,2.74583333333333,2.00116666666667,1.33433333333333,1.73633333333333,2.37133333333333,1.92766666666667,1.649,1.11283333333333,1.63583333333333,2.27016666666667,2.62283333333333,2.55316666666667,2.21433333333333,1.65966666666667,1.73466666666667,1.97516666666667,0.0921856644598447,-0.00185046846220072,0.030082867285365,0.0231733770699962,0.0888185729974975,0.043330217652557,0.003310748100676,-0.0277562741262253,-0.0619310876832091,0.096599029923367,0.0664931037882115,0.0928635394179562,2.21016666666667,1.748,1.39766666666667,1.1605,2.0335,2.45483333333333,2.79683333333333,2.61716666666667,2.48433333333333,1.83066666666667,1.53433333333333,1.85533333333333,1.76033333333333,1.59566666666667,2.76316666666667,2.0255,2.06666666666667,1.464,2.484,1.86783333333333,0.059597175043355,0.0507617532882001,0.0135789587480974,0.0358455639664079,1.90933333333333,1.53083333333333,2.62183333333333,1.95066666666667
"ACCESS-ESM1-5","ssp245",2050,2.96016666666667,2.61983333333333,1.75633333333333,1.9265,3.68933333333333,3.75566666666667,4.33033333333334,4.07833333333333,3.96283333333333,3.02366666666667,2.17783333333333,2.87983333333333,3.41433333333333,3.40166666666667,2.5005,1.70633333333333,2.76983333333333,3.38466666666667,3.73733333333333,3.62066666666667,3.42833333333333,2.53166666666667,2.86916666666667,3.22316666666667,0.0962358051561318,0.0756382548000982,-0.0131119122412813,0.0767419713242685,0.208354338080406,0.0559153425023369,-0.041722762906415,-0.0835408145118264,-0.0120275134996144,0.114907705875197,0.13526029950799,0.102954345860498,3.18816666666667,3.0155,2.13216666666667,1.815,3.231,3.56133333333333,4.03033333333333,3.84866666666667,3.69583333333333,2.78216666666667,2.52483333333333,3.05183333333333,2.78833333333333,2.45716666666667,4.05766666666667,3.056,3.31566666666667,2.3255,3.5815,2.94333333333333,0.0899640283767309,0.0993418367880798,-0.00882468336210118,0.0800926382729759,3.05083333333333,2.39433333333333,3.81633333333333,3.00266666666667
