"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",17.074955965481,12.9964450795905,29.0181480813771,26.7755232718108,49.3898180402106,64.8137591114002,91.1844723880114,20.3157845964944,11.4652890520769,44.8750927600832,47.4321041422497,27.3981601931155,-16.7602258591425,-14.8532063802083,-5.58745059058777,1.38114100864958,9.56041143508187,12.4038838704427,15.1425691150484,14.6041983468192,13.9743649437314,4.58967633928574,-11.3235723586309,-10.8696422758556,57.4695612381869,105.183489393399,176.314016095906,103.77248595441,-14.1610248384021,1.78470061771456,14.0502171107701,2.41348964146208
"1941",16.9504871993836,12.9629528396652,13.1227043540483,10.4357435234955,97.9385472102357,107.801021076739,41.4918987801121,91.2945815694651,97.5394017794835,46.7622776271864,27.6569868271638,20.0737506273158,-16.6094087146577,-11.3085678827195,-3.12332908993673,5.16961495535717,7.76328212193083,13.3879173642113,18.0087175641741,14.3334827241444,5.71804780505955,3.60780959356401,-3.07348080589655,-14.6328854515439,57.3116002321642,121.49699508778,240.587501426316,171.958666233834,-12.9292062910776,3.26985599578375,15.2433725508433,2.084125530909
"1942",4.35644433067258,4.72162911102628,15.1640366017264,23.7112787518916,39.0558548110892,60.9422576547201,43.0864477945891,39.365513340315,37.8105862598334,30.6949380291848,37.4181950298537,39.0635246155961,-10.4926426478794,-10.9831080845424,-4.6733706519717,2.86747058686758,10.2335187639509,13.8615341913133,16.5075884137835,16.7144525437128,10.1280224028088,5.42483636765255,-10.0770222981771,-18.1100553966704,29.1518240690147,77.9311701647073,143.394218789624,105.923719318872,-12.0362120613219,2.80920623294893,15.6945250496032,1.82527882409476
"1943",16.0721333010033,11.9141118061851,42.2926139629756,16.4031613218997,53.8719031083885,103.809786960483,69.3506488598706,21.8165882286571,11.6194126894698,29.1160486965618,7.51067399895484,19.490482363229,-19.1737637474423,-8.09890340169269,-10.8204900832403,2.95759480794273,6.25038335890999,10.7331845238095,14.2028471447173,13.9822617303758,10.5839288620722,4.13090849376862,-0.986993989490305,-4.67663457961307,67.0497697227845,112.567678393264,194.97702404901,48.2461353849864,-15.1275741819351,-0.537503972129194,12.9727644663009,4.5759477887835
"1944",23.4808500958717,24.2541091124405,29.1160911008427,38.820151904864,58.9761824535561,109.763864228236,68.247581615911,86.0813238236698,74.4320194436503,30.0269788352861,39.298254663923,13.6791270994027,-7.73116077241441,-10.5831534249442,-7.26285691034224,4.45279628208708,9.57054327101937,12.514540608724,14.735490780785,13.4797738211496,9.39349481491818,5.11893252418157,-6.01207507905504,-11.3185674758184,67.2254415715413,126.912425459263,264.092769667817,143.757252942859,-7.66364959232389,2.25349421425474,13.5766017368862,2.83345075334824
"1945",32.6953845159594,15.2247952559957,22.4038617424889,38.8300291628444,36.4515796980067,62.7033477316477,29.0031492532719,9.07314892364888,32.1163026715762,27.7826234398942,40.2975536417216,25.1214624038853,-11.9374901181175,-11.0456734793527,-5.10649646577379,-5.04634631928941,6.14305739629839,11.3370954241072,14.7167980375744,15.9173479352679,8.76609555199035,4.12703421456475,-13.6983805338541,-15.2144044421968,61.5993068713578,97.6854706033399,100.779645908568,100.196479753192,-11.4339103577629,-1.33659512958827,13.9904137989832,-0.268416922433013
"1946",25.6657410701293,24.284300854474,15.9826915020988,22.0325585022303,60.3573961748875,86.2256377669317,100.008044879706,20.7998104742728,42.6703143498993,15.8256675903907,11.9262578248579,50.4276034854619,-12.3498160226004,-14.2504217238653,-3.9345023018973,1.06390642438618,9.24934140159973,12.444473702567,13.8331688290551,14.1310683477493,9.91165568033856,2.45533796037949,-8.30119716099328,-18.4825820196242,75.0715043284886,98.3726461792165,207.033493120911,70.4222397651479,-13.9382140628875,2.12624850802954,13.4695702931238,1.35526549324159
"1947",31.39050949886,28.4034577662602,15.6785296331648,34.9507329519838,35.8900224257793,83.9976810051927,84.3920903890172,65.4134167846115,19.0684785151721,23.7284022497035,20.8463533947776,29.2508508317128,-16.8804912748791,-16.875588117327,-6.62648402622766,0.891463216145856,7.64024396623886,11.3418140229725,14.4978780110677,10.8622404552642,8.51559128534229,3.19632655552458,-6.51995006742929,-10.4101449148995,110.221570750582,86.5192850109278,233.803188178821,63.6432341596533,-17.4128871372768,0.635074385385687,12.2339774964348,1.73065592447919
"1948",20.6130437187052,34.9811589070928,33.0681507974597,62.0175548829138,67.0357483793937,47.9690931803946,92.0974486729219,149.813967579532,59.2137025003987,16.2979751503805,30.7931698625907,24.2009015526578,-9.01682564871649,-18.9531311035156,-9.86964954194566,-4.50860334123882,8.75181623186386,14.1897391183036,14.6010535830543,12.9443341936384,8.71200968424481,3.67354881649928,-6.79465622674849,-20.4209096272786,84.8450534575109,162.121454059767,289.880509432849,106.30484751337,-12.7933672223772,-1.87547888377354,13.9117089649988,1.86363409133187
"1949",26.3000152827728,34.9279593467058,10.4477794125809,29.439397538746,70.3678733414216,74.450389615127,85.4476242814036,43.8785986875051,35.8434952795506,39.4054404293586,29.6909848527451,39.2279633476088,-17.2357442220052,-20.6904793875558,-5.36963646298361,3.73659958612353,7.47654622395836,10.8318391345796,13.9121875581287,13.976954578218,11.1145045689174,1.35788661411833,0.714677792503743,-18.7763246082124,85.4288761821365,110.255050292749,203.776612584036,104.939920561654,-19.4490444122799,1.94783644903276,12.9069937569755,4.39568965851317
"1950",14.7288651385766,42.710410087325,13.0598307490194,42.711097713826,44.6794202462548,51.2232137511351,50.0498726808776,57.0974770678385,20.2858589805796,35.9451616532169,60.9351433480957,23.4224721179566,-28.1561245872861,-14.678082711356,-7.36327136811754,-0.871692766462031,7.71416771298365,15.4245733351935,15.3172473725819,12.0879818870908,11.5391246977307,0.544725399925618,-15.2203808012463,-13.0123453776041,96.6672385735105,100.4503487091,158.370563499851,117.166163981892,-20.5368439689515,-0.173598807198638,14.2766008649554,-1.04551023452999
"1951",18.6050973023244,31.0112511125183,32.5775635123829,25.167710430521,74.8215357695396,75.9833166375756,122.230871103793,38.6475287377834,24.4296908411863,44.1434509287189,36.3846904864269,27.136524490613,-19.9991022019159,-14.7432341076079,-11.1515142531622,0.931465948195707,8.06282958984377,10.8273486909412,14.7579342796689,13.0578784760975,9.40165027436758,-0.299164109002953,-7.90418526785712,-18.4277157738095,73.0388205327992,132.566809712444,236.861716479152,104.957832256332,-15.9182272290426,-0.7190729050409,12.8810538155692,0.399433632502503
"1952",51.0941563351523,18.5308967962296,30.3842352891696,21.2612188520974,19.8812098436368,94.4602276597704,63.9600192052534,49.0700395811083,30.8796230404239,19.2647044854571,16.8988721062695,21.1998699468538,-23.1194330124628,-10.0065455845424,-6.6900201706659,2.28162609281996,9.56530442010791,11.49158703032,14.8828122093564,13.8555396670387,10.0490269252232,5.71218261718752,-0.947373453776019,-7.99940737769715,96.7615776219949,71.5266639849038,207.490286446132,67.0431996321505,-17.1845647902716,1.71897011408732,13.4099796355717,4.93794536287825
"1953",41.4362262125083,8.50621325697007,37.951786877654,21.8361876613926,73.2899450397651,96.1874654915716,96.1154494323723,16.4121743471783,44.3041885903637,33.1392913469158,32.0630449901468,29.1344354849397,-22.7875063941592,-5.41973615373882,-6.4116519019717,-0.5799127487909,9.58243350074407,11.4182082403274,13.6232122512091,14.2832972935268,8.39856218610493,4.07044590541297,-3.4435369582403,-8.36787370954239,71.1423094163322,133.077919578812,208.715089271122,109.506524927426,-12.0688833085317,0.863622949993822,13.1082392616878,3.0084903777592
"1954",25.1568089283648,43.3375603211711,37.1951746388472,22.1507439190256,55.7979495441985,110.51846335509,48.8802253883997,100.433883878092,35.5058871874852,20.1349620446785,32.3957246395626,41.6093790027801,-24.3807891845703,-9.2469775971912,-7.31880144391739,-7.08620227632066,7.85947934105285,11.9688034784226,13.8029477074033,12.7414228166853,7.97793114071803,2.97872314453127,-1.52299891880578,-8.24630621047245,97.6288047344757,115.143868102071,259.832572621582,88.0365738717263,-13.9985468304346,-2.1818414597284,12.8377246675037,3.14455178881451
"1955",12.0331456876426,24.7843155673417,32.497751695614,47.4276914194758,43.6625575114574,36.9070203409397,103.515026880251,28.7210811317588,39.8932441437085,30.7989530667241,25.3958754391143,36.1170360424911,-10.7127019973028,-12.9210614885602,-12.4230887276785,0.529662795293922,6.71201985677086,13.2048424130395,14.4727475120908,12.8422863188244,7.72178838820687,1.59821980794273,-17.6315470377604,-20.6413162958054,78.4268402577644,123.588000626547,169.143128352949,96.0880726495469,-10.6266898987785,-1.72713535853792,13.5066254146516,-2.7705129472036
"1956",31.5979643880079,18.8360353737759,39.5432675750704,11.1622584933814,7.27029278849451,131.657064027552,82.6158672571182,48.0394978353399,42.8454070684633,23.6955699510872,22.6990527672959,45.793885090721,-21.9451870872861,-16.5684890020461,-8.31982160295757,0.956504894438267,10.0923633393787,11.4827776227679,14.5026779901414,13.916634405227,6.71675589425225,-0.998148890903995,-1.78640921456471,-13.3383603050595,86.5510358042749,57.9758188569464,262.31242912001,89.2400297868465,-19.7183307950459,0.909682210286481,13.3006966727121,1.31073259626118
"1957",23.3946895376513,25.7188555946673,24.1890342398879,30.0067784597299,41.9357630778991,85.16081392632,109.887300602471,132.317452569536,17.0339647281383,66.2142385152124,44.1604156679075,36.7543356093977,-18.7919481549944,-15.545524524507,-6.27848626999626,1.83896571568083,8.32110857282368,11.6412757510231,12.7763421921503,12.1527547200521,11.027721296038,-0.0534293038504237,-3.38660714285712,-12.9793805803571,94.9074302230396,96.1315757775169,327.365567098327,127.408618911258,-15.891944328187,1.29386267283608,12.1901242210752,2.52922828311014
"1958",20.1471703531708,40.0209348749957,34.316608357975,24.5519791496918,28.5603076419128,62.3027712572366,48.3431698854214,17.9493679412796,57.0928576468889,22.6264225659958,18.3814070935893,36.7613661274802,-9.32523193359373,-15.9059400285993,-6.70374581473212,2.54928850446431,10.5695202055432,14.1624578566779,16.7081150599889,14.5346836635045,7.60262015206475,3.75303112211684,-6.95826968238465,-12.880954124814,96.9224408375643,87.4288951495795,128.595309083938,98.1006873064741,-12.7368508475167,2.13835429842512,15.1350855267237,1.46579386393231
"1959",45.32358071412,16.5426617615075,20.5436929993864,38.0799674894661,44.898039190143,91.1335923176791,36.1275821203543,86.8854478467256,32.681106074181,41.3282485872818,43.3702516602352,16.2644183271498,-24.9569763183594,-11.6615167526971,-3.30433756510414,1.63099132719496,6.76767374674481,11.1042869931176,15.7357697986421,10.4809204101563,7.12629888625374,0.299606759207612,-7.99108625139507,-5.16335652669269,98.6276086031077,103.521699678995,214.146622284759,117.379606321698,-16.4998157319568,1.69810916961188,12.440325733972,-0.188393535311237
"1960",22.6744457364215,24.6219606148467,49.3664461066059,18.5153656639159,117.45623636636,75.355276598462,34.3920950240101,95.9502657254537,28.8652123916628,33.987454986865,29.0165319373565,21.1557032030431,-14.2768426804315,-9.85509411039804,-9.79428129650295,3.12044677734377,6.40383591424853,10.6911879766555,15.5149664015997,13.6924682617188,9.22019275483633,3.98161359514511,-6.62680518740697,-9.44657563709075,63.5608246784181,185.338048136882,205.697637347926,91.8691993158843,-9.76509777250742,-0.0899995349702154,13.2995408799913,2.19166705419149
"1961",23.0447412274467,33.8275693835125,29.1719767209586,26.2075446413032,58.6464746045836,98.9479362033308,50.8486279009265,18.0329080696018,55.8236840048007,54.4244699856444,30.2855619728299,29.4043590547517,-11.7638988676525,-11.0283075241815,-5.63275320870533,0.7793401808966,7.81260579427086,14.7554173060826,15.9094090053014,16.7888660249256,7.49165823800225,1.09134318033856,-9.41545061383926,-19.8978797549293,78.0280138140023,114.025995966845,167.829472173859,140.533715963275,-10.7462606763083,0.986397588820707,15.8178974454365,-0.277483065166148
