"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,-1.7,-8.8,-6.5,-6,-2.6,-3.2,NA,-4.2,-5.3,-5.1,-3.5,-7.6,0.1,-1,-5.6,-7.8,-3.3,-5.9,-4.6,-8.8
"historical",1851,-2,-6.2,-5.3,-6.7,-5.2,-2.1,-6.9,-5.5,-5.8,-3,-1.8,-5.5,0,-0.9,-6.6,-8.5,-3.2,-7.4,-5.8,-8.5
"historical",1852,-3,-8.7,-5.6,-5.7,-5.6,-2.9,-8.7,-4.8,-5.8,-3.4,-4.1,-5.9,-1,-1.6,-6,-7.2,-3.6,-6.6,-6.3,-8.7
"historical",1853,-1.9,-7.1,-9.5,-5.3,-3.9,-3.1,-8.3,-3.1,-6.9,-4.1,-2.9,-8.7,1.8,-2,-9.4,-6.7,-1.8,-4.8,-6.3,-9.5
"historical",1854,-2.4,-7.2,-6.2,-5.1,-3.6,-5,-9.1,-6.1,-6.8,-6.8,-3.9,-5.8,1.1,-2,-5.2,-8.2,-5.1,-7.5,-6.1,-9.1
"historical",1855,-1.7,-8.1,-9.7,-6.1,-5.2,-4.6,-6.7,-5.9,-7.4,-3.5,-3.4,-7.3,-1.1,-2.5,-7.8,-7.1,-5.2,-6.2,-5.7,-9.7
"historical",1856,-0.9,-8.1,-6.3,-6.5,-4.5,-4.4,-7.5,-4.5,-7.7,-4.8,-2.8,-6.9,1.6,-0.3,-7.7,-8.1,-2.2,-7.4,-6.8,-8.1
"historical",1857,-2.7,-9.6,-4.1,-5.9,-3.7,-2.9,-7.1,-3.3,-5.7,-4.8,-2.2,-5.8,0.5,-1.1,-6.4,-6.5,-2.4,-6.8,-4.5,-9.6
"historical",1858,-2.5,-9.2,-6.8,-7.5,-4.3,-2.9,-5.7,-8,-5.5,-5.2,-3.2,-5.9,1.2,-1.4,-5.2,-6.8,-1,-5.9,-6.8,-9.2
"historical",1859,-1.4,-8.4,-8.4,-6,-3.2,-3.9,-7.1,-6.5,-7.4,-4.1,-4,-6.4,1.6,-0.3,-5.4,-7.8,-3.1,-6,-4.7,-8.4
"historical",1860,-3.6,-8.4,-3.7,-7.2,-5,-2.8,-9.8,-5.3,-7.2,-4.3,-2.5,-5.6,1.7,-1.5,-6.8,-7.3,-2.9,-7.4,-6.2,-9.8
"historical",1861,-1.9,-5.5,-6.8,-4.5,-4.6,-4.3,-9,-3.9,-6.5,-6,-3.5,-6.3,0.2,-2.6,-5.6,-8.6,-5.2,-6.3,-4.7,-9
