"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,55.1,53.2,82.4,64.5,29,52.9,NA,80,44.2,56.8,84,60.6,91.4,49.2,45.3,82.2,61.3,50.1,49.2,29
"historical",1851,53.3,65.5,35.3,86.1,101.1,83,38.7,108.7,30.7,20.9,81.7,89.3,72.3,27.5,36.1,48.7,29.4,82.2,48.6,20.9
"historical",1852,63.7,69.4,115.6,63.2,64.9,25.3,44,64.4,65.5,32.3,112.7,60.2,78.2,55,43.6,74.5,67.5,106.6,34,25.3
"historical",1853,31.5,56.4,90.1,74,88.8,41.7,26.9,72.2,31.1,47.8,26.8,59.4,78.6,79.2,18.1,55.2,80.9,61.2,20.1,18.1
"historical",1854,73.7,40,40.9,39.8,59.7,21.7,45.5,74.2,54.3,34.7,77.7,53.1,139.9,46.7,30.8,30.2,60.4,68.8,43.2,21.7
"historical",1855,33.4,53.8,101.2,89.2,50.5,86.7,58.9,91.8,40,39.3,70.9,83.9,99.5,32.1,33.3,50.7,87.1,66.3,42.5,32.1
"historical",1856,42.5,62.2,68.9,54.1,61.3,66.3,24.8,72.3,44.5,50.6,85,66.3,64.1,57.1,46,46.5,83.9,55.6,36.2,24.8
"historical",1857,60,69.3,47.5,86.5,34.1,79,23.8,105.2,38.9,41.1,55.8,81.9,96.7,55.8,36.8,43,92.9,49.6,42.6,23.8
"historical",1858,73.6,56.9,53.9,86,43.5,66.3,59.6,58.2,81.4,43.2,95.1,38.7,89.3,21.3,23.8,66.7,76.2,103.1,49.1,21.3
"historical",1859,55.3,67.4,91.9,68.4,52.1,47.1,14.5,50.2,36.9,50.9,83.6,83.8,126.6,40,38.9,67,52.2,76.7,40.1,14.5
"historical",1860,41.2,33.4,49.1,61.4,70.7,64.4,31.3,50.4,85.4,71.3,121.4,71.1,80.8,67.5,32.8,62.7,67.2,110.9,31.5,31.3
"historical",1861,64.8,52.6,71.2,71.7,53.2,59.6,29.5,66.8,98.7,46.4,50.4,83.7,88.3,83.6,41.9,62.5,72.5,70,42.9,29.5
"historical",1862,37.5,49.2,98.9,73.9,60.8,59.4,20.6,50.9,29.5,54.2,106.1,99,71.1,59.7,32.6,45.7,84.9,82.9,42.6,20.6
"historical",1863,31.3,61.7,93.5,22.4,60.9,87.1,15.8,29.3,58.3,30.7,71.6,55,105.9,42,25.2,41.5,76.3,50.9,47.2,15.8
"historical",1864,73.8,74,37.7,64.1,70.6,73.8,56.8,75.6,21,29.3,89.2,57.6,129.3,41.9,20.6,74.5,25.9,72.5,47.4,20.6
"historical",1865,39.9,21.6,106.6,54,84.8,60.3,37.1,89.2,53.7,45.4,72.3,80.4,57.8,29.8,34.8,61.7,52.1,102.6,40.7,21.6
"historical",1866,55.5,37.3,86.2,49.1,73.2,57.6,37.5,44.8,54.2,16.5,82.6,78.9,84.8,45.7,30.2,62.3,127.5,75.6,30.1,16.5
"historical",1867,43.4,58.2,90.1,75.9,99.5,83.6,26.3,59.1,69,36.7,78,60.6,65.4,51.9,27.5,49.7,81.4,80.7,47.1,26.3
"historical",1868,44.5,20.1,118.5,133.5,92.3,39.3,29.8,54.5,23.6,42.2,74.5,68.7,120.6,58.6,39.8,52.7,61.1,82.5,30.6,20.1
"historical",1869,41.6,40.2,72.1,37.7,25,64.9,27.8,125.3,52.1,42.1,52.7,28.4,82.1,48.5,39.3,51.5,82.2,85.4,45,25
"historical",1870,67.9,58.5,91.3,71.3,67.9,67.9,52.4,57,54.4,36.2,90.2,41.4,78.7,66.5,41,77.4,33.5,85.2,29.8,29.8
"historical",1871,72.8,65.3,110.3,62.7,53.6,53.9,50.6,67.8,50.3,43.1,92.2,78.2,77.8,51.2,36.3,25.3,77.1,74.2,46.3,25.3
"historical",1872,53.4,58.8,100.2,57,67.4,83.1,31.5,83,60.6,37.9,72.6,61.9,56.7,58,18.6,40.3,54.4,76,24.1,18.6
"historical",1873,67.5,67.4,107.8,94.1,69.7,56.2,11.8,88.7,45.8,45.4,55,70,81.3,70.5,19,48.8,81,102.9,36.8,11.8
"historical",1874,50.3,59.8,133.4,62.9,61.2,46.2,35.8,84.1,85.8,37.5,89.6,33.5,98.3,53.1,42.9,72.3,81.6,114.4,31.9,31.9
"historical",1875,37.4,54.6,88.2,92.3,69.1,55.7,20.2,83.1,16.4,75.4,48.9,75,87.3,44.8,44.9,53.7,38.1,53.4,37.2,16.4
"historical",1876,53.6,46.7,89.5,69.9,85.2,58.6,15.2,52.5,56.9,60.3,59.7,73.4,88.1,53.6,21.5,63.7,81.8,64.3,45.4,15.2
"historical",1877,34.8,35.2,42.7,38.5,56.8,104.8,29.3,111.1,36.5,31.7,101.5,76.3,89.2,51.9,51.5,42.2,84.7,111.9,31.1,29.3
"historical",1878,65.8,35.4,68.5,47,58.2,100.9,26.2,37.9,38.4,53.6,58.6,67.5,88.6,35.2,46.6,46.7,86.6,74,31.3,26.2
"historical",1879,31.7,34,84.2,54.7,84,59.8,43.3,40.9,47.3,22.5,69.8,51.3,43.8,50,36.8,46.7,66.7,94.3,44.8,22.5
"historical",1880,45.5,60.5,62.1,72.2,67.3,67.8,41.3,64,48.4,45.7,109.7,63.2,71.2,38.8,40.5,61.5,64.2,56.3,49.2,38.8
"historical",1881,64.4,44.7,77,74.3,84.5,27.6,25.1,93.5,39.9,53.9,105.4,102.4,80.7,48.9,37,41.9,42.1,42.7,46.8,25.1
"historical",1882,58.6,83,35.5,51.7,47.4,67.7,34,68.1,82.9,27,82.3,84.4,81.9,52.8,36.6,64.6,64.4,45,38.1,27
"historical",1883,35.7,43,68.1,55.2,70.5,74.7,31.4,59.4,28.2,79.3,87.7,74.9,65.4,43.6,29.9,72,66.4,93.7,26.4,26.4
"historical",1884,43.4,59.6,123.5,43.1,37.8,46.5,31.1,60.7,71.8,25.9,11.6,89.1,76.8,48.9,35.5,53.9,40.2,84.2,31.1,11.6
