"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",73.2736661465978,57.3021062683982,104.765872308922,70.4109596235754,84.9346868173992,59.6227896070814,88.1872226134254,81.5844695707306,56.3276615722182,142.933147124653,106.964947333846,123.141790305547,-12.553663431984,-11.8209347550441,-4.53210945739202,0.562083508235758,5.11154214916604,8.59985337469127,12.4323170202875,11.2758595224384,10.8712621875174,2.54617371364345,-8.92779923704968,-9.39590237822454,253.717562720543,260.111518749896,229.394481791237,306.225756030717,-11.2568335217509,0.380505400003261,10.7693433058057,1.49654555470371
"1941",101.820411944376,51.9107746257344,59.9164407457131,47.1496924298499,85.0568965064373,98.5657631400576,51.8796610170156,56.2387268042103,126.302718169587,164.826311621208,139.273887730309,102.341377873492,-11.8674811625777,-9.04013655613411,-2.67706448434722,2.05744255973859,4.7971294071069,9.69087777010715,13.9908269689096,13.1494820034102,5.59397486522399,1.43860196101731,-4.5409096861817,-12.4254330406392,276.872976875657,192.123029682,206.684150961284,430.402917521104,-10.1011733656454,1.39250249416609,12.2770622474756,0.8305557133532
"1942",80.7149679921027,31.6019380219389,71.9069167092551,79.7439867144262,59.9029085334315,79.1305409898224,68.9311233298691,38.7726267479231,54.0033873840261,157.099787749228,126.460284308148,141.835487506197,-10.3537833503465,-8.96465959294861,-5.10316581658315,0.641337441805224,6.14689071953405,9.61749540772788,13.0476380153406,13.6294977055985,9.26626431886936,3.31886242177095,-9.49310877852497,-13.1314706263703,214.658283887534,211.553811957113,186.834291067615,337.563459441402,-10.5812919946448,0.561687448252039,12.0982103762223,1.03067265403845
"1943",98.2906989015363,66.1661508170812,80.0686971134329,87.231274131358,65.4222683841073,56.6246429309174,73.4872315129634,61.9556417225651,73.0793564854877,103.709457408822,111.145937867158,113.211663306189,-17.0833406383995,-7.63514064971759,-8.56889430532233,0.717134920868973,3.26456693442637,8.12141981649994,10.9223906766035,11.0070480644809,8.21117223058672,2.23905835871589,-2.40877713733623,-6.55077559096773,306.292337224814,232.722239628898,192.067516166446,287.934751761467,-12.6166506381625,-1.529064150009,10.0169528525281,2.68048448398879
"1944",127.792517141016,50.198115155287,80.9257843007592,59.3951575366654,67.5919084403611,80.9275038245913,73.5637293490502,84.5776727675546,86.3722847157603,144.570413774266,116.228254021478,66.8552337912429,-8.30345620516136,-8.85342540571573,-6.66128250582813,1.28353087186392,5.43049767394263,9.79068071219682,12.1536880086625,10.9590589289555,8.49261384628596,4.25873103031682,-4.79353490256922,-10.7060122772813,291.202295602492,207.912850277786,239.068905941196,347.170952511505,-7.90255240061494,0.0175820133261403,10.9678092166049,2.65260332467786
"1945",118.031163774365,77.5162012587526,116.043432082058,72.4633911590536,47.3884014150878,72.4248916849901,70.053277110336,27.1170393706069,81.4062240254382,132.258398340059,127.148323316668,104.273831067242,-9.21267925689316,-9.48307665321795,-5.3040679660614,-3.6785230944889,4.43422455863887,7.78072168272302,11.3494757806429,12.9213489593452,6.92825688146997,1.99026778714062,-10.4681767031735,-11.9066168939241,262.40259882436,235.8952246562,169.595208165933,340.812945682166,-9.80058939579746,-1.51612216730381,10.6838488075704,-0.516550678187653
"1946",136.954732019753,100.647299340233,115.241014742582,102.830456640509,37.6366990470872,94.2990518943034,125.736797522906,51.5804164948853,99.845154179495,98.0836287401178,94.5511493052531,132.715091320395,-10.7054075088636,-10.5103789361713,-4.90445491594275,-1.1548499098891,5.7511221253851,9.0857506760484,10.6697278417449,11.1847771815678,7.58845199666271,-0.557133220991041,-9.38846218725714,-13.8270686798366,341.875862427228,255.708170430177,271.616265912094,292.479932224866,-11.0408011129864,-0.102727566815586,10.3134185664537,-0.785714470528489
"1947",129.196086259919,78.6410382606393,51.1264406264239,81.1866970140806,65.6907832556856,93.7517345936714,101.9803115346,82.7051113107052,86.7932525678037,175.258649815356,79.1658847900868,147.786677694159,-14.5079671531121,-11.2512461037238,-4.35856553072614,-0.0295284183156411,5.19228358429662,8.00424277812086,11.582387454641,9.80213857213729,7.40443858930953,0.793378021619694,-6.25785519208618,-9.23140853963142,340.552215840954,198.00392089619,278.437157438977,341.217787173246,-13.1954273122242,0.268063211751614,9.79625626829973,0.646653806281014
"1948",126.037945816327,93.8450734765946,81.7873732198847,64.3353675772084,71.8724377188446,62.7998520354873,102.312591348917,144.624023163339,129.818177950936,137.886009905178,162.906745382747,104.785454969969,-9.18170483658621,-14.4290756632125,-8.40327803779451,-3.83240388968484,5.20050820711453,10.5295523120074,11.2173000301815,10.6267673309489,6.01552018865178,0.489845690549396,-6.92906612308154,-16.6604045427502,367.669696987081,217.995178515938,309.736466547743,430.610933238861,-10.9473963464767,-2.34505790678827,10.7912065577126,-0.141233414626791
"1949",99.6341359135562,83.329918954573,54.5359075054798,123.453835993352,66.6563877799477,83.5130055956906,99.1638631044621,92.9745361282321,93.5715847532058,151.354738958196,144.822779209783,117.327123239378,-15.0165161674865,-15.8444370845706,-4.732471830595,0.454125326099046,4.69773425141196,7.15555603135757,10.2650450792872,10.5122929683164,8.66809409431202,-0.48872142947586,-1.68521327396479,-15.3762765399939,287.749509838098,244.646131278779,275.651404828385,389.749102921185,-15.8404525982691,0.139795915638668,9.31096469298704,2.16471979695713
"1950",45.2425853389797,143.235290919016,78.1166125909058,98.9211631265136,77.4172586391988,49.4366460716555,75.9927640564832,95.1597725915256,77.553439293376,132.420951808322,136.883966125371,136.393043782573,-25.458703949354,-11.1584666494366,-6.65832387270341,-1.88231416908926,3.56210963518541,10.6315952334904,11.3808994543913,10.6238742862248,8.67001241951601,-1.1330733141721,-11.7084820600005,-9.66809616495405,305.804999497374,254.455034356618,220.589182719664,346.858357227069,-17.3311490462615,-1.65950946886908,10.8787896580355,-1.39051431821885
"1951",94.9186305687093,89.0321739487062,91.2011146319403,45.7664031442751,89.3417477492346,62.7774030724284,81.5176672873562,54.2197044671854,70.1099117430213,127.83060188229,120.558590162132,98.0919676354787,-15.8672689488683,-11.9257087558455,-10.0064868337519,0.146117481075872,4.92774577979298,8.62344498033001,13.063703866962,11.3700503198546,8.30549198238721,-1.34381627138722,-7.07921645603212,-15.0703704237726,320.343848299988,226.30926552545,198.51477482697,318.499103787444,-12.4870246232226,-1.64420785762769,11.0190663890489,-0.039180248344042
"1952",142.841036154824,96.9220518582361,86.8360811581241,117.658490177987,53.633483325472,110.370600622951,59.5376822866601,74.5981263759179,107.2116436761,104.816935005305,98.5957638275368,136.927885007472,-17.3234175741355,-9.56411581090244,-6.06108158850117,-0.441622019576326,4.73891260069177,7.5177558858272,11.5892544517721,11.5576284296771,8.01165150291757,4.18348113309005,-3.93231757318146,-9.37106109673344,337.855055648539,258.128054661583,244.506409285529,310.624342508942,-13.9859679362702,-0.587930335795243,10.2215462557588,2.75427168760872
"1953",163.858679527782,101.689729381146,121.428380429072,74.9763391236496,72.7451074273751,88.2728048786356,89.2878946905904,78.2478148536178,109.589843724178,191.588719645585,188.041260156021,177.431213904067,-15.7902363209699,-5.89157964188081,-5.00939554380479,-0.353503461332959,5.90007403358475,8.69039192809519,11.2309981405418,11.3331225867805,6.81541377282695,2.28329453680064,-3.89747517180906,-7.18062750645258,402.476293916399,269.149826980097,255.808514422844,489.219823525784,-10.3509590198614,0.179058342815668,10.4181708851392,1.73374437927285
"1954",109.872237252333,191.135201722252,57.4478042310105,103.02589494333,60.4280412244051,100.623869081152,80.1742573154571,89.0057686489691,97.6777275113164,141.298971128711,191.085419405027,195.395594990136,-17.8493002205505,-7.75156271682114,-6.17721582551618,-4.88938855565884,4.89877375709441,7.81574101016113,9.83231097097721,10.5605776310814,6.83607905169366,0.994762543971354,-1.62827517033468,-8.46782420617435,478.438652878652,220.901740398746,269.803895045578,430.062118045054,-10.9271634812747,-2.0559435413602,9.40287653740659,2.06752214177678
"1955",100.898037801737,95.3922453646066,100.301408695039,91.8431163225389,90.232659522717,67.4298855852002,101.487942391694,76.3620557345687,85.123445046528,179.20844839792,120.171332819413,100.441444713683,-9.04171959451839,-9.75023192275267,-9.49220829314912,-1.1768389903419,3.11940126571522,7.9171599203486,10.8680849444591,9.48605722864401,6.31862939323035,-0.299345601219033,-14.563347098586,-16.348404667856,391.68587815648,282.377184540295,245.279883711463,384.50322626386,-9.08659190781514,-2.51654867259193,9.42376736448391,-2.84802110219155
"1956",93.5710835368596,87.9107349073578,111.331102417387,55.9792873902671,46.9318824932604,130.81305620813,60.632581043646,82.0226085431821,94.9699764113483,159.409086905018,142.040866330766,215.823937815798,-15.5558008549692,-13.0116434913757,-6.72157786828372,0.48958794439667,5.76741862051443,7.43078279376667,12.0069085400651,11.5206583622718,6.26975492270762,-1.75963724519175,-4.30339012891317,-10.9050980888082,281.9232631579,214.242272300914,273.468245794959,396.419929647132,-14.9719496714003,-0.154857101124209,10.3194498987012,0.0689091828675663
"1957",45.8769927098152,89.3573974140999,75.9759891610638,70.2505878070047,59.6832088864744,113.06757971187,115.465548558497,90.7231959789126,70.8064657605384,97.8963042865383,131.173382085611,175.119348886244,-16.8170012939887,-11.7988327649728,-4.7088192982106,0.530712738850211,6.16588620445023,8.92527385596486,9.9494419890653,10.651192451328,9.50517624741551,0.675505746194378,-3.74056267475783,-9.64704833225499,351.058327939713,205.909785854543,319.25632424928,299.876152132687,-13.1736440492565,0.66259321502995,9.84196943211939,2.14670643961735
"1958",145.775102507821,98.0386890093717,55.368347205691,75.3094345417211,47.2730116207733,57.7190280314531,44.8784824872534,82.0067298169939,127.647233293408,164.248362169975,118.625905236757,163.852229109261,-7.05611866058293,-9.34522029680213,-4.99161268542543,1.35206186081125,6.87900129355506,11.8251395027337,14.1583879325149,11.6194097217404,5.82156661526562,1.54363826121575,-7.18604169340792,-9.39659636854911,418.933140403437,177.950793368185,184.6042403357,410.521500700141,-8.68279576321335,1.07981682298029,12.534312385663,0.0597210610244824
"1959",119.857750316196,80.4887859363269,138.793630861947,89.4327900872018,71.5748431160219,103.316249954576,67.7948060948886,114.469740273047,117.550162360904,142.32749053098,148.352002579228,181.434101853966,-15.4935536955432,-10.0587114622072,-3.88879977780165,0.370170764008404,4.16527959305273,8.13259510426498,11.5381510597351,8.63807412074686,5.74676542942734,0.305338364596076,-7.08772592764762,-6.39042496079871,364.198765361784,299.801264065171,285.580796322512,408.229655471112,-11.6496205087665,0.215550193086492,9.43627342824899,-0.345207377874737
"1960",91.4494393800334,85.65001542855,118.157376293877,88.7040186488958,106.985773833623,88.1055377044948,61.4604864831062,108.374619013448,85.5302528666786,191.89771075508,112.565646226581,113.230449370583,-12.1706600209536,-7.98318826190953,-7.09818478409814,0.560666419346021,3.71303082156141,6.96446970097763,11.7520643759367,10.3740973951973,6.85993474550402,1.93563877464825,-7.25103741335824,-8.37911697848438,358.53355666255,313.847168776396,257.940643201049,389.99360984834,-8.84809108122061,-0.941495847730236,9.69687715737055,0.514845368931343
"1961",145.558860709551,163.375038630053,84.3738553514969,91.1793127911559,70.7418310076956,78.9470565265465,50.2829735239593,71.5441806911827,107.243264588812,207.571623397563,129.237524992629,134.751156333927,-9.61370451742546,-8.31840851751566,-4.9614324268185,-0.533748083300932,4.6695310765431,10.0582052823706,13.0120981002998,13.4951400838144,5.78044832544685,-0.66420791111024,-9.19320259161993,-13.7980143735082,422.164348710187,246.294999150348,200.774210741688,444.052412979004,-8.77041000447517,-0.275216477858779,12.1884811554949,-1.35898739242777
"1962",177.601267955039,43.8070796610601,66.2105686980801,105.786930825925,62.0022751643202,97.1280122432216,72.1999137936537,141.14965549542,103.799660291463,156.549824314166,169.421497328256,163.473546922147,-11.5575422270048,-10.2666734441347,-7.8127502441406,0.31362998515211,3.1724628780494,7.10605489348012,11.1056190829506,10.4045538297555,7.15988123404199,1.5884975291061,-4.26659503618309,-8.53198662820546,356.159503950026,233.999774688325,310.477581532295,429.770981933885,-11.8740766815492,-1.4422191269797,9.53874260206208,1.49392790898833
"1963",98.7685353436869,132.119176342139,85.2198517464885,75.0745671432586,52.7057700077499,83.5144443153759,112.415753737018,50.0123885371129,113.060079205022,185.124657413788,170.37755744693,162.787964045534,-12.2678197233969,-5.48700810867768,-5.37404601942368,-0.30279354549426,4.16396614467698,7.35607890642348,10.6754409708731,12.8374151578805,9.48013969136811,2.36570289300138,-8.62307005318187,-9.16521238933446,394.361258607972,213.000188897497,245.942586589507,468.56229406574,-8.76227148676001,-0.504291140080322,10.2896450117257,1.07425751039587
"1964",143.57214662544,132.09439991681,118.132010619007,103.885058960199,81.0319614104743,87.1205056680873,119.968980403748,107.862905118007,113.221698907513,155.710923217372,116.059071378994,97.6390554140083,-11.1300976334838,-5.53595071524962,-8.04036492301979,-1.46659889559972,2.87914455813585,8.20811461860293,10.3332315394129,9.39374025388893,5.66519535803247,1.67470296585329,-8.09594423554928,-17.3932107332544,438.454510587783,303.049030989681,314.952391189842,384.991693503879,-8.61042024602261,-2.20927308682789,9.31169547063492,-0.252015303887841
"1965",137.240277963991,159.064111515662,26.1060112166261,82.3598912276897,76.7299959530763,60.9667050994628,61.1532476124168,67.6388205939922,60.7776440682922,218.983821660097,119.824449488931,147.619789507927,-12.8527838319063,-10.3296492039628,-6.07914457981792,-0.162107185106272,3.18386019068122,7.65798876476121,12.4006948467682,12.8591578752914,6.69946285810185,2.05598037204779,-7.30614335109241,-11.658271700112,393.943444893661,185.195898397392,189.758773305872,399.585915217321,-13.5252145897079,-1.01913052474766,10.9726138289403,0.483099959685742
"1966",142.664332732477,89.0941623248032,120.30576662762,69.5045676548034,96.14036511971,83.0928034933415,81.1338959911881,95.7417843651835,104.861782241235,188.369913789283,153.241121957863,167.089414491474,-17.7475680579936,-8.25379077105071,-5.34860763956342,-1.50806534599451,3.78237125810046,7.52155611028047,11.3128846624182,10.4889415463165,8.17717928030989,-0.180569506792551,-9.01105598734283,-9.92795391184396,379.378284565208,285.950699402133,259.968483849713,446.472817988381,-12.5532101763854,-1.02476724248582,9.77446077300504,-0.33814873794183
"1967",165.116916390878,141.477771611278,88.3502116986984,44.3976340815115,77.2470255611054,41.5174832874533,79.5405102004777,51.8371467839399,139.146568807798,213.494504070249,98.6486936819725,146.918703401197,-13.3666026845495,-8.19023374079809,-8.77309324762535,-0.737525606578852,4.74074105352536,10.0216956346963,11.0913999513454,13.1929853259776,9.17896648291798,1.17728915443219,-4.73428673210616,-10.7525949752563,473.684102493629,209.994871341315,172.895140271871,451.28976656002,-10.4949301123972,-1.58995926689295,11.4353603040064,1.87398963508134
