"gcm","scenario","proj.year","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACCESS-ESM1-5","ssp126",2010,"r10i1p1f1",0.678333333333333,0.775333333333333,0.458666666666667,1.07933333333333,2.62466666666667,1.68933333333333,2.213,2.4,2.26833333333333,1.19633333333333,0.304,0.631333333333334,0.635333333333334,1.44866666666667,1.19133333333333,0.815666666666667,1.96033333333333,1.25866666666667,1.28733333333333,1.44533333333333,1.42433333333333,0.743,0.214,0.717,-0.132200086617583,-0.0478686635944701,-0.0664905328049318,0.10329407318763,0.0688273791734804,-0.0440593274111675,-0.232954103310351,-0.219948386910226,-0.131847222101823,0.0360918035036755,0.0875466367781856,0.0711020306803174,0.662,1.10366666666667,0.832,0.952333333333333,2.285,1.477,1.74566666666667,1.92566666666666,1.839,0.960999999999999,0.253666666666667,0.669666666666667,0.676666666666667,1.39066666666667,2.10233333333333,1.25033333333333,0.898333333333333,1.313,1.339,0.789,-0.0543806710187499,0.0334155889938215,-0.129671686734249,0.0118560848102398,0.792,1.34733333333333,1.71733333333333,1.02566666666667
"ACCESS-ESM1-5","ssp126",2010,"r1i1p1f1",1.47333333333333,0.800333333333333,0.943666666666667,1.58933333333333,3.00466666666667,2.23433333333333,2.188,1.855,1.53833333333333,1.72133333333333,0.949,1.21633333333333,1.87033333333333,1.88866666666667,1.83633333333333,1.11066666666667,2.28533333333333,1.87366666666667,1.47233333333333,1.33533333333333,1.19933333333333,0.973,0.864,1.362,0.00228273422838177,-0.03536866359447,0.0183289299867899,0.0887447250740065,0.0538174565064824,-0.0531805203045685,-0.246183057600423,-0.245863362657857,-0.0286025122012535,-0.0647382250598291,-0.125531620887135,0.0166241491799393,1.667,1.34366666666667,1.382,1.36233333333333,2.64,2.062,1.84066666666667,1.59566666666667,1.354,1.341,0.923666666666667,1.28466666666667,1.11666666666667,1.86066666666667,2.09733333333333,1.39533333333333,1.66333333333333,1.758,1.554,1.004,-0.00843830732338458,0.0522106981835724,-0.143184000067667,-0.0774535738762213,1.387,1.79233333333333,1.83233333333333,1.19566666666667
"ACCESS-ESM1-5","ssp126",2010,"r2i1p1f1",0.858333333333333,0.480333333333333,0.503666666666667,0.939333333333333,1.66966666666667,1.70433333333333,2.628,1.845,2.08833333333333,1.34633333333333,0.464,0.656333333333333,1.13033333333333,0.623666666666667,1.40633333333333,0.700666666666667,1.50533333333333,1.35366666666667,1.48233333333333,1.11033333333333,1.43933333333333,0.983,0.464,0.712,0.0468095856792263,-0.18721198156682,0.0670959929546455,0.083643005605593,0.152741913278241,-0.0536564086294417,-0.258867290243257,-0.222550727571076,-0.0482372114392711,0.0787655076383786,-0.0247040579754647,0.110256685216331,0.992,0.548666666666667,0.957,0.822333333333333,1.58,1.527,2.05066666666667,1.47566666666667,1.754,1.161,0.468666666666667,0.689666666666667,0.531666666666667,1.02566666666667,2.05733333333333,1.31033333333333,0.663333333333333,1.188,1.304,0.979,-0.0238788609286036,0.103512254856486,-0.142486181069228,0.0092405285410162,0.592,1.12233333333333,1.67233333333333,1.13566666666667
"ACCESS-ESM1-5","ssp126",2010,"r3i1p1f1",1.11333333333333,0.715333333333333,-0.0213333333333333,0.124333333333333,0.209666666666667,1.66433333333333,1.203,1.645,1.47333333333333,0.691333333333334,0.294,0.946333333333333,1.52033333333333,1.39366666666667,-0.388666666666666,-0.0943333333333332,0.250333333333333,1.31866666666667,1.53733333333333,1.09533333333333,1.08933333333333,0.383,0.179,1.152,0.124900750685722,0.0963709677419353,0.0528401585204756,0.0835800214146247,-0.0326658898667911,-0.0100333121827412,0.0465659191010537,-0.158793381380253,-0.117998907738585,-0.00971273520573446,-0.0186700649460317,0.0399476244765271,1.322,1.06366666666667,-0.203,0.0073333333333333,0.23,1.497,1.36066666666667,1.37066666666666,1.284,0.536,0.228666666666667,1.04466666666667,1.01166666666667,0.105666666666667,1.51233333333333,0.835333333333335,1.45333333333333,-0.0820000000000001,1.314,0.554,0.102964417715704,0.0305026253780358,-0.0236243450017127,-0.0404550405742304,1.217,0.0023333333333333,1.41233333333333,0.685666666666667
"ACCESS-ESM1-5","ssp126",2010,"r4i1p1f1",1.85833333333333,0.960333333333333,0.603666666666667,1.35933333333333,2.26466666666667,2.22433333333333,2.118,2.025,0.983333333333334,1.11133333333333,0.619,1.19633333333333,2.64033333333333,2.09866666666667,1.47133333333333,0.825666666666667,1.72033333333333,1.68366666666667,1.24733333333333,1.53533333333333,0.869333333333333,0.553,0.534,1.387,-0.0104392233290024,-0.00990783410138252,0.0359423161602819,-0.01694274737041,0.112295712266162,-0.00999365482233505,-0.253731343283582,-0.130709788415247,0.00488050140000174,0.00516945106033795,0.0821574979656385,0.065641543723403,2.232,1.54366666666667,1.042,1.10233333333333,2,1.947,1.67066666666667,1.76566666666666,0.939,0.826,0.573666666666667,1.29466666666667,1.32166666666667,1.42066666666667,2.12733333333333,0.905333333333333,2.00833333333333,1.343,1.484,0.654,0.0152677626948639,0.0485555782325546,-0.0998557840736558,0.0327639808104252,1.652,1.38233333333333,1.78733333333333,0.775666666666667
"ACCESS-ESM1-5","ssp126",2010,"r5i1p1f1",1.17833333333333,0.895333333333333,0.193666666666667,1.18933333333333,1.85966666666667,1.55433333333333,2.553,1.8,1.89333333333333,1.05133333333333,0.904,0.591333333333333,1.53033333333333,1.22366666666667,0.566333333333334,0.910666666666667,1.21533333333333,1.11366666666667,1.48733333333333,1.31033333333333,1.12433333333333,1.063,0.769,0.492,0.141322000866176,-0.0861175115207372,0.0268604139145749,-0.0343263840775966,-0.0334214228869421,-0.0791957487309645,-0.167665323019937,-0.187635990371339,-0.109676916008565,0.289474963330636,-0.053215826564923,0.0352067365759503,1.362,1.05366666666667,0.367,1.03233333333333,1.53,1.342,2.01566666666667,1.55066666666666,1.499,1.066,0.833666666666667,0.539666666666667,0.851666666666667,1.07066666666667,1.96733333333333,1.29033333333333,1.01333333333333,0.903,1.309,0.984,0.0140982632406303,-0.0132660444922722,-0.124469763291337,0.0646969431099957,0.932,0.977333333333333,1.62733333333333,1.11566666666667
"ACCESS-ESM1-5","ssp126",2010,"r6i1p1f1",1.19833333333333,0.335333333333333,0.128666666666667,0.709333333333333,1.68966666666667,1.64433333333333,2.328,1.47,1.08333333333334,2.28133333333333,1.129,0.636333333333333,1.82533333333333,1.33866666666667,0.611333333333334,0.555666666666667,1.48033333333333,1.18866666666667,1.40233333333333,1.26033333333333,0.939333333333333,1.463,1.389,0.422,0.0995019488956259,-0.0766129032258064,0.0564729194187581,0.112615733450904,0.0928533292142792,-0.0835580583756345,-0.192800336171074,-0.139492688145615,-0.0434910755307437,-0.0751171561157065,0.0916460671569606,-0.0236733979749635,1.502,0.848666666666667,0.372,0.652333333333333,1.58,1.422,1.87566666666667,1.35066666666667,1.014,1.886,1.27366666666667,0.524666666666668,0.761666666666667,0.850666666666667,1.82233333333333,1.49533333333333,1.26333333333333,0.883,1.284,1.274,0.0125020545260683,0.0864797669629107,-0.124131426807245,-0.00716463767924003,1.002,0.857333333333333,1.54733333333333,1.39566666666667
"ACCESS-ESM1-5","ssp126",2010,"r7i1p1f1",0.288333333333334,0.220333333333333,0.268666666666667,0.559333333333333,1.02466666666667,1.99433333333333,2.268,1.45,1.48333333333333,0.916333333333333,0.079,0.901333333333334,0.0703333333333331,0.203666666666667,0.606333333333334,0.500666666666667,0.815333333333333,1.40866666666667,1.17233333333333,1.11533333333333,1.38933333333333,0.533,-0.166,0.851999999999999,-0.0406651508589576,-0.0225230414746543,0.0867459269044473,0.100333816212131,0.0482265121573657,-0.0453680203045685,-0.185329867866092,-0.0221704966856299,0.0262056052081798,-0.0151166414579683,-0.059572246702799,0.0751656488808119,0.182,0.203666666666667,0.442,0.527333333333333,0.905,1.702,1.72566666666667,1.27066666666667,1.444,0.726,-0.0313333333333334,0.879666666666667,0.521666666666667,0.620666666666667,1.90733333333333,0.840333333333334,0.428333333333333,0.643,1.234,0.574,0.0229485293807763,0.0765534259791825,-0.0788789220599616,-0.020590056251014,0.477,0.627333333333333,1.56733333333334,0.705666666666667
"ACCESS-ESM1-5","ssp126",2010,"r8i1p1f1",0.988333333333333,0.620333333333333,0.643666666666667,1.36433333333333,1.85966666666667,1.47933333333333,1.983,0.68,1.73833333333333,1.41133333333333,0.749,0.701333333333333,1.10033333333333,0.833666666666667,1.00133333333333,0.955666666666667,1.38533333333333,1.10866666666667,1.02233333333333,0.935333333333334,1.38933333333333,0.768,0.919,0.762,0.0224483903565758,-0.161405529953917,-0.0642338177014532,0.0201549411097814,0.0271723253291605,0.0185993020304569,-0.233421007579413,0.0392013705660814,-0.062605650285635,0.0193225388638072,0.0514348006325713,0.100436274565137,1.052,0.728666666666667,0.812,1.17233333333333,1.615,1.307,1.51066666666667,0.805666666666667,1.559,1.076,0.833666666666667,0.724666666666667,0.766666666666667,1.29066666666667,1.39733333333333,1.30033333333333,0.908333333333333,1.108,1.029,1.014,-0.00260661409889529,-0.00567749596452505,-0.0459334069215186,0.0100020196067396,0.842000000000001,1.18233333333333,1.19733333333333,1.16566666666667
