"Year","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1880",-4.29843345392855,-3.51999268211237,-3.87549497998587,-2.75528768108009,-1.50820401208154,-1.03010826550498,-0.437846522520084,-2.40134976202981,-1.22792707449567,-0.6640218609382,-1.62004628386843,-6.24305275835172,-4.68715963146421,-2.71299555771583,-1.28976818335163,-1.17066507310077
"1881",-3.50897981476995,-2.82837966922719,2.10127179049143,0.157847103587276,-1.42622883886587,-0.91074064248675,-1.68952862922852,-1.62416662289216,-1.56680657949534,-2.37584841688508,-0.624627543336173,0.437242044386317,-4.19347074744962,0.277630018404278,-1.40814529820247,-1.52242751323886
"1882",-0.173878103582643,-3.20585754540589,-4.21704586004389,-1.70788380503654,-0.696365527495856,-0.32945917824219,-1.30868572253605,-0.716605044051941,-1.08890042983252,-1.81735571705062,-1.01977676667016,-0.593119026822898,-0.980831201534074,-2.20709839752543,-0.784916648276728,-1.3086776378511
"1883",-0.336949064813811,-3.49807238050282,1.68340782990009,-0.142873687403543,-0.416210348333067,-0.819536042771316,-1.59401666751049,-1.37428028991657,-0.761005024824824,-1.31309750563929,-2.50882502640854,-0.704778221347846,-1.47604682404651,0.374774598054495,-1.26261100006612,-1.52764251895755
"1884",0.936298421170658,-4.8135851659174,-0.0974352450079254,0.985538645854427,-0.0656197804986961,-0.56281143100233,-0.215152608336987,0.842543381257906,-2.09014636020022,-1.55475805934489,1.5311661395501,-4.23255277665581,-1.5273549886982,0.274161206782602,0.021526447306196,-0.704579426665006
"1885",0.14246861778537,0.120517956628281,2.64093789340943,0.495419829614519,0.592193179987518,0.525224218260511,0.171483304383193,0.213144215920163,-0.150346484046253,0.112601498844043,0.843858090090001,1.52358357385388,-1.32318873408072,1.24285030100382,0.303283912854622,0.26870436829593
"1886",-3.99441126624385,-0.0022164726288648,-0.495966346983381,-0.109066485198685,-0.275406876214032,0.092881006018088,1.01373597063348,-0.0383369231882586,-0.650824142487969,-0.675994391281774,-0.825003366008049,0.707344500274639,-0.82434805500628,-0.293479902798699,0.356093351154436,-0.717273966592597
"1887",-0.74633795326561,-7.2102300144556,-0.553143902909099,-0.749154914181503,-0.716276284466969,-1.2722097765856,-1.50621290364134,-1.09712073418099,-1.26130764385847,-1.06856179274853,-0.408378034267785,-0.882594813060443,-2.41640782248219,-0.672858367185857,-1.29184780480264,-0.91274915695826
"1888",-4.46901103985385,1.74816280069364,-1.29792793310663,-0.0379154817819908,1.11370108214083,1.50164851062553,-0.618466166740322,1.88164167121782,2.2879843638166,0.290877614183106,-0.347621002270339,2.10105937391847,-1.20114768407355,-0.0740474442492636,0.921608005034344,0.743746991909788
"1889",2.53089823890673,-1.20658623638735,4.09707197442755,2.01673099794588,1.47123126383428,0.190837381340049,0.826297084852071,-0.919427025694769,-1.31419833397472,1.67984649555369,1.50114028874811,-1.6894713431433,1.14179045881261,2.52834474540257,0.0325691468324503,0.622262816775691
"1890",-5.99937489538482,-4.83764344717125,-0.319640474498866,-2.10747975713297,0.501935193335617,-0.645985559319213,-0.805739708183996,-0.236041560549695,-0.406825676721733,-1.2565460696308,2.94071216846076,2.35327761567484,-4.17549656189979,-0.64172834609874,-0.562588942684301,0.425780140702741
"1891",5.41693518293186,-6.62287519985609,-1.24035624915665,0.502651830236926,0.316498823699192,-0.967804072517657,0.547160985874483,0.943596196990296,-0.786380900479444,1.02210270187684,0.229537573525334,-0.193788842527723,0.382445866250199,-0.140401865073512,0.174317703449041,0.155086458307578
"1892",0.777050442901532,-0.403298037339463,2.77542743816242,-2.20099139817945,-0.189503731736813,1.04622470874053,-1.49975422044172,-0.187062906612102,0.42818272934592,0.961797719145869,-1.26870230744248,-0.143135406690967,0.0599878543447822,0.128310769415387,-0.213530806104432,0.0404260470164376
"1893",0.874169155904841,-6.38403079559753,0.119295097810584,-1.19818329331758,-0.121082550233028,-1.888325464267,-0.636097386397503,0.356086338815218,-0.104982178013485,-2.11094427791735,-3.06874482226528,0.316624774859403,-1.88433234879455,-0.399990248580008,-0.722778837283094,-1.76155709273204
"1894",-0.170149088405024,-2.25416317173079,-0.121390812600461,-0.16895132072063,0.0890927539379001,-0.167862282676723,0.125411654720825,1.40288338982142,-1.53499361954548,-1.29172888910398,0.772412920212434,-0.970920486055547,-0.702562495092137,-0.0670831264610636,0.453477587288507,-0.68476986281234
"1895",-0.807396637495946,0.244855940401122,0.906005247110161,1.18582125348476,0.292710629214973,-0.375443721822858,-0.727030630304764,-0.872827449324114,-3.2251438292655,0.301899043293774,1.15554676454389,1.06429366793162,-0.51115372771679,0.794845709936632,-0.658433933817245,-0.589232673809279
"1896",-1.18193900910771,1.5377993141876,-2.03040580909708,-1.49776024249163,-1.37352172350686,-0.995234943826192,0.485988985524783,0.336487641749573,-0.822594851571185,-0.391116789233606,-7.74340523697837,2.26373118046042,0.473384657670502,-1.63389592503186,-0.0575861055172786,-2.98570562592772
"1897",1.84026651250299,-0.564554424199338,-4.57714621892539,1.14163119198093,0.895852384462913,0.222577568914798,-1.35958286891786,1.56722950210094,-1.02813406081072,-0.689474233751166,-4.56170430645651,0.72926790725068,1.17981442292136,-0.846554214160516,0.143408067365957,-2.09310420033946
"1898",2.81310038569175,-0.645399267628804,-0.796665458355305,1.23521588528492,1.12432841380153,0.376148319978722,-0.167306132966234,1.89176371289203,0.111915144754024,-1.79842898011871,-2.43728216752714,0.442130813153948,0.96565634177121,0.520959613577047,0.700201966634839,-1.37459866763061
"1899",2.04555719671166,-3.29264227107577,-2.89316645911541,-1.04608097143043,-2.57895467453852,-1.47666378189328,0.65688179753002,-1.76729095156576,-0.451815127009778,-2.64736470607747,3.37495405005174,0.742129288171461,-0.268318087070053,-2.17273403502812,-0.862357645309671,0.0919247389881628
"1900",2.89691486198573,-2.7772468634793,0.655980276681098,0.597974896361854,-0.393965596271807,0.436374126682877,-0.304371413916357,-1.43690499114175,-0.861446236517688,-1.36513285813006,-1.8750986913878,3.35560070893318,0.287265762225964,0.286663192257049,-0.434967426125078,-1.36722592867852
"1901",0.964101320954866,-1.61995433359256,1.51361260762903,-1.24440279992745,-0.502491325895465,-1.58673955752512,-1.32887234024115,-0.243282751616284,-0.922577429978608,1.52244806748595,0.582201612874838,2.10022976603497,0.899915898765163,-0.0777605060646279,-1.05296488312752,0.394024083460728
"1902",1.53665682814103,1.8112932997989,-1.62870350350792,-0.560978653966423,0.0864348048413369,-1.13221711865047,-1.29786718787422,-1.23796676615243,-1.15356524554055,1.16533298359178,-1.51543342594424,-2.07716201964579,1.8160599646583,-0.701082450877668,-1.22268369089237,-0.501221895964336
"1903",2.63951501442812,-0.826241249838568,-3.28389600843823,-1.09173874290003,-1.42161385007272,1.17516564634643,-0.846131778647864,-0.479540948869647,-2.11096361306442,-0.75008549817392,-1.01769814804656,3.33977556153629,-0.0879627516854127,-1.93241620047033,-0.0501690270570259,-1.29291575309497
