"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",181.441186539208,270.646984828636,279.890353263666,143.030607607216,130.546342938518,18.5434441373218,64.2035615552838,22.4905467325395,51.8544840160757,372.871742863208,196.41397614032,364.801263871292,1.91408487955731,1.80169474283856,3.70393676757815,6.70749918619794,10.2811767578125,13.5661010742188,15.7680643717448,16.2132832845052,15.7791015625,9.85761718750002,3.12277425130211,2.53138427734377,816.889435239136,553.467303809399,105.237552425145,621.140203019604,2.08238796657988,6.89753757052954,15.1824829101563,9.58649766710072
"1941",237.940115435049,150.106004070646,97.7945788763463,77.5191218126565,178.259021090344,84.3594991602004,9.32708444694678,63.5482150013559,144.455130212009,250.953633431345,280.936761759222,295.401726166407,2.13034464518231,3.40098266601565,5.69648640950523,7.67012736002606,9.60466105143231,12.2035583496094,17.3671447753906,16.5465169270834,11.6213684082031,9.05049031575523,5.39956258138023,1.4567565917969,752.847383376987,353.572721779346,157.234798608503,676.345525402576,2.68757052951391,7.65709160698787,15.3724066840278,8.6904737684462
"1942",131.723583458612,64.7501174515734,146.188014031698,153.323691803962,84.5561584380145,92.0232520438731,84.5277840193982,18.3417362869174,17.1614327700809,150.605051328118,244.428520090878,347.11640511329,0.937854003906273,1.67084960937502,2.69928792317711,6.31328735351565,9.43229980468752,12.270644124349,16.6746846516927,17.8621317545573,14.9948445638021,9.77243245442711,2.87439982096356,1.91041463216148,491.875427076593,384.067864273675,194.892772350189,412.195004189076,1.35515340169273,6.14829169379342,15.602486843533,9.21389227973093
"1943",145.824295732503,102.230360797451,200.708685660114,210.844626650214,98.2437991226713,42.4173821229488,44.0380939224269,57.0381660324832,33.3768298733048,211.492650319512,129.600784275681,145.57820702903,-1.79809977213539,2.3042419433594,1.81527099609377,5.91527913411461,7.73223470052086,12.2912333170573,14.706201171875,14.9827331542969,14.7034749348959,9.44087117513023,6.16012776692711,3.07561238606773,595.171061643244,509.797111432999,143.493642077859,374.470264468497,0.805518934461828,5.15426161024308,13.9933892144097,10.1014912923177
"1944",317.614361271262,125.436281517614,102.825672986607,107.561871409416,74.5821780990809,42.0619518263265,17.3250437127232,24.927132219697,74.254892533645,157.131290311615,273.260026238859,176.865348157783,2.1943298339844,1.83862508138023,2.3546325683594,5.97258097330731,9.37042236328127,13.0980936686198,16.1339558919271,15.3662251790365,14.6042297363281,11.4611531575521,5.43859049479169,2.20131022135419,588.628849817906,284.969722495104,84.3141277587468,504.646209084118,2.36952243381079,5.899211968316,14.8660915798611,10.5013244628906
"1945",234.213111394395,185.040271817707,257.403456171354,133.425835520029,105.100831676585,44.235855108127,26.5814999652018,10.820094475154,93.3491573669016,158.525149943307,287.221949547529,295.758260879666,2.43654785156252,1.81795450846356,2.39091593424481,4.08023681640627,10.00126953125,11.8567321777344,16.1678466796875,17.0096354166667,12.8977579752604,9.56161905924481,2.65355021158856,1.24708658854169,596.118731369885,495.930123367968,81.6374495484827,539.096256857738,2.15193752712676,5.49080742730037,15.0114047580295,8.37097574869794
"1946",343.746158573776,337.665533383066,293.668612558395,254.420584067702,26.056519538785,156.940009910613,62.2814690888238,32.1972077324366,140.608699992299,161.366892140359,196.82649616152,298.512972891331,1.26094767252606,1.24391886393231,2.54532674153648,4.3499450683594,9.80838419596356,10.6202494303386,13.5443766276042,15.2913879394531,12.3216023763021,6.6247009277344,1.90949707031252,0.0139709472656477,977.169952836509,574.145716164882,251.418686731874,498.802088294178,1.25065104166669,5.56788533528648,13.1520046657986,6.95193345811634
"1947",326.625597942621,211.346178424234,99.1192775468032,103.100385749713,91.2869835815703,135.653417557478,120.131766120903,37.8011974525483,76.2953206431121,430.199187652518,132.373090367764,392.248535559823,-1.78100585937498,1.80384318033856,3.86890462239586,6.18923136393231,10.4735819498698,11.6100362141927,13.9569742838542,14.6504455566406,13.2281372070313,7.63853759765627,2.73315226236981,1.95642903645836,836.484749258185,293.506646878086,293.586381130929,638.867598663395,0.0122694227430783,6.84390597873266,13.4058186848959,7.86660902235245
"1948",229.838113641987,249.831686106821,151.777361643811,121.411566156894,187.272262852639,44.6839325595647,83.6645355913788,144.531478344773,151.550655253232,200.892917765304,376.793317496777,219.922707509249,1.37023518880211,-0.126336669921852,1.73698323567711,3.8590759277344,8.12744547526044,13.7124430338542,13.8697550455729,13.8396423339844,11.7404927571615,7.92539876302086,2.74624633789065,-1.11321004231769,871.918335308631,460.461190653344,272.879946495717,729.236890515313,1.06677585177954,4.57450154622398,13.8072801378038,7.47071261935766
"1949",78.54078313491,233.845460958158,134.16792837282,160.305575467646,59.8203107869873,72.6214505266398,73.9046368437509,109.032425245581,96.588795306161,165.122302357728,322.565947659314,315.837957523763,-3.43779093424477,-1.20294799804685,2.94562174479169,5.12603556315106,9.79027099609377,11.6477722167969,13.8381612141927,14.0432312011719,14.1847493489584,7.00970865885419,7.34912923177086,0.187493896484398,532.308951602317,354.293814627454,255.558512615971,584.277045323203,-1.91798299153644,5.95397610134551,13.1763882107205,9.51452907986113
"1950",170.093216312428,378.120933279085,241.712504687409,209.340995177627,96.3462848992397,40.0119120022282,50.8134902959379,62.9635754507035,62.1498606633395,367.346725612879,294.186168350279,438.918192063769,-7.73482259114581,0.537548828125023,1.80628051757815,4.11921183268231,6.79107869466148,12.4521708170573,14.5341532389323,15.3715311686198,13.2890950520834,7.14334716796877,3.19483439127606,3.50727539062502,864.052107115276,547.399784764275,153.78897774887,723.682754626498,-2.33659328884546,4.23885701497398,14.1192850748698,7.87575887044273
"1951",300.778938333193,273.105820408091,159.517817680414,50.97738688346,96.99958654431,20.0766798807308,25.6732106722969,23.8763501072147,111.770885530859,221.202117204666,349.863669835031,195.812363301714,-0.425197347005186,0.839831542968773,0.539912923177106,6.56759847005211,9.43691406250002,14.0084309895834,15.9977518717448,15.5693766276042,14.3074320475261,8.23638916015627,3.95581868489586,-0.317533365885394,1012.80295080505,307.494791108184,69.6262406602424,682.836672570556,1.30730319552954,5.51480848524308,15.1918531629775,8.83321329752606
"1952",326.38990279908,289.308177571123,152.802095438043,175.607942044735,64.9643573909998,89.9666366167367,33.6567545426078,62.2814737803613,69.2912270314991,94.480206623363,199.163238052279,460.495590108136,-0.587851969401019,1.04388020833336,2.34160766601565,5.18295491536461,8.59455769856773,10.7013773600261,15.2125020345052,15.6333618164063,13.8628194173177,11.2452453613281,4.08016357421877,2.48346354166669,811.510443671917,393.374394873778,185.904864939706,362.934671707141,0.0461649576823144,5.373040093316,13.8490804036459,9.72940945095488
"1953",574.65776912868,195.912449869017,222.854238996903,132.634426932782,86.0043756663799,85.3905859403312,38.8419231943165,94.1391929596042,135.121229104698,308.74171309794,586.692623794079,332.717018015683,3.20806681315106,2.66026611328127,3.46601562500002,5.80767618815106,9.1184020996094,10.7529479980469,14.2008809407552,14.5115091959636,12.7727803548177,9.15201822916669,5.97555948893231,3.61748860677086,1231.06580910583,441.493041596065,218.371702094252,1030.55556599672,2.78393215603301,6.13069797092016,13.1551127115886,9.30011935763891
"1954",316.99274458612,403.800815995783,114.644264088323,180.043033324182,43.6934247690563,132.932878565043,74.8497660737485,91.2871876033023,113.254996947944,254.981990562131,526.798607781529,428.491851035506,-0.961718749999977,3.22296142578127,2.11120198567711,4.18759358723961,9.06170450846357,10.3457132975261,12.621034749349,13.3894063313802,11.9496622721354,7.87977294921877,6.84285481770836,2.77087605794273,1053.51057859759,338.380722181561,299.069832242094,895.035595291605,1.95957709418405,5.12016669379343,12.1187181260851,8.89076334635419
"1955",208.237703486035,173.782776179723,177.516344934702,169.109790120274,90.888177153344,86.2015679012984,103.768979012966,18.3585419455388,90.0342906825244,298.465891027202,360.662873834372,308.956619196882,2.12040812174481,1.19878946940106,0.860512288411481,3.89169921875002,7.11356608072919,10.9677429199219,12.7876586914063,13.5007486979167,11.9850280761719,7.59362386067711,1.19670817057294,0.397401936848981,810.512330701264,437.51431220832,208.329088859803,749.163055544098,2.0300245496962,3.95525919596356,12.4187167697483,6.92512003580731
"1956",336.230392536769,172.062484318546,309.830769555022,28.7768495036289,23.4486100050466,184.718887787312,27.0034187415149,38.3990255766548,178.005237597972,319.247604316721,195.73008781299,376.018961891532,0.942677815755231,-0.156742350260394,2.0770935058594,6.25535278320315,9.79860839843752,10.0101379394531,14.9979654947917,14.811572265625,11.8500203450521,6.9783630371094,3.74605305989586,2.43897908528648,817.249496052197,362.056229063698,250.121332105482,692.982929727684,0.394445800781273,6.04368489583336,13.27322523329,7.52481214735245
"1957",120.263950790589,214.320891653188,233.264234227439,100.90692806989,57.6022845576517,109.688842436299,107.27288396641,127.576907436984,94.0909404307604,161.058961755286,138.215041253716,430.812593425314,-1.74132080078123,0.644246419270856,3.3109313964844,6.22896321614586,11.2524434407552,12.3983459472656,13.1158548990886,13.6834228515625,14.3929158528646,8.05317993164065,4.66767578125002,3.51749064127606,710.603804335309,391.77344685498,344.538633839693,393.364943439762,0.44730156792537,6.93077935112849,13.0658745659722,9.03792385525176
