"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",58.410705767948,22.8449510921051,68.0702207386135,48.2561101671308,62.180083446527,40.7409311670703,106.946503383836,73.1980186791565,31.7187214834401,103.505934491598,82.0674858718681,72.1269070382755,-14.2656289516351,-14.0234705998347,-4.50306607759914,-0.0453145345051856,4.62825888609277,8.15965834397538,12.5482840513572,10.905896856846,11.1423490084135,2.24391229091549,-9.64962713779545,-10.4132465851612,153.382563898329,178.506414352271,220.885453230063,217.292141846906,-12.9007820455437,0.0266260913294834,10.5379464173929,1.24554472051117
"1941",60.0676539492829,31.3351049109583,33.9027995509334,24.3376857654836,54.4993225141811,88.7311638619464,40.0210871082844,56.2736103967883,123.339039721311,142.843538560928,93.3127346126219,57.6265292989914,-12.4903085561899,-10.8644372402093,-2.80272013346352,1.71205154810199,4.74443265474762,9.99733964968953,14.7361627823267,13.7307169596354,5.49684158716449,1.5890805757963,-3.98120414538259,-13.7069501045422,163.529665898517,112.739807830598,185.025861367019,359.495312894862,-11.2559974605201,1.21792135646203,12.8214064638839,1.0349060058594
"1942",43.4035422405055,14.8722875339258,37.8608864818652,60.3100555375792,52.2519609986398,70.9035166969093,62.7570634839149,28.2498079572971,45.287973793725,126.663273266063,93.8534216346362,86.7233759550473,-12.3878751314603,-10.5761811085236,-6.0125300480769,0.411278905624021,6.55535747821517,10.166403119992,13.5026727920924,14.1505688007062,9.11470829890327,3.03344350961541,-10.1397781763321,-13.472995308118,115.902359073423,150.422903018084,161.910388138121,265.804668694424,-12.2236687815087,0.318035445254096,12.6065482375968,0.669457877395522
"1943",53.0838848036439,40.4556425243918,54.8682735571697,50.1489175188069,49.9516936072793,41.7853457083066,80.477442084931,41.544198645846,51.4089552094587,69.6527472091242,73.5140652194297,71.3196475109539,-19.3693693503355,-8.23179962940703,-9.35443177834533,0.323952855819334,2.60000978127506,8.21163408328328,10.4435563307542,10.7695388402695,7.44190407777446,1.64410337790467,-2.76822627140923,-7.0939994616386,180.262903283083,154.968884683256,163.806986439084,194.575767638013,-13.6913880959535,-2.14348971375031,9.80824308476899,2.1059270614233
"1944",79.4443952379366,26.7393892562466,57.3019470373252,40.9656082942652,41.6185280758864,80.3568169850713,68.5313462655848,83.0313853026989,76.6832415515987,99.6126837756795,76.8089080856253,34.532620886099,-9.05452497433391,-10.0195858686398,-7.69614570813299,1.40395194811701,4.95282350197819,9.84622951409758,11.9662915352064,10.9032762576372,8.06873043744994,3.74691983736481,-5.11254632411857,-14.0571915455353,177.503432005137,139.886083407477,231.919548553355,253.104833412904,-8.72270343487077,-0.446456752679264,10.9052657689804,2.23436798356539
"1945",72.3355602986442,36.764584353081,67.8805709116531,50.1045081630134,39.3952464778872,64.4067951137773,51.9190267823899,16.1241817381196,51.2529571558564,102.477872426299,91.4754558247156,61.0046593333559,-11.5052645169771,-11.1760674892328,-5.65796900040062,-4.44389444986977,3.66747240897939,7.67408142089846,11.1287205622747,13.1276231032152,6.87310806665667,1.00771366999702,-12.0299841465094,-12.9195152087089,143.632765537824,157.380325552554,132.450003634287,245.206285406871,-12.2461745172484,-2.14479701376367,10.6434750287961,-1.38305413661857
"1946",85.6112331175842,51.0582956168293,63.6664033249522,60.0452272024435,30.2679233009724,99.2472973079062,151.357531353521,43.4233780632404,77.4049235489936,65.4746660125406,49.9101626785257,85.4973761657348,-11.3754787347255,-10.8173008845402,-5.11976060133712,-1.76428128756007,5.15650799091048,9.58122660319013,10.3197003486829,11.0346880790515,7.64812074318912,-1.0374331743289,-10.9142028026092,-14.5275971241486,197.674188067769,153.979553828368,294.028206724668,192.78975224006,-11.7040982759916,-0.575844632662237,10.3118716769748,-1.43450507791631
"1947",75.2529487810814,54.2691924160746,30.4479478188277,57.6069422710973,53.0048521535579,81.965433469472,132.65272087525,84.2154200296276,65.0029326789081,103.511137055018,51.671607607904,87.5266318982586,-15.4713632045648,-12.230810155624,-5.51809481107269,-0.220369622646211,4.46080071864986,7.96882997170475,11.1972462189503,9.28790259728067,6.84596463716949,0.230779168544694,-7.62543374086035,-10.3364338410206,215.019517362891,141.059742243483,298.83357437435,220.18567734183,-14.0765901614458,-0.425887905023014,9.48465959597859,-0.182896645048722
"1948",76.9635530446883,63.7968658583048,53.6635666391633,50.7499676314183,59.2034635169861,46.2386631653107,103.526825574824,160.824706034663,106.942505987648,96.3344723851874,97.5913412045114,67.9053911343754,-9.80723438752001,-16.7041597023988,-8.9563041491386,-4.92049646622093,5.16034811949121,11.2624532846304,11.3136312631461,11.0608353834886,5.66964306953628,-0.0741309532752177,-6.38125985952522,-18.3138306837815,228.287050801252,163.616997787568,310.590194774798,300.868319577346,-12.2826093103131,-2.90548416528944,11.212306643755,-0.261915914421385
"1949",72.2074768608973,53.4100704957009,29.065298137049,90.8699918699522,65.2535992170063,61.7227113644521,96.4740852762658,89.237362310553,73.6624139916295,118.499222484668,92.7436041036764,72.0654892606828,-17.0525745880909,-18.4862729977339,-5.75100027231067,-0.15694157527041,4.0659615541116,6.77034129607374,9.9800733517378,10.288233204377,8.30659500513324,-0.924833483573695,-1.71784879244289,-17.6473471225836,193.522938490974,185.188889224008,247.434158951271,284.905240579974,-17.9508927565354,-0.613993431156494,9.01288261739619,1.88797090970555
