"gcm","scenario","proj.year","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACCESS-ESM1-5","ssp126",2010,"r10i1p1f1",1.915,1.11266666666667,1.05233333333333,0.385666666666667,1.48666666666667,1.07433333333333,1.196,1.20933333333333,1.33433333333333,1.136,1.002,1.119,2.043,1.14933333333333,1.434,0.376666666666667,0.73,1.154,1.166,1.19566666666667,1.02666666666667,0.995,0.917666666666667,1.152,0.174789084953181,0.195595020572345,0.161715821954999,-0.00763024326455775,-0.105025240936209,0.0855112429289102,0.0905603828750232,-0.0129602526575259,0.0174376528825138,0.109574345653032,0.0412925937353006,0.267794180041258,1.97266666666667,1.13533333333333,1.25,0.387666666666667,1.11533333333333,1.124,1.16666666666667,1.20666666666667,1.18533333333333,1.069,0.950333333333333,1.145,1.33,0.986666666666667,1.166,1.14466666666667,1.41466666666667,0.843,1.169,0.983666666666667,0.202205603150552,0.000759732991550077,0.0606868067814674,0.0552127055996141,1.35033333333333,0.919333333333333,1.16233333333333,1.06533333333333
"ACCESS-ESM1-5","ssp126",2010,"r1i1p1f1",1.665,1.60766666666667,1.86233333333333,0.835666666666667,1.88166666666667,2.12433333333333,1.911,1.63433333333334,1.59433333333333,1.056,1.627,1.779,1.718,1.51933333333333,2.504,0.976666666666667,1.09,1.774,1.656,1.61066666666667,1.41666666666667,1.105,1.89266666666667,1.892,0.115068450817392,-0.0312594481616342,0.0703359864387028,0.0305883780340666,0.023290500229463,-0.00975581308162066,0.0402816430546717,-0.0364158065013096,0.0530981777128052,0.0780695120347232,0.0728538118769315,0.162821319366213,1.68266666666667,1.57033333333333,2.19,0.907666666666667,1.49033333333333,1.944,1.77166666666667,1.61166666666667,1.50533333333333,1.064,1.74033333333333,1.815,1.645,1.52166666666667,1.891,1.40466666666667,1.65466666666667,1.528,1.679,1.46866666666667,0.0882639057148953,0.0390943518781643,0.000810836691869543,0.0670687931882907,1.66033333333333,1.53433333333333,1.78733333333333,1.44033333333333
"ACCESS-ESM1-5","ssp126",2010,"r2i1p1f1",0.805,2.16266666666667,1.52233333333333,0.470666666666667,1.26666666666667,1.05433333333333,1.291,1.03933333333334,1.32433333333333,1.061,0.786999999999999,0.629000000000001,0.823,2.17933333333333,1.724,0.656666666666667,0.87,0.834,0.975999999999999,1.02566666666667,1.04166666666667,1.135,0.947666666666667,0.662000000000001,-0.00553169133780407,-0.0674417993243331,0.0276258459256513,0.0586962529573933,0.0467645709040843,0.00819788221376139,-0.0683697019639353,-0.0211061469727315,-0.0632191810563186,0.001249506773642,-0.015153431018001,-0.0824567306988924,0.807666666666666,2.17533333333333,1.615,0.587666666666667,1.07033333333333,0.943999999999999,1.14166666666667,1.04166666666667,1.18033333333333,1.084,0.855333333333333,0.65,1.255,1.09166666666667,1.141,1.05466666666667,1.25466666666667,1.093,0.949,1.04866666666667,-0.0559736441453333,0.0445168736117474,-0.0269022915764581,-0.0280935606319344,1.25033333333333,1.08433333333333,1.03233333333333,1.03533333333333
"ACCESS-ESM1-5","ssp126",2010,"r3i1p1f1",0.705,0.812666666666667,0.572333333333333,0.320666666666667,0.486666666666666,1.57433333333333,1.381,0.869333333333334,1.28933333333333,0.676,0.582,1.024,0.818000000000001,0.914333333333333,0.479000000000001,0.411666666666667,0.265,1.169,1.421,0.860666666666667,0.956666666666667,0.45,0.542666666666666,1.017,0.0536481349856299,0.204665255741196,-0.185030923466077,-0.0244140822475516,-0.0375631023405233,-0.0609092651065142,0.0570852113935818,0.0155214912956401,-0.0476957258029499,-0.0383935617519401,0.0052551451360825,0.151482787376922,0.762666666666666,0.860333333333333,0.525,0.367666666666667,0.370333333333333,1.379,1.41166666666667,0.861666666666668,1.13033333333333,0.559,0.560333333333333,1.015,0.844999999999999,0.466666666666667,1.271,0.854666666666667,0.929666666666666,0.388,1.139,0.658666666666667,0.112321579036825,-0.076895417824148,0.00162271425240634,-0.0298291078450916,0.885333333333334,0.414333333333333,1.21733333333333,0.750333333333333
"ACCESS-ESM1-5","ssp126",2010,"r4i1p1f1",2.985,2.13266666666667,1.12233333333333,1.11566666666667,1.43666666666667,1.35433333333333,1.291,1.69433333333333,0.969333333333335,1.196,1.062,0.604000000000001,3.308,2.16933333333333,1.234,1.11666666666667,0.87,1.124,1.186,1.68566666666667,1.05666666666667,1.305,1.18266666666667,0.672000000000001,0.243471677122284,-0.0203160122513901,0.0366645035691109,-0.0326037868115424,0.0499311610830655,-0.00134132015895894,-0.0144399250437683,0.07468032660607,0.149766967245148,0.044530119689596,0.0062414332030083,0.0631885414990272,3.16266666666667,2.16033333333333,1.185,1.12266666666667,1.15533333333333,1.254,1.24666666666667,1.69666666666667,1.01533333333333,1.259,1.11533333333333,0.639999999999999,1.9,1.23666666666667,1.456,1.06466666666667,2.03466666666667,1.083,1.334,1.18366666666667,0.0961023133699548,0.0223628275986059,0.0145190770409351,0.0745128270182183,1.97033333333333,1.14933333333333,1.40733333333333,1.13033333333333
"ACCESS-ESM1-5","ssp126",2010,"r5i1p1f1",0.844999999999999,2.30766666666667,0.317333333333333,1.10566666666667,0.936666666666667,1.36433333333333,1.641,1.36433333333333,1.82933333333333,1.206,0.786999999999999,1.289,0.988000000000001,2.43933333333333,0.469000000000001,1.39666666666667,0.55,1.279,1.376,1.30566666666667,1.48166666666667,1.155,0.767666666666667,1.307,0.0297753329830959,0.0646681477002353,0.00944920473056188,0.0694136441152087,-0.0306103717301516,0.0614757854220993,0.0226422951386955,0.0249383762132183,0.0102729812271127,-0.0456069972379324,-0.0251680483129415,0.208468054600518,0.907666666666666,2.36533333333333,0.405,1.26766666666667,0.735333333333333,1.319,1.49666666666667,1.32666666666667,1.65533333333333,1.184,0.780333333333333,1.28,1.425,0.796666666666667,1.451,1.26966666666667,1.49966666666667,0.823,1.309,1.13866666666667,0.117068019658401,0.00969094525862824,0.0378761699363821,-0.0183703141967763,1.46033333333333,0.794333333333333,1.37733333333333,1.20533333333333
"ACCESS-ESM1-5","ssp126",2010,"r6i1p1f1",1.12,1.51266666666667,0.602333333333333,0.805666666666667,2.02666666666667,1.01433333333333,1.686,1.57433333333333,1.01433333333333,1.521,1.012,1.179,1.213,1.56933333333333,0.564,0.916666666666667,1.365,0.933999999999999,1.561,1.54066666666667,0.926666666666667,1.425,1.33766666666667,1.347,0.0228220896813869,0.142258094198993,0.0101444860877511,-0.0319971420290247,0.0972923359339146,0.0211528688422158,0.0384341303053675,0.0992335541519027,0.0354036098365875,0.0748018874128633,-0.0710683775814194,-0.0526107884303083,1.16766666666667,1.54033333333333,0.565,0.867666666666667,1.68533333333333,0.959,1.63666666666667,1.56166666666667,0.965333333333333,1.479,1.17533333333333,1.26,1.2,1.13166666666667,1.416,1.18966666666667,1.30466666666667,0.948,1.354,1.22366666666667,0.0295436545965433,0.0346577431870509,0.0483681261033209,0.0194353407597097,1.25033333333333,1.03933333333333,1.38233333333333,1.20033333333333
"ACCESS-ESM1-5","ssp126",2010,"r7i1p1f1",0.959999999999999,1.16266666666667,0.532333333333333,0.585666666666667,1.02166666666667,1.63933333333333,1.086,0.909333333333334,1.38433333333333,0.651,0.907,0.919,0.973000000000001,1.33433333333333,0.819000000000001,0.786666666666667,0.64,1.319,1.051,0.990666666666668,1.13166666666667,0.75,1.12266666666667,0.992000000000001,0.0556568497172345,0.135061059771535,-0.0288905958230146,0.158388212217826,-0.00933914639743016,-0.0156709516708183,0.0147243833559629,0.0504159605607764,0.0038139211741377,-0.0872846244903329,0.0120832932917239,0.0178344135418647,0.977666666666666,1.24533333333333,0.680000000000001,0.687666666666667,0.835333333333333,1.474,1.07666666666667,0.951666666666668,1.25533333333333,0.694,1.00533333333333,0.965,1.095,0.721666666666667,1.221,0.984666666666667,1.15966666666667,0.743,1.119,1.00866666666667,0.0840327929322335,0.0329178966415162,0.0129733870699129,-0.0248315682794942,1.13533333333333,0.729333333333333,1.17233333333333,0.985333333333333
"ACCESS-ESM1-5","ssp126",2010,"r8i1p1f1",1.82,1.90766666666667,1.86733333333333,0.865666666666667,1.19666666666667,1.40433333333333,1.151,1.27933333333333,0.804333333333334,0.751,0.922,0.869,1.998,2.00933333333333,2.184,1.09166666666667,0.655,1.334,1.171,1.12066666666667,0.856666666666667,0.945,1.10266666666667,0.977,-0.0263914212429309,0.0233591418768815,-0.0745805135811626,0.0725479754915508,0.0679669573198713,0.166198731994235,0.110619092724612,-0.0269989215837314,0.0723125244250169,0.0405843088254636,0.0607148818224581,0.0287340346154408,1.91766666666667,1.96533333333333,2.03,0.977666666666667,0.920333333333333,1.364,1.16666666666667,1.20666666666667,0.815333333333333,0.834,1.02033333333333,0.93,1.625,1.32166666666667,1.276,0.814666666666667,1.76966666666667,1.323,1.209,0.973666666666667,-0.0221789869197139,0.0276113646776355,0.0942079822136361,0.0583283265003423,1.71533333333333,1.31433333333333,1.24233333333333,0.890333333333333
