"Year","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1880",-9.71220207214355,-2.83915173439752,-5.81502966653733,-5.95305040904454,-1.73000001907349,-1.77302078973679,-0.496666652815683,-2.55635411398751,-0.696949391137986,-0.00248511784732164,-0.241130944873605,-10.0999994277954,-7.55045107811216,-4.49936003155178,-1.60868051884666,-0.313521817952971
"1881",-5.96220223108927,-5.50915170851208,3.92497017270043,0.226949396587553,-1.87000000476837,-1.65302079064505,-2.53666662034534,-2.59635408719381,-1.66694937433515,-6.13248502640497,-2.77113087972005,1.57999992370605,-7.19045112246559,0.76063985483987,-2.26201383272807,-3.52352176015339
"1882",NA,-2.1091517266773,-6.16502966199602,-2.45305053393046,-1.30999994277954,-0.923020808469681,-1.68666663623991,-0.826354146003723,-0.75694937933059,-2.61248506818499,NA,-3.59999990463257,NA,-3.30936004623534,-1.14534719690444,NA
"1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",NA,NA,0.614970228501729,-0.0130505950988403,NA,-2.01302075386047,0.673333318460555,2.89364572933742,NA,NA,NA,NA,NA,NA,0.517986097979167,NA
"1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886",-8.71220216296968,-1.83915174007416,-1.94502972988855,-0.0330505945852825,-1.9799998998642,-0.593020822320666,NA,NA,NA,NA,NA,NA,NA,-1.31936007477934,NA,NA
"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888",NA,2.63766309794258,NA,-0.400429674807717,1.35937499298769,2.06111670942868,-0.947460903840907,2.50191394020529,3.28161989941316,0.117693012251573,-0.510211383595186,2.01381198798909,NA,NA,1.20518991526435,0.963033842689851
"1889",3.89626596955692,-1.41233682632446,4.49452422646915,1.61957024826723,1.30937494249905,-0.148883266484036,1.24253906221951,-0.44808592691141,-1.48838003242717,2.57769295748542,1.8197885611478,-2.60618789055768,1.49924704374052,2.47448980574514,0.215189956274687,0.969700495402018
"1890",-6.3899998664856,NA,0.624524333897759,-2.46042968245114,0.799374983591192,-0.478883259436663,-1.25746091674356,-0.0280859359156559,-0.228161755730124,-1.43177155887379,4.31848556855146,3.34482298177831,NA,-0.345510121654062,-0.588143370698626,0.88618408464918
"1891",6.96725174959968,-9.39985280878404,-1.52632809386534,0.380386021207361,0.458814326454611,-1.66982074344859,-0.0164866725749829,1.491183330031,-0.737637856427361,1.84798482586356,1.13844896765316,0.193251374889823,0.304073974197986,-0.229042582067789,-0.0650413619975249,0.749598645696453
"1892",1.33566861994126,-1.3199999332428,2.96480464935303,-3.24805374706493,-0.209999993443489,1.31132348144756,-2.43664518524619,-0.257757345543188,1.65037682477166,2.17485521821415,-1.73977248107686,1.25202201394474,0.0696400205294291,-0.164416363718463,-0.461026349780606,0.695153187302982
"1893",2.22406477086684,-6.34263540716732,1.28178536190706,-0.890282609883477,0.34801009998602,-2.09980006778941,-0.589653018642874,1.49882118842181,1.36161992830389,-2.05311718583107,-3.1051366686821,NA,-0.955516207451914,0.246504284003202,-0.396877299336826,-1.26554464206976
"1894",0.381826192140579,-1.45198628306389,0.584974709679099,-0.600216807425022,0.142818355374038,0.128082026541233,0.891468279501971,2.73981606259066,-1.23997702318079,-1.13468163684011,0.495658189058304,-0.055410154722631,NA,0.0425254192093716,1.25312212287795,-0.626333490320865
"1895",-1.64302265785989,-0.336424839061995,1.22895644959949,1.16090585220428,0.221013760637669,-0.423296115582898,-0.585954224779492,-0.731571778655052,-3.28579234509241,0.891975432634354,2.09017667387213,1.89728231089456,-0.678285883881506,0.870292020813813,-0.580274039672481,-0.101213412861975
"1896",-2.40940100238437,2.34926147829919,-2.8752026841754,-1.71864581108093,-1.09138575905845,-1.02804126625969,0.788980634439559,0.197946424551663,-0.754927435158087,-0.665727282918635,-11.8641868772961,4.78536631947472,0.612380928936459,-1.8950780847716,-0.0137047357561569,-4.42828053179094
"1897",3.64047798656282,-0.167146573730168,-4.70010219301496,2.1379407842954,1.78039244243077,1.99940285228548,-0.683005931831542,2.0726580619812,-0.0351357923022338,1.39075703138397,-6.79869220370338,2.75420006116231,2.75289924410246,-0.260589655429598,1.12968499414505,-1.81435698820722
"1898",6.95143399919782,1.51414245154176,0.0106882435225305,4.31527149109613,4.41936559904189,2.15459627196902,0.135946798182669,2.64937681811196,0.895677055631365,-1.64847467059181,-2.10454793203445,1.34818449474516,3.7399255039673,2.91510844455352,1.64663996275455,-0.952448515664963
"1899",6.19598012878781,-0.459207577719575,-2.91014687220256,-1.02538688126064,-2.99494784218924,-1.49608627387456,0.704365681679476,-1.8735732407797,-0.793483983902704,-3.56029754593259,3.61075326374599,0.550438976713589,2.36165234860447,-2.31016053188415,-0.888431277658258,-0.247676088696435
"1900",3.8756249334131,-4.23058960551307,1.45776781014034,0.196356028673195,-1.43821052319947,0.679704229036967,-0.370611972042492,-1.67651409762246,-1.64209073214304,-1.5711178949901,-2.11557660216377,5.33000355675107,0.0651581015378711,0.0719711052046882,-0.455807280209329,-1.77626174309897
"1901",1.92694562673569,-0.768934139183589,2.73748506818499,-1.91279942932583,-1.68034779883566,-1.6440604865551,-1.58231247365475,-0.952501843018191,-0.680595212039493,1.43904758635021,1.75543705764271,3.7114824170158,2.16267168143439,-0.285220719992168,-1.39295826774268,0.837963143984477
"1902",2.88145639215197,1.43968560298284,-2.5185843706131,-0.98510414965096,-0.28333146506477,-2.38613091196333,-1.92566215991974,-1.10079052760488,-0.631300204566547,2.80868109634944,-0.440546863845416,-1.21319751796268,2.67754147071687,-1.26233999510961,-1.80419453316265,0.57894467597916
"1903",5.0823343594869,1.60487161931537,-4.38578300249009,-0.979903249513535,-1.09335375399817,1.70562869310379,-0.857340011745691,-1.07389134079927,-2.54071237927391,0.0761142091027328,-0.222566958339441,5.41262076014564,1.82466948694653,-2.15301333533393,-0.075200886480392,-0.895721709503541
"1904",4.48653078079224,-7.47064156759353,-5.08602292197091,3.00525106702532,-1.3841982512247,-1.17803382873535,-0.558785332056383,-0.255340393898743,0.381824766152671,1.41439543451582,4.39008733204433,4.01225814932869,0.809503324448116,-1.1549900353901,-0.664053184896826,2.06210251090427
"1905",-1.2056119546649,-3.04405315149398,4.03340948195684,0.975089269024985,1.02813799608321,-0.0713913679522063,0.623874614636103,-0.650517100379581,-1.17909596079872,-3.43849321774074,3.38824769428798,4.41112340064276,-0.0791356522767318,2.01221224902168,-0.0326779512318945,-0.409780494750492
"1906",4.26940655708313,1.19827378652103,2.32292219286873,3.39758175895328,1.02513018676213,-0.755303184191386,1.93405130931309,-1.10717630670184,-1.02436940159116,0.160812868426243,-0.211625738335507,-2.86401033401489,3.29293458141564,2.24854471286138,0.0238572728066217,-0.358394090500143
"1907",-10.1844064621698,-0.893290527519726,-3.51902705147153,-1.71371648992811,-0.506821037447523,-1.35620903968811,-0.920520810853867,-2.02217255887531,-0.410050216175261,0.505546861461231,1.53127414271945,2.59025107678913,-4.64723577456815,-1.91318819294905,-1.43296746980576,0.54225692933514
"1908",5.73287371226719,1.01201822218441,-3.72488088834853,-0.772600435075306,-0.580016726539249,-1.64447726522173,-0.64519529186544,-1.14512087617602,-1.06047617253803,-1.89138203007834,-0.651919623615131,-0.827806897550112,3.11171433708024,-1.6924993499877,-1.14493114442106,-1.2012592754105
"1909",-7.75067883446103,-6.17131498881749,2.24194006692796,-4.75778258414496,-1.39913501625969,-0.447276775148653,-0.705249240001043,-1.81316959857941,0.850517091296968,-0.198850442965825,-5.08380936440967,-2.06915731231372,-4.91660024027621,-1.3049925111589,-0.988565204576367,-1.47738090535951
"1910",3.89938791592916,-4.17975808325268,4.83030868711926,1.26394343092328,-0.972628329481397,-1.65435450417655,-1.11915922164917,-1.9729091894059,-0.363590021928151,-0.324389870677675,-2.99556725081943,2.49462051334835,-0.783175826545746,1.70720792952038,-1.58214097174387,-1.22784904780842
"1911",-6.62930783771333,-3.77738832292103,2.14322354680016,-3.22067515055339,0.122367931086393,-1.27346351033165,-1.09201076484862,-2.05698469706944,-1.03714469784782,0.256242551818667,-4.05687865756807,1.98870158763159,-2.63735854909534,-0.318361224222278,-1.4741529907499,-1.61259360119907
"1912",-1.15254275145985,1.99136900901794,-2.16319935946237,0.483513755457742,0.748201251029968,0.289960929625002,-1.76414429573786,-0.40157922960463,-0.660654749189104,-1.1071316798528,1.46778270176479,3.55292773814428,0.942509281729895,-0.310494784324888,-0.625254198572495,-0.100001242425707
"1913",-4.08184326262701,-1.99337976603281,-2.51510226158869,0.623009656156812,-2.02233069851285,-0.264650293758937,-1.27936752637227,-0.143565845187931,-0.657124242612294,-2.35157918930054,1.19123137848718,5.50831084024338,-0.840765096838512,-1.30480776798157,-0.562527888439714,-0.605824017808551
"1914",0.947479511300723,-3.24014128105981,-0.270228790407557,-0.00335379443796618,-0.649946038212095,0.0234579615117539,-1.15095794200897,0.201422986884912,-0.334771197466623,1.16275294905617,1.81851001012893,-2.97406614394415,1.07188302349477,-0.307842874352539,-0.308692331204102,0.882163920572826
"1915",2.51875180289859,1.1447525875909,5.4202230998448,4.15122388658069,0.238048730151994,-0.159401036444164,0.246162573673895,2.71302077883766,-0.306711307460708,-1.28350258299283,-3.21876292569297,2.08077376513254,0.229812748848446,3.26983190552583,0.933260772022463,-1.60299227204883
"1916",-9.27748114722116,-0.160446427984252,-1.56318263620848,1.51635972658793,-0.333617924579552,0.549854901574907,-1.01069752233369,-0.453493296567883,0.740833322207133,0.894702357905252,0.737587403683435,-3.26814537956601,-2.45238460335762,-0.126813611400033,-0.304778639108889,0.79104102793194
"1917",-0.963545366412117,-4.7847934450422,-0.262762271222614,-1.4471948998315,-1.31322356065114,-1.38452191296078,-0.307654382217498,-0.0704092246790727,-0.168009668588638,-1.34036083732333,7.67471708570208,-11.8204387029012,-3.00549473034011,-1.00772691056842,-0.587528506619117,2.05544885993004
"1918",1.384148030054,-3.39675773893084,-2.44622203849611,0.491231393645562,-2.02147130739121,-1.01936195010231,-0.927299072345098,-0.0820386880853524,1.95489764781225,-1.29820123456773,1.52745347363608,3.42178192592803,-4.61101613725935,-1.32548731741392,-0.676233236844252,0.728049962293534
"1919",8.72438782737369,-4.51141729808989,-6.59087040310814,1.65522689478738,-2.05557286739349,-2.29930799348014,-0.216298356984875,-0.142546500478472,0.979479139759427,-5.37672789891561,-4.73812489282517,-0.353524913745267,2.54491748507061,-2.33040545857142,-0.886050950314495,-3.04512455066045
"1920",-0.858249611797787,3.72502223082951,-1.63208701497033,-4.36627406165713,-3.48212602024987,-2.2056602977571,1.63047430061159,0.10257440166814,-1.19393784659249,-1.5350353036608,1.05719120161874,-0.540453860270126,0.837749235095486,-3.16016236562578,-0.157537198492459,-0.557260649544852
"1921",0.790277146667774,1.29695681447075,-2.51610113893236,1.55518782706488,-0.600208317860961,-0.308091512925568,-0.986826617093313,-1.40675965377263,-1.26427080801555,1.67375554357256,-3.87324211710975,1.89195122321447,0.515593366956131,-0.520373876576149,-0.900559261263836,-1.15458579385091
"1922",4.40478970890953,-8.0916497366769,-3.15627782685416,-1.27463352396375,-0.564972085612161,-0.400541286028567,-0.327472093559447,0.839745149725959,-0.046385788491794,-0.13577194423193,1.30955356359482,-3.68748317446027,-0.598302934850965,-1.66529447881002,0.0372439233793153,0.375798610290365
"1923",0.0398735092856528,-0.339574023726441,-1.10604723117181,-0.369296866069947,-0.703482121229172,1.4411829937072,-0.104702376645513,0.160133927118122,0.659354524953025,1.42261901923588,3.96189721425374,2.00582585129,-1.32906122963369,-0.726275406156977,0.498871514726604,2.01462358614755
"1924",0.86757809580082,2.71940842128935,2.18609927949451,-2.25496644916989,0.92450890086946,-0.423543517433462,0.472844111067908,-0.722202367725826,-0.194222466914826,0.24052454761806,-0.0694438229935865,-4.92576445852007,1.86427078946006,0.285213910398029,-0.224300591363793,-0.00771391409678415
"1925",-1.69660710578873,-4.63069368544079,-0.76732884578052,1.20440288100924,1.34148620423817,0.755745896271297,1.15119230747223,-0.302120529713907,-1.28458516654514,-2.98313423565456,-0.703177066952949,6.1810340427217,-3.75102174991653,0.592853413155628,0.53493922467654,-1.65696548971755
"1926",10.4947207768758,5.07771937052409,6.0441256250654,2.02688238734291,0.377524173685483,-0.85714655546915,1.00476746048246,-0.662983616193136,-3.133063520704,-0.315662193821654,-0.539752591223944,0.994120143764164,7.25115806337387,2.81617739536459,-0.171787570393275,-1.3294927685832
"1927",0.819635401036413,-2.17372947079795,2.64054864928836,-2.39094674019586,-1.54477860814049,0.475040913337753,0.505200887010211,1.88659407411303,-0.35296130109401,-0.781808027199337,-8.26497375397455,-7.5081973984128,-0.11999130866579,-0.431725566349332,0.955611958153664,-3.1332476940893
"1928",7.1041758173988,5.1809504372733,2.36422054540543,-3.12870899836222,1.40732139348984,1.124287545681,0.577174459184919,-1.4623400029682,0.16494605211275,-1.7102659656888,4.00228231293814,5.05068445205688,1.5923096187531,0.214277646844349,0.079707333965907,0.818987466454033
"1929",-0.434946050423951,-2.41902709574926,2.02021758471216,-1.98721164181119,-0.653783467553911,-0.18584077046918,-0.469036448569525,0.0770238074917524,0.567795743544896,2.32584817636581,4.37055235817319,-1.71469489733378,0.732237101961223,-0.206925841550978,-0.192617803848984,2.4213987593613
"1930",-1.67476187043247,0.780251094273159,1.23635414100829,1.66418897254126,-1.37937868776776,-0.790325505392892,0.0842912919109776,1.36121462640308,-0.137360489395048,-2.12083141576676,2.45148246061234,11.0043952124459,-0.869735224497697,0.507054808593932,0.218393470973723,0.0644301851501777
"1931",10.5531601224627,8.15760959897723,-2.02892109893617,2.068357473328,-0.596341128150622,-0.376497389305206,0.351785704138733,0.300453860135306,-0.24458518800869,0.275561753128256,-0.70229908788488,2.26198841276623,9.90505497796195,-0.185634917919598,0.0919140583229443,-0.223774174255105
"1932",2.3740364029294,-4.00384848458426,-4.39926516442072,0.600717988752183,0.321054680716424,-0.0282012640188138,-0.896569914761044,1.98403082007454,0.525983999172846,-2.11962236109234,-3.64837230387188,-1.92641737347557,0.210725443703788,-1.15916416498404,0.353086547098226,-1.74733688859713
"1933",-0.732384658995129,-5.0097450869424,-2.3531547046843,-1.35832958278202,-0.080091144180014,-1.49898060730525,-1.51519156069983,1.83870531263806,-1.4626841204507,-3.11842996733529,2.63523619551034,-13.8634966895694,-2.5561823731377,-1.26385847721545,-0.391822285122342,-0.648625964091884
"1934",5.0401356674376,5.27648798624675,1.10537385940552,3.31261153448196,1.22902712935493,-0.563528641348793,-0.928141724495661,-0.308483995186786,-2.81036266826448,-0.10971725869569,-0.149869788970266,-1.64543709016982,-1.18229101196168,1.88233750774747,-0.60005145367708,-1.02331657197681
"1935",-4.50500363395328,6.35581273124332,-4.78600438435872,-4.71914604731968,-0.138677451936972,-0.540624984673091,0.538018957490013,-1.20346724135535,0.684231755279359,-1.87620717003232,-2.7197953349068,4.04522126061576,0.0684573357067411,-3.21460929453846,-0.402024422846143,-1.30392358321992
"1936",-2.9083890744618,-15.8506674085345,1.6340605872018,-1.7097451317878,2.3967577843439,0.1163764881591,-0.177540918149697,0.380265990893046,-1.58263204778944,1.16560264712288,5.4429741814023,-1.56869787829263,-4.9046117407935,0.7736910799193,0.106367186967483,1.67531492691191
"1937",-2.27960377292974,-3.43852672122774,2.72812124093374,1.60832027026585,0.760518958171209,1.28930056662787,0.130016736553184,-1.42618299098242,1.21297987869808,1.28237349078769,-2.72720789909363,-2.62172985644568,-2.4289427908167,1.6989868231236,-0.00228856260045653,-0.0772848432026212
"1938",4.8269400142488,-4.05223387763614,3.84667778015137,0.934603764897301,0.240228790612448,0.493617921358063,1.22729537316731,-0.525883546897343,5.02613451367333,2.17867185388293,0.272546497129259,2.25478790487562,-0.61567457327767,1.67383677855371,0.398343249209343,2.49245095489517
"1939",5.90062486557733,-5.2510732014974,-1.20760042610623,1.14398435183934,0.778997381528219,-0.591393213896524,0.395280870653334,0.863364937759581,-0.293039427294085,-2.66842442467099,4.73708138011751,6.89811552138556,0.968113189651853,0.238460435753777,0.222417531505464,0.591872509384143
"1940",1.88297614029476,0.790111581484477,3.79584438460214,1.4519940217336,0.85858256476266,-0.608363076334908,0.348296124488115,0.888288671062106,3.32014312062945,1.07528270710082,-4.31765985488892,1.93654014950707,3.19040108105493,2.0354736570328,0.209407239738438,0.0259219909471179
"1941",1.6054612823895,1.11719677277974,3.69229717481704,4.47062299365089,-0.457096343239148,1.95058403128669,2.5249590306055,0.157338164403059,-2.47594674428304,0.944268941879272,1.40825889046703,-0.0902845945564054,1.55306606822544,2.56860794174293,1.54429374209842,-0.0411396373122458
"1942",10.7086437770299,1.8230338153385,3.71787383442833,0.053898809167246,1.3836160444078,0.680026027418318,0.911021195706867,1.04839655898866,1.04043338979994,1.61640436876388,-3.92011892227899,-4.31557840392703,4.14713099927065,1.71846289600113,0.879814594037949,-0.421093721238394
"1943",-0.239131320090521,4.38370529810588,-2.83203489439828,2.82525851612999,-1.7588206302552,-1.05665548074813,-0.241696423008328,-0.43978793493339,1.50854907717024,1.67748879818689,5.7858369463966,7.83765599841163,-0.057001475303892,-0.588532336174496,-0.57937994622995,2.99062494058458
"1944",9.42121628352574,1.02840585651852,0.884354511896769,3.74752409117562,1.40022131942567,0.392862714827061,0.471795001200267,0.213705352773624,1.29910897357123,2.73521572067624,0.5538132304237,3.76824950036548,6.0957593794853,2.01069997416602,0.359454356266984,1.52937930822372
"1945",5.9026096207755,1.59167408091681,3.62769339198158,-4.17969297227405,0.025799851332392,-0.104553569196945,0.231575514589037,1.65902339844477,-0.477001476855505,0.740126477820533,-7.16517468861171,-2.1251115600268,3.75417773401926,-0.175399909653361,0.595348447945619,-2.30068322921556
"1946",4.54018591699146,-2.75888760884603,4.12145639601208,1.32273435024988,1.24236046700251,-0.101361603076969,-0.179283849008027,0.674562854426248,0.794443797497522,-0.787062853574753,-2.67434145155407,-4.32397494997297,-0.114604417293791,2.22885040442149,0.131305800780417,-0.888986835877101
"1947",1.72216885998136,-3.87369041215806,1.78602116448539,-0.131489950897438,0.066380210043419,-0.425799840972537,0.118599327768953,-2.22385970751444,0.0128478423825332,1.1902120312055,1.0502994514647,4.65784218197777,-2.15849883404989,0.573637141210456,-0.843686740239343,0.751119775017576
"1948",8.80814529600597,-5.50436183384487,-2.6403831073216,-6.64311552047729,2.34209814525786,2.37985669431232,0.497122382124265,0.197970605322293,0.546065844240643,1.34436567056747,0.401954977285294,-4.54956465675717,2.65387521471296,-2.31380016084701,1.02498322725296,0.764128830697801
"1949",1.85906060536702,-7.25192317508516,2.70563423065912,3.36872575396583,-0.31946242139453,-1.12815661941256,-0.380479903448196,0.425796119939713,1.83830725011371,-1.31795011815571,7.670699210394,-4.57143034253802,-3.3141424088251,1.91829918774347,-0.36094680097368,2.73035211411733
"1950",-10.111763159434,-3.17805982203711,-0.674265238500777,-2.63321608588809,-0.064466144180014,2.68973022415524,0.465418516170411,-1.8390717392876,2.45592815535409,-2.72637083416893,-7.39092434020269,-0.0983668115167391,-5.95375110800304,-1.12398248952296,0.438692333679351,-2.55378900633918
"1951",-1.75168521631332,-2.44913687024798,-5.04241437003726,-0.300303192720527,-0.241497387488683,-1.35508367561159,-0.0931603398528837,-0.631244402556192,0.183532364755159,-4.06824767021906,-0.86145644670441,-4.41603783198765,-1.43306296602601,-1.86140498341549,-0.693162806006888,-1.58205725072277
"1952",-3.57777521723793,0.713865303567478,0.105738466295103,1.35427080165772,1.34436379727863,-0.671041650431497,0.210628715565517,-0.0942206077528508,0.997693430809748,2.80106949806213,4.84313046364557,3.73230833099002,-2.4266492485527,0.934791021743819,-0.18487784753961,2.88063113083915
"1953",-3.5235360236395,5.99513750984555,1.35559892086756,-1.74373321873801,1.22826818625132,-0.480989575386047,-0.619514502230145,0.796566212461108,-0.0290662196597883,1.63375182946523,3.21499993687584,4.65813791184198,2.06796993906536,0.280044629460289,-0.101312621718361,1.60656184889376
"1954",-6.37226549784342,3.0151766368321,0.0881156972387717,-8.26494400841849,-0.308024544091452,-0.332403265372185,-0.728722088393711,0.047098212698031,-0.0546354150754355,0.610825882381981,5.35222273781186,4.90008915038336,0.433683016943553,-2.82828428509039,-0.338009047022622,1.9694710683728
"1955",6.44907912753877,-1.56089283171154,-4.71493478048415,-0.627667398679824,-1.42298174472082,0.819495890821729,0.0235677079472225,-0.562641356672559,-0.680146925506138,-0.756728028967267,-10.0337869099208,-5.99998676209223,3.2627584820702,-2.25519464129493,0.0934740806987975,-3.82355395479808
"1956",-3.12387641270955,-3.60453864506313,-0.268681168467516,-0.551653639191673,1.85533291952951,-0.78812685466948,0.206889873503574,0.589895820333844,-1.20303196566445,-3.56974695977711,4.55844116210938,0.432304672896862,-4.24280060662164,0.344999370623439,0.00288627972264612,-0.0714459211107283
"1957",-0.228041286979403,-3.49038869994027,1.18482884338924,0.597511148168927,0.24880207633777,-0.62653272492545,-1.44696610882169,-0.719451245807466,2.79951444126311,-2.47752228804997,3.36876293591091,0.792025646017421,-1.09537510467427,0.677047355965312,-0.930983359851534,1.23025169637468
"1958",8.4697337377639,-3.03495343526204,0.873013365836371,1.34568077609653,2.19962048530579,1.53000928106762,1.88143781820933,0.977942690962837,-0.631328115860621,1.33751298132397,-0.345840762945868,0.630425952729725,2.07560198283976,1.47277154241289,1.46312993007993,0.12011470083916
"1959",-4.68586297262283,0.262659967034346,3.8488875684284,0.299421497044109,-1.29176894539878,-1.09005206255686,1.05268226351057,-2.61033474831354,-0.851716864676703,-2.04899921871367,-1.13019900094895,8.18760217939104,-1.26425901761959,0.952180040024576,-0.882568182453277,-1.34363836144644
"1960",2.5029277687981,1.90133550621214,-2.18375552835919,2.20562123684656,-1.31071983064924,-1.02775667111079,1.24138390166419,-0.145267852049853,0.634611222006026,0.548829973808357,-0.928405846868243,4.39331272670201,4.19728848480043,-0.429618040720622,0.0227864595011823,0.0850117829820467
"1961",5.17773796263195,1.24431915510268,1.41186567431404,-0.839142464456104,0.115634301588649,2.36429123651414,1.25285153161912,2.40033100900196,-1.57819378376007,-1.67077190535409,-2.00801894210634,-6.05570307232085,3.60512328147888,0.22945250381553,2.0058245923784,-1.75232821040683
"1962",3.70219301042103,-3.45576255662101,-2.72321796417236,1.09538316726685,-1.26803569282804,-0.431960561445781,-0.187047986047608,0.0118080367932894,0.305452001946313,1.1303608417511,2.77716697965349,2.88685819080898,-1.93642420617361,-0.96529016324452,-0.202400170233367,1.40432660778364
"1963",1.30265993873278,1.43528827457201,0.521636894061452,-0.0877139111454155,-1.04983442737943,-0.200602674058505,0.395952368776004,1.46122206392742,2.30445495105925,2.042829201335,-3.64044820694696,2.1648474250521,1.87493546803792,-0.20530381482113,0.552190586214974,0.235611981815762
"1964",4.34824211256845,7.82039785385132,-5.11895826884678,-0.758372389134907,-0.918249609924498,0.546620151826314,-0.437700881489686,-0.940091116087777,-1.72816589332762,1.68851372173854,-1.21148806242716,-6.91578853698004,4.77782913049062,-2.2651934226354,-0.27705728191705,-0.417046744672079
"1965",0.907652511483147,-4.82338529541379,-0.512453484925486,0.0784505182389347,-0.533316578183855,-0.118725815876609,1.17897318658375,1.92627971512931,-2.56023805482047,1.58928753648485,-3.50015058971587,0.519311747380665,-3.61050710697023,-0.322439848290136,0.995509028612148,-1.49036703601716
"1966",-7.25859730584281,0.849804673876081,1.24305430480412,-2.91826818102882,0.435360853161131,-1.17020830370131,-0.553876473080544,-0.647499989895594,1.43008739040011,-1.32244043406986,-6.15973390851702,0.823569553239005,-1.96316029486202,-0.41328434102119,-0.790528255559149,-2.01736231739559
