"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,468.7,164.4,205.4,261.8,484.7,607.3,NA,297.1,273.6,514,270,374.3,175.2,295.1,513.9,380.1,439.2,463.6,407.7,607.3
"historical",1851,524.7,386,279.4,324.8,441.8,534.2,323.4,390.3,305.3,722.8,368.8,428,322.6,439.6,385.6,448.6,402,613.3,452,722.8
"historical",1852,631.7,465,354.3,351.4,457.1,490.7,328.5,322.6,199.1,639.2,288.2,506.5,170.2,381.6,445.2,430.2,640.8,618.3,497.7,640.8
"historical",1853,589.4,508.7,336.2,331,380.4,629.4,370.9,529.1,281.1,397.7,353.8,656,436.7,452.5,403.2,251.8,437.6,414.5,467.3,656
"historical",1854,495.3,344.9,190,327.9,525.7,543.5,332.5,430.3,264.3,462.2,247.9,386.6,279.6,327.9,703.8,436.1,359.1,427.3,448.8,703.8
"historical",1855,412,607.2,240.7,420.8,415.6,439.9,400.4,334,295.1,547.9,256.2,382,292,341.5,424.4,440.8,437.2,443.8,510.1,607.2
"historical",1856,509.4,414.3,267.3,311.5,597.4,426.6,372.6,453.7,317.9,467.6,283,519.9,217.4,428.1,438.4,376.6,505.5,706.8,575.5,706.8
"historical",1857,459.8,480.3,296.2,300.5,432,441.8,412.8,416.5,153.3,446.4,306.6,347.3,221.9,313.1,550.7,488.3,402.5,567,347.1,567
"historical",1858,479.3,280.5,316.9,370.6,507.2,428.9,435.5,227.1,191.4,521.7,322.1,367.5,318.2,340.3,415.9,578.8,608.5,515.4,489.3,608.5
"historical",1859,535.5,503,200.7,418.8,474.7,338.7,336.3,458.6,225,570.2,292.3,480.1,205,349.4,465.2,570.6,400.7,420.8,494.9,570.6
"historical",1860,485.8,480.5,283.6,338.2,503.7,617.1,467.7,419.2,195.1,403.4,359.9,420.8,329.2,422,678.7,562.1,490,414.7,442.6,678.7
"historical",1861,545.8,369.4,289.7,311.8,474.6,502.3,366.6,377,239.6,368.2,231.1,556.5,218.3,362.8,694.7,346.6,532.7,393.9,449.3,694.7
