"Year","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1940",45.9983372270001,32.9440534724513,59.5660324656035,45.5048559976196,70.2842500578644,31.4370850161328,72.4228052181545,44.6921340646503,24.9946816946813,81.6955010362515,77.5560019497663,58.2364167112873,-10.9971684949151,-10.2789962242389,-2.65901952283133,1.38616806556441,5.89941637762664,9.32368016736263,13.0160929712756,12.5314443654028,12.4709016997239,4.10683278050918,-6.46089046083645,-8.70852219154093,137.178807410739,175.355138521088,148.552024298938,184.246184680699,-9.99489563689833,1.54218830678657,11.6237391680137,3.37228133979887
"1941",57.3184761677363,24.6479803083338,29.6182376458029,21.5482883805666,52.0466609861991,77.0287112340909,23.5224174830364,49.1899699143311,92.5731166779738,82.4308859080012,81.9427436538811,57.1441660597037,-9.42354746851426,-7.43577291554416,-1.04051871464168,2.70731979896285,5.77939653067756,9.80051785173089,15.1243040939857,14.4704849769329,6.84194283320988,3.18225434401942,-2.39799899397223,-11.4784122861665,140.202873187357,103.213187012569,149.741098631458,256.946746239856,-8.52261419186645,2.48206587166624,13.1317689742165,2.54206606108569
"1942",27.8962479863147,10.0160464968714,27.3067691520956,42.5731375058792,77.058493667523,82.5961839391625,55.2605415477642,20.5855218870244,23.6750722075973,70.8847442362859,74.7490593167985,75.6067009442004,-10.5001697408742,-8.87930697737067,-4.88959245352907,1.74567355451915,6.8508371287379,10.1333467680833,14.3236796411975,15.3653187718885,10.8734853810278,4.65488954741382,-7.48261476714033,-10.1730539256129,95.0564605428899,146.938400325498,158.442247373951,169.308875760682,-10.2859630014704,1.23563940990933,13.2741150603898,2.68192005376708
"1943",56.4513486149673,28.7845371077028,42.6936452377363,46.2341367303201,54.9669866349773,72.7419974884532,48.5759754635089,45.1714931344935,19.0898123300626,58.8829961609384,50.9830961778664,41.525456125563,-15.7299307987608,-5.85349384176318,-7.14044589338629,1.06760559082034,3.37323755724679,8.83819969440331,11.6854939427869,11.8433355923357,9.39974207384835,3.69447926488418,-1.01087457064922,-6.02007035880251,160.84258666687,143.894768603034,166.489466086456,128.955904668867,-10.5854928553789,-0.899867581773055,10.7890097431753,4.02778225602777
"1944",66.7295947566564,30.7057895303748,35.6087593456072,39.3056209150959,59.6957772143249,59.9068870109602,48.0296883294519,58.2065553552921,53.8094193425736,53.1869709014025,61.7598273173167,34.2362065345916,-7.3615415375808,-7.71075050090919,-6.3425222462621,2.26029831458785,5.96563162968079,10.708751494309,13.3499368601832,12.1568316229459,10.0747866926522,5.98453411233838,-2.47013623467805,-10.5026553449959,138.960840412594,134.610157475028,166.143130695704,168.756217561293,-7.03078746576417,0.627802566002178,12.0718399924794,4.52972819010419
"1945",72.6318900565745,35.6031594038259,64.1129536349487,46.572704620836,46.0981586466319,52.3138221489779,34.3598416757545,22.2266668826141,59.2202777524704,64.2151589965014,75.1351960733982,55.3708238204026,-7.74065877980197,-8.02083224592536,-4.58820663978311,-2.46881608634157,5.30293294972389,8.21906959270611,12.4922734753839,14.6194349617794,8.08991130960401,3.41016172211748,-8.17243305074755,-10.0075097445784,142.471255994992,156.783816902417,108.900330707347,198.57063282237,-8.75471545690775,-0.584696592133598,11.7769260099565,1.10921332699131
"1946",70.6831650178205,52.3079869049854,66.278108381586,50.2663949837683,27.9790595337419,126.89330599046,86.6778259715547,27.7360629216077,51.7370280155366,52.9390988702854,49.5601890825442,67.4038762106271,-8.70476800326641,-8.03193222572061,-3.93338938745957,-0.909685121733544,6.50136613516974,8.64113716914738,10.9835396602236,12.4059187264278,8.37325755152211,0.368147961846736,-8.9051390549232,-11.5727342276737,178.361975743209,144.523562899096,241.307194883622,154.236315968366,-8.91473665785513,0.552763875325544,10.6768651852663,-0.0545778471847828
"1947",73.0777462444605,48.3144874893257,22.9482511208987,39.518495092313,46.2977936459256,91.2501255114531,86.4124659234096,63.9193127903252,47.0820493325752,111.800919335079,45.734019247526,101.366491133251,-12.6432019463901,-8.21988683240165,-3.41044700885639,1.29485947181441,6.83738624309674,8.51005890944911,11.5921864476697,10.6882257921943,8.41692189183731,1.28512594288795,-6.1689224769329,-8.35514547413791,188.796109944413,108.764539859137,241.581904225188,204.61698791518,-10.8119410021551,1.57393290201825,10.2634903831044,1.17770845259745
"1948",67.1870381087627,67.6174580213887,43.8991779770606,47.0962187231133,45.2046871309747,50.6813926441627,119.43432955264,140.961907434695,67.6166054447471,80.7751997129125,89.8301887229599,54.3198515119127,-7.71601109997977,-11.6104613205482,-6.35207477438037,-2.7336302658607,5.78055462015088,11.5365176496835,11.3580692685884,11.0757837755927,7.37528802279771,1.6588100038726,-5.19723384462552,-15.0444617962015,236.170987263402,136.200083831149,311.077629631498,238.221993880619,-9.22720596488863,-1.10171680669673,11.3234568979549,1.27895472734826
"1949",63.2588785274179,48.3900656319496,26.7588698931424,65.7905624368517,50.6520382558188,54.4460703506424,76.2297900088517,87.9537892038131,37.4308370198284,79.3102769690951,81.9097840175,86.9697077352361,-14.3637893150592,-13.8341257029566,-4.21416952198947,0.905238394901693,6.47717674518456,8.11821478481953,10.7784073402142,10.786140389278,9.50903657058192,0.774260632745174,0.213330183358051,-13.6590616160425,165.96879567128,143.201470585813,218.629649563307,198.650898006424,-14.4141256047391,1.05608187269893,9.89425417143725,3.49887579556171
