"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,119.4,86.8,127.4,133.6,176.8,141.7,NA,125.1,125.1,83.9,114.6,112.3,141,138.1,129.4,156.3,197.2,185.1,115,197.2
"historical",1851,138.1,134.4,110.2,119.6,128.8,154.1,121,130.7,104.7,105.2,123.3,132.7,181.6,142.3,148.8,174.3,164.6,147.8,121.6,181.6
"historical",1852,127.9,146.8,99.8,150.1,158.1,146.1,122.1,151.4,102.3,105.3,105.6,159.7,131.7,171.2,148.6,139.6,171.3,170.5,120,171.3
"historical",1853,106.4,150.2,180.7,148.6,144,188.9,116.5,123.1,103.7,72.6,93.9,147.7,123.5,177.6,129.9,131.5,149.6,185.1,101.8,188.9
"historical",1854,98.6,138.8,101.3,127,166.5,176.5,95.6,150.2,137.1,96.4,140.1,182.3,131.7,172.3,151.2,138.2,168,140.6,118.2,182.3
"historical",1855,126,115.8,124.7,143.8,159.1,128.6,104.4,140.9,108,156.5,125.5,147.6,153.5,174,110.7,148.7,153,167.4,106.4,174
"historical",1856,97.3,130.1,136.1,121.4,179.8,158.3,127,149,112.3,94.7,131.3,118,151.9,178.7,130.2,158.2,173.9,149.7,147.7,179.8
"historical",1857,99.2,125.3,134.2,155.9,150.1,153.4,157.6,154.3,106.3,103.6,146.2,131.4,172.7,150.4,117.7,115.9,148.4,124,111.3,172.7
"historical",1858,103.4,108.5,143.8,156.2,165.4,157.7,96.2,116.6,102,83.7,93.9,132.8,107.6,143.6,157.4,148.6,142.8,144,118.8,165.4
"historical",1859,113.5,103,117.3,122.8,154.1,155.4,107.1,134.4,118.8,77.1,123.9,134.2,160.6,137.5,119.9,127.5,139.8,140.5,124.6,160.6
"historical",1860,141.5,130.8,172.8,147,136.8,180.1,134.9,197,128.1,90,134.3,141.4,123.1,175.9,136.9,131.8,158.8,145.3,112.7,197
"historical",1861,132.8,149.4,115.8,142.4,144.7,159,142,162.4,100.4,95.7,130.1,130.7,167.5,184.2,115.3,130.4,155.3,157.5,94.5,184.2
"historical",1862,143.8,105.6,157.8,140.2,136.2,137.3,120.1,129.8,116.1,110.1,142.5,142.7,137.7,151.7,116.1,168.1,168,160.3,112.9,168.1
"historical",1863,128.4,85.4,138.5,157.2,148.1,135.6,125.5,117.4,124.7,77.4,161.5,136.1,143.3,144.9,126.9,154.4,148.3,186.5,117.6,186.5
"historical",1864,138.6,126.9,138.9,152.5,124.9,142.8,124.9,144.5,82,112.6,147,159,122.9,161.5,156.9,141.9,159.5,151.2,117.7,161.5
"historical",1865,120.2,133.1,179.2,158.5,152.9,161.3,105.5,142.4,104.5,132,123.5,138.5,130.4,143.1,119.4,158.2,126.9,113,108.4,179.2
"historical",1866,118.9,82.6,157.3,156.1,152.6,147.3,118.8,134,124,105.1,136.3,164.1,124,169.4,136,155.9,143.5,151.5,129.6,169.4
"historical",1867,115.6,141.4,85.3,125.5,183.1,133.8,134.3,118.2,117.1,95,116.7,149.5,135.6,163.6,147.9,140.1,155.9,180,109.5,183.1
"historical",1868,135.5,125.1,102.8,136.7,139,155.4,142.6,138.8,105.3,96.8,103.4,144,136.6,160.9,117.6,145.9,155.3,168.1,103.2,168.1
"historical",1869,116.3,124.1,136.9,137.3,183.9,140.3,113,126,106.9,107.2,135.7,168.8,176.9,166.5,142,159.7,139.1,148,123.8,183.9
"historical",1870,151.5,127.8,112.1,132.9,153,174.7,136.9,123.8,95.9,94,100.5,124.4,137.2,150.3,162.7,135.3,155.9,213.6,102.4,213.6
"historical",1871,110.4,104.4,117.3,183.8,154.7,122.6,127.4,116.5,107,126.6,137.9,145.8,144.9,169.2,131.6,178,132.2,168.6,117.4,183.8
"historical",1872,134.2,99.3,150.2,140.7,165.1,121.3,82,119.6,87.2,122.4,116.7,130.7,143.5,156.8,126.1,147.8,127.4,159.9,123.2,165.1
"historical",1873,138.2,166.4,116.5,137.6,142.8,159.1,130.1,124.9,104.8,108.8,156.4,144.3,134.3,141.8,134.1,164.5,147.2,142.8,106.7,166.4
"historical",1874,148.8,89.2,136.9,149,150,137,143.4,122,126.4,127.9,121.8,150.4,124,127.8,149.7,141.5,157.3,159.6,142.6,159.6
"historical",1875,131.4,130.8,113.2,137,145.7,143.9,119.2,108.5,106.5,92.4,142.4,150.1,154.7,166.5,132.4,124.8,141.1,158.9,116.5,166.5
"historical",1876,139.2,114,152.5,146.3,151.6,155.9,123.9,167.6,130.4,103.7,120.1,141.3,153.5,171.1,140.2,128.6,148.5,178,124.4,178
"historical",1877,122.5,142.3,110.4,138.4,176,133.5,115.4,148.1,110.6,76.9,128,152.1,135.8,153.9,167.2,147.6,141.4,210.1,122,210.1
"historical",1878,141.1,145.9,122.3,176.5,153,134.7,121.6,119.1,110.9,114.9,123,116.5,136.4,141.2,144.7,146.7,175.7,182.1,119.4,182.1
"historical",1879,122.9,132.8,130.4,171,135,134.6,105.3,141.8,114.6,90,132.4,143.6,139.9,142.1,142.2,154.5,139.1,143,120.3,171
"historical",1880,127.7,176.9,150.2,133.7,126.9,152.6,148.1,151.9,79.7,95.8,117.5,137,110.6,187.3,142,155.1,127.9,168.6,119.9,187.3
"historical",1881,133.9,128.5,151.1,159.8,151.4,169.8,111.9,155.6,110.1,127.3,155.5,123.8,160.3,117.5,133.2,166.1,188.3,145,113.8,188.3
"historical",1882,114.8,154.6,161.4,168.3,150.7,168.8,92.2,162.5,84,89.2,104.1,133.2,137.8,166.8,128.9,124.7,150,152,109.5,168.8
"historical",1883,136.9,111.7,132.8,147.9,150.6,140,116.1,133.9,104.4,90.5,111,119.7,166.4,138.3,125.2,154.6,154.8,164.7,122.2,166.4
"historical",1884,87.4,121.5,102.1,148.3,134.6,146.9,131.7,157.7,111.2,97.8,145.5,141,140.8,157,148.3,141.8,161.2,144.1,129.4,161.2
"historical",1885,140.7,127.6,124.8,137.9,123.7,121,143.9,122.1,108.3,86.2,120.2,142.9,167.1,140.7,134.9,126.9,141.1,139.3,134.1,167.1
"historical",1886,135.8,152.8,154.2,122.9,168.2,144.2,122.7,133.2,117.4,88.1,139.1,137.4,120.2,169.3,133.7,151.4,163.5,216.1,138.7,216.1
"historical",1887,136.7,117.4,127.4,142.9,148.3,157.7,143.7,160.5,111.2,116,118.9,149.7,156.3,188.7,142.3,153.3,182.4,160,108.3,188.7
"historical",1888,128,158.1,144.6,139.8,140,171.5,131.7,118.9,104.8,130,122.3,147.8,158,183.9,131.5,137.6,154.3,169.3,144.4,183.9
"historical",1889,121.8,93.1,130.2,139.3,150.1,120.6,124,140.5,115.1,111.8,132,145.3,115.9,148.8,133.5,141.5,161,142.2,135,161
"historical",1890,106.6,116.3,135.7,165.8,144.4,126,106.4,140.5,140.9,122.4,120.7,161,141.6,145.2,131,152.9,123.7,214.4,147.3,214.4
"historical",1891,146.2,113,120.9,183.5,128.8,139,149.8,153.3,103.4,102.2,135.1,152,163.6,143.7,118.7,142.7,144.9,170.7,108.8,183.5
"historical",1892,135.1,100.5,134,140.8,153.1,133.8,135.6,156.6,114.8,94.5,125.4,137,147,152.4,132.7,156.6,140.8,161.7,103.9,161.7
"historical",1893,138.9,122.5,115.9,149.5,136.2,151,126.2,129.4,109.5,104.7,140.8,132.5,153.9,149.7,116,145.7,155.2,171.9,113.4,171.9
"historical",1894,126.4,106,115.9,140.8,144.2,150.2,133.6,167.5,116.4,96.7,129.5,131,147.4,189.2,128.1,150.6,142.2,132.2,89,189.2
"historical",1895,112.9,104.5,142.3,141.7,130,153.8,103.2,137.2,106.7,100.3,139.5,157.5,154.7,140,142.2,136.4,149.3,187.5,120.8,187.5
"historical",1896,127,126,129.2,179.8,177,147.6,104.7,132.2,112.5,93.1,143.2,147.2,106.1,179.9,144,131.9,141.6,165.4,104.8,179.9
"historical",1897,117.7,129.6,153.7,166.4,171.2,119.9,149.6,178.4,93.9,77.6,139.9,139.4,145.6,166.8,120.4,127.1,175.5,173.6,120.9,178.4
"historical",1898,132.1,147.7,135,167.7,141.4,157.6,117.1,140.2,140.1,114.6,144.5,146.6,130,152.3,135,151,128.5,149.8,122.3,167.7
"historical",1899,116.9,165.3,143.4,137.2,147.4,181.7,110.6,146.6,112.9,102,114.4,129.6,121.8,208.3,118.6,181.4,152.3,131.1,137.2,208.3
"historical",1900,147.2,156.3,121.8,156,152,148.3,138.1,135.1,97.7,108.4,132.2,160.1,148.9,149.7,122,154.4,155.2,160.3,103.3,160.3
"historical",1901,128,139.9,151.4,143.2,163.6,147.3,133.6,134.9,104,99.4,114.8,138.6,152.9,152.9,140.4,119.7,147.4,194.4,110.1,194.4
"historical",1902,149,141,128.6,148.1,174.9,143.1,115.9,152.7,120.3,93,129.2,135.6,152.6,150,134.4,134.3,147.6,178.7,124.9,178.7
"historical",1903,130.9,127.2,143.6,188.4,164.6,153.2,99,154.9,115.9,107.1,119.4,132.2,149,208.1,156.7,121.4,144.2,123.3,121,208.1
"historical",1904,123.7,116.3,152.7,142.1,138.1,129.3,120.4,128.3,121.3,121.8,143.2,138.2,131.5,167,126.7,132.2,168,151,99.6,168
"historical",1905,113.6,137.4,123.7,160.5,153.7,146.4,160.7,118.1,132.2,83.4,149.7,129.3,136.9,124.5,137.3,156.8,154.2,170.5,110,170.5
"historical",1906,102.3,136.4,94.4,145.1,136.1,144,110.2,145.2,97.1,105.8,140.6,130.1,143.3,156.8,149.4,152.6,183.4,157.4,145.5,183.4
