"gcm","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,-4.73689655172414,-0.647586206896551,3.1398275862069,8.03040229885057,12.8963793103448,16.8338505747126,19.576724137931,19.3722988505747,14.7783333333333,8.41804597701149,-0.0660919540229885,-4.26505747126437,-14.2675287356322,-11.6606896551724,-8.69977011494253,-4.18706896551724,-0.199942528735632,3.36425287356322,5.57045977011494,5.41063218390805,1.83827586206897,-1.97977011494253,-8.33954022988506,-13.266724137931,62.2201149425287,41.482183908046,29.1867816091954,27.5471264367816,35.764367816092,48.0827586206897,48.9522988505747,43.5758620689655,44.398275862069,57.8385057471264,61.4913793103448,61.5091954022989,-9.50221264367816,-6.15413793103448,-2.77997126436782,1.92166666666667,6.3482183908046,10.0990517241379,12.573591954023,12.3914655172414,8.30830459770115,3.21913793103448,-4.20281609195402,-8.76589080459771,-3.17973180076628,8.0222030651341,18.5942911877395,7.71009578544061,-13.0111685823755,-4.36226053639847,4.7817816091954,-2.82701149425287,163.395402298851,92.498275862069,140.61091954023,163.72816091954,-8.09545019157088,1.82997126436782,11.6880363984674,2.44154214559387
"ACCESS-ESM1-5","r10i1p1f1",-4.34,-2.12,0.25,2.18333333333333,8.61,15.9133333333333,20.19,21.7633333333333,14.06,5.41,-0.106666666666667,-3.35,-8.78,-8.41333333333333,-6.22666666666667,-2.79,1.06,7.15,9.88,10.0666666666667,5.95333333333333,0.74,-3.76333333333333,-6.95333333333333,117.943333333333,89.8233333333333,80.8733333333333,80.1,83.7,120.836666666667,73.46,48.13,93.4233333333333,118.506666666667,115.916666666667,127.24,-6.56666666666667,-5.26666666666667,-2.99,-0.303333333333333,4.84333333333333,11.5366666666667,15.03,15.91,10.0066666666667,3.07666666666667,-1.93333333333333,-5.15333333333333,-3.27333333333333,3.68,19.2966666666667,6.45666666666667,-8.05,-2.65,9.02666666666667,0.98,335.08,244.68,242.41,327.856666666667,-5.66333333333333,0.513333333333333,14.16,3.72
"ACCESS-ESM1-5","r1i1p1f1",-4.52333333333333,-2.79333333333333,0.0533333333333333,2.24,8.67666666666667,16.2033333333333,20.45,20.3633333333333,14.06,5.96,-0.3,-3.72,-9.21,-9.21333333333333,-6.37666666666667,-2.86,1.18666666666667,7.64666666666667,9.99333333333333,9.5,6,1.12333333333333,-4.02666666666667,-7.49,118.976666666667,84.1133333333333,91.1233333333333,81.4633333333333,87.2633333333333,142.2,76.09,59.0166666666667,88.66,127.156666666667,121.85,132.116666666667,-6.87,-6.00666666666667,-3.16666666666667,-0.313333333333333,4.93333333333333,11.9166666666667,15.2233333333333,14.9366666666667,10.03,3.54,-2.16,-5.60666666666667,-3.68,3.66333333333333,19.0133333333333,6.57,-8.63333333333333,-2.68333333333333,9.05333333333333,1.03666666666667,337.686666666667,259.843333333333,277.32,337.663333333333,-6.15666666666667,0.496666666666667,14.03,3.8
"ACCESS-ESM1-5","r2i1p1f1",-4.58666666666667,-2.46333333333333,0.04,2.19666666666667,8.99666666666667,16.24,20.1966666666667,21.41,14.9133333333333,5.69333333333333,-0.14,-3.76333333333333,-9.17666666666667,-8.79,-6.28666666666667,-3.07,1.36,7.4,9.81666666666667,9.99666666666667,6.48333333333333,0.84,-4.07666666666667,-7.47,122.913333333333,92.7066666666667,93.91,81.5533333333333,85.75,121.776666666667,78.0166666666667,52.4833333333333,88.28,129.403333333333,115.49,115.15,-6.88,-5.64,-3.12333333333333,-0.446666666666667,5.17333333333333,11.81,15.01,15.6966666666667,10.7033333333333,3.26,-2.11,-5.61666666666667,-3.58333333333333,3.75,19.28,6.82333333333333,-8.44666666666667,-2.67,9.06666666666667,1.08333333333333,333.856666666667,261.196666666667,252.28,333.166666666667,-6.01333333333333,0.54,14.18,3.95666666666667
"ACCESS-ESM1-5","r3i1p1f1",-4.36666666666667,-1.59666666666667,0.663333333333333,2.19666666666667,8.18333333333333,15.4566666666667,19.2333333333333,20.1566666666667,14.6933333333333,5.47666666666667,-0.26,-3.77666666666667,-8.85666666666667,-7.60333333333333,-5.18,-2.97666666666667,0.976666666666667,6.90666666666667,9.75333333333333,9.61,6.42666666666667,0.783333333333333,-4.11,-7.48333333333333,127.423333333333,96.4033333333333,92.1866666666667,79.13,90.8433333333333,133.26,93.5333333333333,56.6533333333333,87.7933333333333,121.82,111.746666666667,123.773333333333,-6.60666666666667,-4.59,-2.25,-0.383333333333333,4.59,11.1866666666667,14.4933333333333,14.8933333333333,10.5633333333333,3.13333333333333,-2.19,-5.62333333333333,-3.26666666666667,3.68333333333333,18.28,6.64,-8.01666666666667,-2.39,8.76333333333333,1.03333333333333,348.3,262.18,283.456666666667,321.383333333333,-5.63666666666667,0.643333333333333,13.5233333333333,3.84
"ACCESS-ESM1-5","r4i1p1f1",-4.01,-2.43,0.01,2.26333333333333,8.66333333333333,16.0966666666667,19.48,20.4366666666667,13.82,5.66666666666667,-0.473333333333333,-3.65666666666667,-8.39,-8.90333333333333,-6.39666666666667,-2.88333333333333,1.11333333333333,7.31666666666667,9.62666666666667,9.71666666666667,6.19666666666667,0.836666666666667,-4.49666666666667,-7.29666666666667,115.486666666667,83.1366666666667,91.04,80.7966666666667,88.14,122.133333333333,84.99,62.45,105.953333333333,119.256666666667,109.59,140.67,-6.21,-5.67,-3.19333333333333,-0.306666666666667,4.88333333333333,11.7033333333333,14.5533333333333,15.08,10.01,3.25666666666667,-2.49,-5.46666666666667,-3.37666666666667,3.64666666666667,18.6666666666667,6.34333333333333,-8.22,-2.71666666666667,8.88,0.843333333333333,338.62,259.963333333333,269.58,334.803333333333,-5.80666666666667,0.463333333333333,13.7766666666667,3.59
"ACCESS-ESM1-5","r5i1p1f1",-5.00666666666667,-2.71666666666667,-0.556666666666667,2.10333333333333,8.10333333333333,15.82,19.51,19.7766666666667,13.0633333333333,5.08666666666667,-0.47,-4.36,-9.65,-9.22333333333333,-7.52666666666667,-3.10333333333333,0.74,7.1,9.56333333333333,9.52333333333333,5.14333333333333,0.553333333333333,-4.45,-8.21333333333333,108.536666666667,100.566666666667,99.94,78,83.6066666666667,129.443333333333,88.3,71.72,96.9433333333333,124.433333333333,109.356666666667,114.996666666667,-7.33666666666667,-5.96333333333333,-4.04666666666667,-0.5,4.42333333333333,11.4566666666667,14.5366666666667,14.66,9.10666666666667,2.81333333333333,-2.45,-6.27666666666667,-4,3.21,18.37,5.89,-8.98333333333333,-3.3,8.73333333333333,0.426666666666667,327.293333333333,261.556666666667,289.466666666667,330.746666666667,-6.49,-0.0466666666666667,13.5466666666667,3.15333333333333
"ACCESS-ESM1-5","r6i1p1f1",-3.77,-1.76666666666667,0.356666666666667,2.57,8.65333333333333,15.7766666666667,19.6633333333333,20.7933333333333,13.51,5.18666666666667,-0.46,-3.29333333333333,-8.08333333333333,-7.58333333333333,-5.66666666666667,-2.57333333333333,1.21333333333333,7.22,9.70666666666667,9.79,5.88,0.576666666666667,-4.44333333333333,-6.89666666666667,108.253333333333,88.19,88.4266666666667,78.8,95.67,131.696666666667,81.8666666666667,56.7766666666667,103.096666666667,142.05,111.896666666667,124.786666666667,-5.92,-4.68666666666667,-2.65666666666667,-3.70797142990043e-18,4.93,11.4933333333333,14.68,15.2933333333333,9.69,2.87333333333333,-2.45666666666667,-5.09,-2.92,3.86,18.7433333333333,6.08333333333333,-7.48666666666667,-2.34,8.89666666666667,0.67,321.726666666667,262.903333333333,270.353333333333,357.06,-5.21333333333333,0.756666666666667,13.8233333333333,3.37333333333333
"ACCESS-ESM1-5","r7i1p1f1",-4.60333333333333,-3.04666666666667,0.28,2.18,8.73333333333333,16.07,20.18,20.9233333333333,13.9566666666667,5.61333333333333,-0.403333333333333,-4.01666666666667,-9.03333333333333,-9.23666666666667,-5.83,-2.96333333333333,1.17333333333333,7.31,10.05,9.95333333333333,6.08,0.86,-4.33333333333333,-7.86,109.523333333333,94.5366666666667,93.8566666666667,78.4433333333333,93.17,128.97,79.5333333333333,59.6133333333333,99,121.67,102.446666666667,112.546666666667,-6.82,-6.13666666666667,-2.76666666666667,-0.386666666666667,4.95,11.69,15.1066666666667,15.4466666666667,10.0133333333333,3.24333333333333,-2.37666666666667,-5.93333333333333,-3.89333333333333,3.72333333333333,19.05,6.39333333333333,-8.70666666666667,-2.53,9.10333333333333,0.86,319.47,265.476666666667,268.116666666667,323.113333333333,-6.30333333333333,0.596666666666667,14.0733333333333,3.63
"ACCESS-ESM1-5","r8i1p1f1",-4.56333333333333,-2.28666666666667,0.1,2.23666666666667,8.97,16.1733333333333,19.49,20.86,14.3866666666667,5.41333333333333,-0.163333333333333,-3.44,-9.10333333333333,-8.32,-6.08333333333333,-2.85,1.33666666666667,7.76,9.54,9.95333333333333,6.17666666666667,0.863333333333333,-3.84666666666667,-7.15333333333333,111.653333333333,88.5633333333333,91.8066666666667,77.9133333333333,88.59,144.856666666667,80.2366666666667,56.7533333333333,88.2233333333333,130.453333333333,121.283333333333,118.38,-6.82333333333333,-5.31,-2.98,-0.306666666666667,5.14666666666667,11.9633333333333,14.5066666666667,15.4,10.2833333333333,3.14,-2.00666666666667,-5.3,-3.43333333333333,3.76666666666667,18.8333333333333,6.54333333333333,-8.18333333333333,-2.52666666666667,9.08,1.07666666666667,318.63,258.303333333333,281.843333333333,339.95,-5.80333333333333,0.62,13.9633333333333,3.81
