"gcm","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,4.49062693108014,3.56472602579711,2.64891846542498,2.10434183790071,1.24339306069783,1.03752931847903,1.13789503157394,1.4896360394448,1.79780119079169,1.89037784302122,3.30875227420148,3.95952985944278,4.65854048672325,3.71803303730948,2.92069516695357,1.66249158798449,0.843060238772048,0.614547893249805,0.669849486110771,0.880489807827815,1.17189046166897,1.40334732516795,3.30804644786964,3.97319897144543,9.5385824486578,7.94426594660551,6.78126267631412,12.0411551261951,17.5392085813875,27.4243840521789,29.3619052767609,23.8354910531514,15.0379096941479,14.2066468832811,8.8771903861994,6.25631968274915,4.55281741777766,3.61138141910013,2.75732479893618,1.83523529539694,1.01097310680172,0.760664241292243,0.854245199122726,1.09919573072065,1.42805022173181,1.59206947243259,3.28752379163608,3.94768618052837,2.80752273003534,1.41389220997663,0.918205898886323,1.65452307636378,2.87283838647591,1.40660151267559,0.462506776352131,1.50735150825758,15.223922381773,23.2596599968732,56.7465882747917,20.8054750956299,2.82721247666093,1.38633628812418,0.649405325066489,1.55794172151718
"ACCESS-ESM1-5","r10i1p1f1",3.2381863094505,2.66819496435626,2.39668353230521,1.41934500030298,1.45278171541484,1.19992336920073,1.1183372304093,1.66855984430376,2.0243914936445,1.43039259943057,1.95912248712025,2.43432352707744,3.03977653443643,2.59105667877869,2.47025756021373,1.87899459543001,1.00392333819148,1.03173216697349,0.925848476965238,1.38406780114304,1.35851930889615,1.27892285856533,2.20167386687764,2.21884561474406,6.67673004830441,7.68523363938625,9.20974558785982,11.7939610496804,31.7532360555582,40.4576533259614,32.2732053197261,23.1989617781962,20.0368307425824,11.5866654431702,7.29476587666817,10.720805854082,3.12665404502023,2.60978706138013,2.3846756930282,1.61466341106575,1.18195727016917,1.07814762386724,0.990674912173108,1.50771578772384,1.65015150819554,1.33337356261149,2.06627267286307,2.3161626012442,1.69127578859967,1.36263773953146,0.918244201611479,1.14755612388731,1.56946802613416,1.3865735490397,0.797726654996531,1.14935764168763,16.1842725558154,36.8334788055587,58.5842546812002,22.671022823465,1.61810517823042,1.34715110212404,0.83479641678152,1.13086275679794
"ACCESS-ESM1-5","r1i1p1f1",3.91924371076459,4.17237218560047,2.93301461173375,1.24217551094843,1.43751061965093,1.52829256391554,1.11469288590403,1.65364452948179,1.43639475251669,1.83424950984533,2.07903879205045,2.71063465444627,3.69265191439967,4.04203345888658,3.00017049323963,1.26511096237699,0.978011118099604,1.30313944526022,0.86229445326868,1.40632806296741,1.00835589411448,1.88741750219346,2.31479251074823,2.66074054163217,7.87621182064564,7.17381012601657,8.17905651754782,11.989017963292,25.9919748888131,44.3851637219093,46.5578652441449,31.0466650993807,20.6363912464888,14.3811498589079,7.49668202469001,8.25124790283403,3.79241378265223,4.08284890394119,2.9412562801883,1.19271736494598,1.16366938465425,1.37066558209179,0.960776745151021,1.49449564782883,1.18545301491654,1.82783082292683,2.19597332647159,2.66780722734962,2.29342137628378,1.2326450393781,0.862607647788373,1.1910393413501,2.20465547129851,1.23251448430556,0.694386357723928,1.27380324722607,14.5173221937849,32.8856570069933,64.742206826981,23.9692532935066,2.23488537595962,1.20514223894607,0.750333259292163,1.23056850706278
"ACCESS-ESM1-5","r2i1p1f1",2.82802884116071,3.66974113528461,2.23540991123873,1.82140529300299,1.90033572351544,1.50789493216099,1.00610207201374,1.26516547461623,2.17054471684324,1.70427454482484,2.54974418369743,2.82195823425189,2.74860257075373,3.42670546514106,2.22879793383901,1.85317683123227,1.23314381892824,1.20965464816041,0.808318817265086,0.895075929483209,1.44677604332538,1.65699145732716,2.63063298182348,2.68503943762642,8.05437341042013,9.990932095552,6.84995259653033,13.1721846432497,28.5664428162208,51.7309814016863,38.8728939629849,26.0222636774081,23.8423001378237,10.9465372680551,8.69588421604442,7.32319570968159,2.78589220938263,3.53188432660977,2.19245309521382,1.80300196670831,1.53871494376344,1.30038013893904,0.876880573527482,1.03490795859275,1.78104967113062,1.65447842251711,2.58691668420815,2.74557951925486,2.4475861907029,1.47869544865907,0.696163542682982,1.37128180659682,2.32111744788939,1.31350631919862,0.531361296658128,1.36132541905002,16.1235891301156,28.1824778447755,63.17253595393,25.5288840245756,2.36948997858625,1.36772737083073,0.567713704762103,1.34461890511773
"ACCESS-ESM1-5","r3i1p1f1",4.02229562177689,3.80746544350021,2.57058739206234,1.53049086859431,1.33207987058179,1.19501358622585,0.937991250602529,1.32039701448544,1.93368209299812,1.38055461119173,2.46225763145902,2.89338524239679,3.83153281052909,3.46048465145975,2.85158757960157,1.66727804878311,0.970489863271453,1.02275265265153,0.751404814598828,1.15780211915786,1.41517230176334,1.38363173626843,2.58530106741853,2.70652893030441,7.59171432792236,7.6527877874367,10.5911283629272,15.990257450502,34.3493050675074,34.3762984707738,40.6711579863916,32.1188947863847,23.077123070162,13.7244077400845,11.2248518409186,6.33612249533278,3.91132161572137,3.62294888463661,2.69299004868173,1.52656552392964,1.09484161453588,1.06127769449263,0.807500756200493,1.22663918010184,1.65607207350516,1.33745340449505,2.52483981510789,2.7961159431998,2.42830294082386,1.43304193776815,0.57875212568811,1.34182925408803,2.29598349948014,1.52725807949387,0.44028465191583,1.36375074407093,12.2574251482262,38.6148884395048,51.41165841217,30.7598224663427,2.33863355328528,1.46044002186713,0.478455369109685,1.34531968597477
"ACCESS-ESM1-5","r4i1p1f1",3.34708828685471,3.42037337479236,2.06238618634076,1.81109289415656,1.41554993172103,1.54980161874714,1.21704371421032,1.58166215495402,1.93171950082952,1.64885540237191,2.55123139075926,3.30555262564666,3.22758405786352,3.35812789936681,2.10895463563644,1.86501055434442,0.923984375645379,1.21413608659887,0.968017288721833,1.31278417832124,1.34164078649987,1.51466395499191,2.92204463134741,3.12624963520337,9.16237935267356,6.47584370751317,7.30342070696934,14.5637563835708,30.7296855615648,43.198752243581,36.1321654389873,30.1329294424158,19.0549067503456,11.2189802228803,9.51906797813808,7.94752979768289,3.28437786057489,3.37278492657322,2.06982980032148,1.80212199314056,1.12744752917131,1.34302797362193,1.03881010621846,1.40980148598484,1.61921294915544,1.55534303419631,2.73706151686922,3.21216259017926,1.92615393089889,1.2225138976245,0.89815263787373,1.54422915338395,1.83537712620657,1.11940049636596,0.699622229755327,1.50641921475223,14.3921789904084,31.5492902082389,65.1076005062248,24.3429446456871,1.87512451693827,1.15840258620401,0.758620950888147,1.50824934674411
"ACCESS-ESM1-5","r5i1p1f1",3.63258560269673,3.85983740947546,2.96783717061168,1.1484121972152,1.80044694323446,1.17242748470707,1.10718136486876,1.62864092554738,2.01866007682005,1.47874208735653,2.72527547906292,2.84855478581966,3.32342608155202,3.4104049714023,3.01261714609831,1.41851873526536,1.04002652486069,1.07540957180343,0.876749482561817,1.49027884453976,1.5969979019556,1.55628499591358,3.00284156612772,2.76885178907883,8.91722857827707,6.92076751440949,6.36773837041245,15.1931185269751,22.2802175023949,47.9822304273323,34.1215110632777,34.6960670532773,19.9913728519516,11.7791672714668,6.68749390374628,6.80087891547765,3.46346448038616,3.61316399060277,2.9609333725671,1.23754020020621,1.38930645064115,1.07853135562091,0.962569597424029,1.52190518834087,1.77621902449797,1.49295664378772,2.85933840109107,2.79708592202178,2.22864321386637,1.22804395443444,0.808894520211125,1.4036283032887,2.04591266203855,1.17698719218805,0.771541225126024,1.48820651143907,14.2432645909179,28.1310896855517,64.177721633157,20.2735839677288,2.13062237952621,1.16463205180518,0.768376404407745,1.43673080369944
"ACCESS-ESM1-5","r6i1p1f1",2.75364126746478,3.79304263274131,3.21015629654942,1.89935258177229,1.47651733761438,1.40166157556444,1.05032014823724,1.50532006754282,1.8082823500414,2.00074985942771,2.4142869773901,2.73819514346187,2.63270543947371,3.59491339239912,3.2017613686952,2.07791064381464,1.18872093918815,1.09118200173919,0.863626409226028,1.29441328296894,1.36240153076635,2.04608119972353,2.72737505903454,2.60151149698892,8.17271111055271,8.34977389741369,6.23348484664344,13.0319099966551,26.8875480730265,41.6554792797177,52.9537165074749,28.9418380291533,19.458672976927,12.4327968205714,9.02586895234069,6.608350690647,2.69073548890714,3.67696307722343,3.17708208498185,1.95013704204567,1.30606014541761,1.19385880680033,0.902385089955897,1.38102494005629,1.55956079876915,2.00463829970488,2.56846705030564,2.66472271098454,1.95612800747016,1.78472445472973,0.79295750781199,1.42884890572877,1.85831464863551,1.71755305762213,0.618526242485861,1.48363099170253,12.2546749231167,26.0417721469128,78.6593087344067,22.7575668860868,1.91067479203541,1.74823720739874,0.691367128049292,1.45088161862516
"ACCESS-ESM1-5","r7i1p1f1",3.7629531078601,3.91796481299438,2.98420362314099,1.74268916254201,1.2334234201333,1.14059875383124,1.12034477451948,1.21399880702094,1.78841739580256,1.73688848496252,1.9947661401836,3.0924992682518,3.57480969672738,3.67408445081549,3.2063890959275,2.00721686427498,0.979702042436384,1.11500219060658,0.978205018118014,1.16599323749542,1.34099379857481,1.50484275727995,2.19844511406135,2.91437381141193,6.31402835145587,7.16919094811784,7.56279155417852,12.4492163811923,29.6742072297247,43.5080472144383,38.7897220952907,22.5755388423618,18.5989002888349,10.7164225674279,9.20013805493619,7.84540937592565,3.66411771381456,3.79016270539054,3.0623332701506,1.83234351545246,1.04896774656485,1.08955331984332,1.00553068278546,1.16623473120803,1.52187120152232,1.59905144296279,2.07557221025914,2.98355839387386,2.47237844441618,1.43861363659681,0.751519533475613,1.30158612345922,2.2620329580818,1.55872037113855,0.70636677653221,1.31698017510105,16.6533404194605,38.3894844617817,47.1963300979286,21.2228680068642,2.36070562215681,1.47074537361944,0.698611101589695,1.29787182123961
"ACCESS-ESM1-5","r8i1p1f1",2.76671513598313,3.65965892512893,3.14064932154476,1.73067324618412,1.28865964403364,1.53041576501064,0.868053708810296,1.62149356437525,2.09296577782018,1.5120055950757,2.7007789425556,2.7697545432556,2.62634968038876,3.44184025890454,3.29409084312479,1.84897921511601,0.98371218106335,1.19281854946761,0.831485307201489,1.31886837595851,1.55211757464351,1.42233416705028,2.88843114558035,2.85138603118739,9.00993066425667,6.34165666016399,8.81135956996787,18.8379977948704,27.8732475867898,42.1680329159424,30.2895188806786,31.0721224428498,16.1208899243814,10.1157490731208,9.22599027485528,9.45627323253066,2.68632338584418,3.54417767645738,3.19049594386454,1.73814870466834,1.08566945288128,1.32111064386498,0.836962213678991,1.43166168224682,1.77576274691563,1.44088095657986,2.78876234238396,2.8067324643501,1.86925825844949,1.5089160302041,0.881769381062481,1.35232452066632,1.77623196683316,1.47610858398837,0.789012186144839,1.37091713575382,16.053473860461,35.5495354577858,59.0772870955896,18.982341764139,1.81558071517995,1.47004183222987,0.817790687887434,1.34179498922281
