"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,125.4,167.5,234.7,139.2,181.8,166.8,NA,239.2,122.5,177.1,190,183.8,214.4,128.6,148.6,149,216.4,89.6,141.1,89.6
"historical",1851,76.5,94.7,191.6,165.2,133.1,170.6,138.7,235,167.3,143.9,183.5,186.1,189.6,178.9,66.2,113.5,243.8,116.5,138,66.2
"historical",1852,124.3,169.8,169.5,168.4,187.5,135.4,170.1,173.4,201,94,102.4,150.7,173.8,201.7,123.3,163.1,210.8,146.5,113,94
"historical",1853,107.5,135.1,69.5,168,192.6,197.8,161.3,190.1,139.5,131.1,192.3,137,239.3,212.4,144,168.9,244.9,145,99.8,69.5
"historical",1854,113.5,153.2,222.8,169.7,186,204.6,156.6,213.5,187.3,146.6,134.2,184,249.1,114.4,114.2,123.5,227.4,146.4,127.1,113.5
"historical",1855,113.9,147.2,173.9,203.7,179.3,128.8,139.6,183.7,89.8,142.7,138.8,144.5,166.6,123.5,131.2,136.4,192,115.9,129.3,89.8
"historical",1856,87.5,175.1,229.5,193.3,150.2,218.6,81.4,179.1,138.7,137.2,168.2,133.4,196.7,173.8,149.9,155.8,160.8,145.7,135.5,81.4
"historical",1857,148.1,127.7,163.1,160.2,148.5,194.7,155.7,214.4,115.8,144.1,160,186.1,178,143.9,126.4,145.5,273.4,135,123,115.8
"historical",1858,138.4,184.4,191.4,153.6,168.6,144.2,162,159.2,112,124.1,139.6,130.9,185.8,151.8,147.6,133.4,199.9,138.7,123.4,112
"historical",1859,151.9,131.2,222.6,154.4,191.1,122.2,140,177.2,164.5,188.4,170.9,188,151.8,107.9,142.9,122.2,253.7,112.9,98.7,98.7
"historical",1860,152.5,159.1,154.6,184.9,223.1,131.8,152.5,235.8,150.8,191.9,165.2,148.4,203.6,192.3,108.1,127.9,196,205.1,140.8,108.1
"historical",1861,128.5,179.4,192.7,168.9,197.9,214.8,93.8,134.6,173.6,110.7,117.6,221.9,241.8,200.4,152.5,105.2,252.3,141.3,113.5,93.8
"historical",1862,141.5,156.1,139.3,121.5,214.2,151.1,182.6,203.1,180.2,141.9,162.3,162.9,235.9,149.5,108.2,125.8,197.5,123,76.7,76.7
"historical",1863,119.4,179.4,108.4,172.7,155,171.1,151.1,165.8,173.5,148,184.9,203.8,168.8,145.5,151.1,108.9,248,140.4,126.8,108.4
"historical",1864,125.4,130,242.3,189,165.4,139.6,181.8,203.9,143,151.6,161.5,129.3,197.9,166.8,137.5,100.2,261.2,135.6,110.2,100.2
"historical",1865,92.8,137.6,247.9,188.5,184.3,184.6,149.6,291.8,150.1,158.2,114.8,147.6,181.1,179,148.4,130.5,285,143.7,98.5,92.8
"historical",1866,101.4,152.1,189.8,192.6,190,181.2,152.2,198.9,157.2,135.9,132.4,189.6,201.8,167.5,120.2,101.7,253.5,141.1,116.2,101.4
"historical",1867,117,119,186.3,183.5,176.2,174.2,138.9,243.9,134.1,173.8,123.7,157.9,247.8,133.7,87.8,90.8,243.8,126.7,101.5,87.8
"historical",1868,102.4,219.8,203.9,153,184.6,192.4,164.5,150.1,156.4,140.2,156.6,132.1,213,223.1,160.8,124.8,181.7,135,138,102.4
"historical",1869,117.2,178.1,178.5,178.2,208.1,196.1,184.6,216.1,160.4,160.3,190.5,203.2,249.9,169.8,151.9,143.1,210.7,152.6,147.1,117.2
"historical",1870,99.1,219.2,190.4,177,165.3,174.5,153.8,197.1,162.3,113.2,145.4,181.3,171.7,137.3,128.2,113.4,193.3,139.5,122,99.1
"historical",1871,118.9,140,211.8,220.4,202,157.9,148.1,182.9,132.5,106.1,176.9,214.3,207.6,137.7,95.1,152.3,229.8,111.8,136.4,95.1
"historical",1872,147.3,126.3,187.9,183.9,191.4,236.9,175.9,208.4,175,182.4,192.4,162,182.2,209,101.9,122.9,195.1,105.1,133.4,101.9
"historical",1873,118.3,149.1,187,166.6,232.4,214.9,141.9,240.9,150.1,113.6,196,175.3,285.4,183.5,125.8,165.2,228.7,172.5,119.8,113.6
"historical",1874,143.3,234,183.8,182.3,160.2,60.8,150,210.3,151.1,108.2,157.8,143.1,238.8,133.2,163.8,126.4,212.1,150.1,149,60.8
"historical",1875,126.7,112.1,162.5,184.6,168.8,231.9,179.1,214.7,124.3,172.4,124.6,179.5,205.6,150.7,124.1,111,229.2,132.1,102.6,102.6
"historical",1876,101.9,156.2,215.2,195.2,140.8,207.2,152.5,212,184.3,107.3,163.9,191,130.6,195.5,151.1,129.3,159.7,128.1,140.1,101.9
"historical",1877,155.6,244.3,211.6,174.6,193.1,209.6,179.8,154.5,162.1,130.8,143.5,137.9,174.1,174.4,117.1,100.6,225.9,87.9,97.1,87.9
"historical",1878,133.4,150.9,107.4,144.7,211.4,219.7,163.3,251.7,147.2,134.9,198.8,137,223.8,154.9,149.7,118.1,176.6,115.3,95.8,95.8
