"scenario","Year","ACCESS.ESM1.5","AWI.CM.1.1.MR","BCC.CSM2.MR","CanESM5","CNRM.CM6.1","CNRM.ESM2.1","EC.Earth3","GFDL.ESM4","GISS.E2.1.G","HadGEM3.GC31.LL","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","NESM3","UKESM1.0.LL","ensemble"
"historical",1850,42.3,29.2,65,41.2,44.6,43.6,NA,47.3,34.6,25.7,41.1,50.7,113.5,54.7,47.4,40.4,60.7,29.5,39,113.5
"historical",1851,40.7,30.6,86.3,50.5,59.3,45.6,20.6,43.3,29.5,32.3,43.7,54.5,117.5,73.5,42.8,43.7,48.5,62.4,63.1,117.5
"historical",1852,47.6,51.7,48,70.2,46.3,43.2,28.7,42.4,44.8,30.7,42.8,64.7,96.6,82.7,44.4,62.1,49.3,52.1,40.6,96.6
"historical",1853,41.6,40.1,43,63.3,41.2,51.8,39.4,44,41.8,42.7,47.7,51.6,83.4,78.5,41.6,62.7,44.7,58.4,47.5,83.4
"historical",1854,30.1,32.1,36.1,79.3,49.4,37.5,27.6,38.5,42.8,44.4,45.4,40.5,138.9,40,45.3,54.1,68.8,35.1,35.8,138.9
"historical",1855,37.9,32,53,80,34.4,21.3,17.3,48.6,22.2,60.8,48.1,44.1,101.3,49.3,40.6,74,51,36.1,41.6,101.3
"historical",1856,26.1,53.1,57.1,70,35.5,46,24,48,40.8,18.5,67.4,58.6,108.1,62.4,23.5,44.9,39.8,65.1,35.6,108.1
"historical",1857,23.6,40.4,50,56.4,37,36.7,23.1,33.3,25,45.6,59.4,54.2,61.6,64.3,41.7,44.2,46.5,59.4,35,64.3
"historical",1858,28.6,35.4,46.2,40.4,33.9,29.2,21.9,25.4,20.5,38.9,43.5,58.2,77.5,76.7,34.8,49.6,64.7,38.7,32.4,77.5
"historical",1859,24.2,33.9,49,84.9,52.3,34.3,25.8,42.8,33.4,42.4,47,53.8,56.5,58.7,41.1,74,39.6,39.1,30.8,84.9
