"gcm","scenario","proj.year","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACCESS-ESM1-5","ssp126",2010,"r10i1p1f1",0.940666666666667,0.944,0.483,0.412333333333333,2.17766666666667,1.50266666666667,1.425,1.61433333333333,1.74233333333333,1.21833333333333,0.281666666666667,0.780666666666667,1.125,1.46466666666667,1.21766666666667,0.480666666666667,1.56533333333333,1.45833333333333,1.18633333333333,1.35133333333333,1.45666666666667,0.891666666666667,0.277666666666667,0.906,-0.0818449127087337,0.0714716514911706,-0.00731175935357808,0.0445453971859424,0.089523509348582,0.0196444797092361,-0.189759728217164,-0.0991171176319324,-0.0673028039576082,0.00133442959701791,0.0608810789007559,0.144964931366064,1.023,1.20866666666667,0.847666666666667,0.464,1.866,1.481,1.31866666666667,1.47333333333333,1.601,1.06466666666667,0.280666666666667,0.826666666666667,0.807666666666667,1.03166666666667,1.51333333333333,1.07366666666667,1.07566666666667,1.10366666666667,1.32966666666667,0.873333333333333,0.0281734083735694,0.0414970843593729,-0.0691377974789574,0.00238321214770942,0.934666666666667,1.055,1.419,0.982666666666667
"ACCESS-ESM1-5","ssp126",2010,"r1i1p1f1",1.43566666666667,0.884,1.063,0.947333333333333,2.84766666666667,2.34766666666667,1.61,1.43433333333333,1.37733333333333,1.61833333333333,1.19666666666667,1.49066666666667,1.925,1.63966666666667,2.10266666666667,0.770666666666667,2.01033333333333,2.11833333333333,1.58633333333333,1.42633333333333,1.29166666666667,1.10166666666667,1.28266666666667,1.711,0.0867676337564591,0.0142299974047524,-0.0595670945453622,-0.020064357372705,0.0513074507243603,-0.00373693034208256,-0.0414977597610411,-0.135461013171805,-0.0467717336044738,0.00748121159903015,-0.0984900299889514,0.108802965117232,1.668,1.24866666666667,1.56266666666667,0.859,2.426,2.236,1.61366666666667,1.43833333333333,1.321,1.34966666666667,1.22566666666667,1.61166666666667,1.19266666666667,1.61666666666667,1.79833333333334,1.37866666666667,1.67066666666667,1.61366666666667,1.70966666666667,1.21333333333333,0.0643708312382245,-0.00965000775538627,-0.0435270876805445,-0.0438070843047603,1.43466666666667,1.625,1.744,1.31266666666667
"ACCESS-ESM1-5","ssp126",2010,"r2i1p1f1",0.940666666666667,0.864,0.633,0.377333333333333,1.25266666666667,1.59266666666667,2.115,1.56433333333333,1.66733333333333,1.18833333333333,0.406666666666667,0.310666666666667,1,0.879666666666667,1.38266666666667,0.350666666666667,1.15033333333333,1.24833333333333,1.37633333333333,1.11133333333333,1.06666666666667,1.01166666666667,0.437666666666667,0.366,0.125867446169427,-0.111602949078322,0.0905650391325941,-0.00435358697709631,0.0885104179564822,-0.0857830276814394,-0.218193530386831,-0.168547672790651,-0.182970054856176,0.0670971165288019,-0.0104084460111187,0.0610380096978576,0.968,0.873666666666667,1.00766666666667,0.354,1.206,1.426,1.75366666666667,1.33833333333333,1.371,1.10466666666667,0.420666666666667,0.341666666666667,0.642666666666666,0.746666666666667,1.75333333333333,1.08866666666667,0.635666666666666,0.953666666666667,1.24466666666667,0.843333333333333,0.0140124918972295,0.060859912088532,-0.143579346871305,-0.0293165967372004,0.644666666666667,0.86,1.504,0.962666666666666
"ACCESS-ESM1-5","ssp126",2010,"r3i1p1f1",1.14066666666667,0.784,0.098,0.0823333333333331,-0.0223333333333322,1.69266666666667,1.23,0.934333333333335,1.31733333333333,0.433333333333334,0.166666666666667,1.11566666666667,1.57,1.17966666666667,-0.352333333333333,0.0406666666666666,0.175333333333333,1.43333333333333,1.50633333333333,1.01133333333333,0.946666666666667,0.171666666666667,0.147666666666667,1.291,0.0755037805116638,0.130632326547919,-0.0763149022863294,-0.0548299577260395,0.0206332946857728,0.0255954133019363,0.0108155126290395,-0.0392868367667648,-0.256615270850146,0.0254093257715655,0.0148454078322022,0.109950964045767,1.358,0.983666666666666,-0.127333333333334,0.069,0.0760000000000005,1.566,1.37366666666667,0.973333333333334,1.136,0.299666666666667,0.165666666666667,1.20666666666667,1.06766666666667,0.0566666666666666,1.28333333333333,0.643666666666666,1.40566666666667,-0.0613333333333332,1.32466666666667,0.418333333333333,0.102143372085274,-0.0366079863812856,0.0071754463342586,-0.0572070506430091,1.22466666666667,0.005,1.309,0.527666666666667
"ACCESS-ESM1-5","ssp126",2010,"r4i1p1f1",2.26566666666667,0.974,0.633,0.842333333333333,2.18266666666667,1.94766666666667,1.605,1.67933333333334,0.872333333333334,1.04833333333333,0.576666666666667,0.925666666666667,3.125,1.90966666666667,1.55766666666667,0.760666666666667,1.55533333333333,1.66833333333333,1.29633333333333,1.57133333333333,0.981666666666667,0.641666666666667,0.512666666666667,1.121,0.119998158654897,-0.0596248953676662,0.0600601036044037,-0.0766609880749575,0.0513074507243603,-0.0634766249888019,-0.19880684708933,-0.00500014286122463,0.00906211226495923,-0.0489430949835429,0.039353922239175,0.0745269971081359,2.698,1.44366666666667,1.09266666666667,0.799,1.861,1.821,1.45366666666667,1.60833333333333,0.915999999999999,0.849666666666667,0.525666666666667,1.00666666666667,1.35766666666667,1.22166666666667,1.74833333333333,0.818666666666666,2.02066666666667,1.28366666666667,1.51966666666667,0.708333333333333,0.0405926078501457,0.0153851478586804,-0.0916166621573039,-0.00263617323651766,1.69466666666667,1.265,1.624,0.757666666666667
"ACCESS-ESM1-5","ssp126",2010,"r5i1p1f1",0.995666666666667,1.134,0.00800000000000001,0.772333333333333,1.38766666666667,1.67766666666667,1.755,1.04933333333333,1.67733333333333,0.858333333333333,0.641666666666667,0.620666666666667,1.25,1.46966666666667,0.317666666666667,0.880666666666667,0.925333333333333,1.37333333333333,1.41633333333333,1.38633333333333,1.27666666666667,0.731666666666667,0.402666666666667,0.731,0.0600537442601821,-0.0888488432872646,-0.0331403589540957,-0.0424001514291122,-0.0265317379020003,-0.0426291608543747,-0.113997800791059,0.0304008685962456,-0.168251677148474,0.104135418335798,-0.0752968204696516,0.118929955665375,1.128,1.29866666666667,0.157666666666667,0.824,1.161,1.516,1.58866666666666,1.21333333333333,1.471,0.809666666666667,0.530666666666667,0.671666666666667,0.872666666666666,0.721666666666667,1.49333333333333,1.07866666666667,1.06566666666667,0.723666666666667,1.38466666666667,0.813333333333333,0.0188287180357067,-0.033666067173181,-0.0483453109421852,-0.0332902768330468,0.964666666666666,0.71,1.439,0.937666666666667
"ACCESS-ESM1-5","ssp126",2010,"r6i1p1f1",1.30066666666667,0.604,0.118,0.577333333333333,1.97766666666667,1.32766666666667,1.9,1.36933333333333,0.897333333333334,2.03333333333333,1.10666666666667,0.445666666666667,1.79,1.50966666666667,0.407666666666667,0.430666666666667,1.52033333333333,1.10833333333333,1.39633333333333,1.33633333333333,0.856666666666667,1.53166666666667,1.35266666666667,0.311,0.0973409825877805,-0.0669720042255015,0.0286307760905107,-0.00422739605022404,0.0397131825703254,-0.0681221925031034,-0.177142997817203,-0.0509443126946485,-0.0231476708345035,-0.0431903374688393,0.0245348205047264,-0.139082803522717,1.538,1.05366666666667,0.262666666666667,0.504,1.741,1.211,1.64866666666667,1.35333333333333,0.881,1.78966666666667,1.23066666666667,0.376666666666667,0.812666666666666,0.891666666666667,1.52833333333333,1.34366666666667,1.25566666666667,0.798666666666667,1.29466666666667,1.23833333333333,-0.0276372624449467,0.0223842236217526,-0.0973058719316258,-0.0144825202891723,1.02966666666667,0.85,1.404,1.29266666666667
"ACCESS-ESM1-5","ssp126",2010,"r7i1p1f1",0.380666666666667,0.339,0.383,0.357333333333333,0.777666666666667,1.70266666666667,1.31,1.22433333333333,1.43233333333333,0.773333333333333,0.0366666666666667,0.570666666666667,0.460000000000001,0.489666666666666,0.807666666666667,0.500666666666667,0.670333333333333,1.51333333333333,1.08133333333333,1.10633333333333,1.30166666666667,0.481666666666667,-0.182333333333333,0.656,-0.0270792814150737,0.017135943445538,0.0542418716943924,0.0338822638652281,-0.038857683172552,0.00716671572454208,-0.133569119167583,-0.0539443984113832,0.0206341701003623,-0.0259320649247282,-0.0415373283527123,0.016635051140619,0.423,0.413666666666667,0.592666666666667,0.424,0.731000000000001,1.611,1.20366666666667,1.16333333333333,1.366,0.624666666666667,-0.0643333333333334,0.616666666666666,0.512666666666667,0.516666666666667,1.41833333333333,0.748666666666667,0.640666666666666,0.663666666666667,1.23466666666667,0.548333333333333,0.0145274343145509,0.0160965923730585,-0.0484379690818321,-0.0182470593273425,0.589666666666666,0.585,1.324,0.637666666666667
"ACCESS-ESM1-5","ssp126",2010,"r8i1p1f1",1.16566666666667,0.824,0.798,0.962333333333333,1.78766666666667,1.59266666666667,1.315,0.624333333333336,1.05733333333333,1.26333333333333,0.791666666666667,0.600666666666667,1.47,1.31466666666667,1.37266666666667,0.905666666666667,1.25033333333333,1.20833333333333,1.04133333333333,1.15133333333333,1.30166666666667,0.731666666666667,1.00766666666667,0.750999999999999,0.000109329865466856,-0.10381720685584,-0.104916677843955,0.0584894946053378,-0.0202280581289327,-0.0726141875375932,-0.136215555300258,0.170804880139432,0.101958539680959,-0.0637190132576106,0.0723242314235106,0.0161840515615519,1.323,1.08366666666667,1.09766666666667,0.939,1.506,1.426,1.17866666666666,0.878333333333332,1.191,1.01466666666667,0.905666666666667,0.676666666666667,0.902666666666667,1.19166666666667,1.17833333333333,1.04366666666667,1.23066666666667,1.17366666666667,1.13466666666667,1.03833333333333,-0.0323777617573471,-0.0261862856571504,-0.0391350918612797,0.0290038810604847,1.06466666666667,1.18,1.149,1.04266666666667
