"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2010,3.00630440967284,0.569573257467994,0.249873241662716,0.633795479690217,1.08317085506559,0.284504504504499,0.398944523470821,0.241585269479998,0.235009957325747,-0.170171961435119,0.990756756756757,1.15622475106686,4.1634101469891,1.38385680417259,1.28574174174174,0.959797060218113,1.01917591275486,0.794485854275328,0.89536083451873,0.593519519519519,0.80252315473368,0.645286865813183,2.18661672198514,2.33065939623834,0.011047690506065,-0.146987758229671,0.175634143502941,0.0296523918053342,-0.0459873214019906,0.0423730860031322,-0.0179642262734268,-0.0344506151722864,0.0596986222799507,-0.0294341397329058,0.0735022069842943,-0.0744719132984669,3.58485727833097,0.97671503082029,0.767807491702229,0.796796269954163,1.05117338391023,0.539495179389922,0.647152678994768,0.417552394499754,0.518766556029713,0.237557452189032,1.58868673937095,1.7434420736526,1.49331552605237,0.655613192139509,0.308344765818454,0.351864917549128,2.51341941941943,1.08823823823824,0.761122069437859,1.211475580844,-0.0643583466425658,0.0614068158183216,-0.00337602459356279,0.0321716967854258,2.00336747273589,0.871925715188872,0.53473341762815,0.781670249196565
"ACCESS-ESM1-5","ssp126",2010,1.13083333333333,1.13366666666667,0.739166666666667,0.7705,1.5125,1.6305,1.579,1.40366666666667,1.367,1.097,0.6975,0.780333333333333,1.32633333333333,1.357,1.03016666666667,0.715,1.06816666666667,1.32716666666667,1.284,1.24666666666667,1.16516666666667,0.891666666666667,0.7405,0.858666666666668,0.0511606498853523,-0.000684119473765232,-0.0101970401511775,-0.00145479542938443,0.00816739928232058,-0.0171666914203673,-0.031313076798532,-0.0400971834788086,-0.0174691883489395,0.021819759031394,-0.00833744887936916,0.0567766581773892,1.23066666666667,1.25083333333333,0.884666666666667,0.741166666666667,1.2945,1.47633333333333,1.42566666666667,1.32333333333333,1.2715,0.9905,0.716833333333333,0.816333333333334,0.9955,1.0075,1.543,1.05083333333333,1.16133333333333,0.937166666666666,1.28533333333333,0.936,0.0335270297869665,-0.00130039983558172,-0.0276050216839128,0.000180205957526436,1.08066666666667,0.9755,1.411,0.991666666666667
"ACCESS-ESM1-5","ssp126",2030,1.53983333333333,1.64066666666667,1.37216666666667,1.5635,2.8235,2.69,2.767,2.61666666666666,2.564,2.2985,1.506,1.43983333333333,1.77833333333333,2.115,1.96916666666667,1.529,2.09266666666667,2.37866666666667,2.317,2.34016666666667,2.30166666666667,1.99416666666667,1.746,1.59116666666667,0.0196079807133696,-0.019612021877496,-0.00524980359683214,0.0519130160227332,0.0890951980654502,0.0347500701354853,-0.0462734092503642,-0.0310334743093675,0.0211841666975092,0.0721340926957776,0.0450374838383896,0.0618148599269186,1.65916666666667,1.88483333333333,1.67266666666667,1.54666666666667,2.456,2.53483333333334,2.53766666666667,2.47833333333333,2.4365,2.1445,1.62633333333333,1.51483333333333,1.518,1.921,2.695,2.12283333333333,1.80633333333333,1.86266666666667,2.34733333333333,2.016,0.0209326690441778,0.0442827248608049,-0.00823710831768498,0.0480379560517561,1.65666666666667,1.893,2.516,2.07066666666667
"ACCESS-ESM1-5","ssp126",2050,2.26033333333333,2.37916666666667,1.68616666666667,2.236,3.725,3.305,3.7735,3.80716666666666,3.6525,2.6565,1.8915,2.09583333333333,2.66583333333333,3.096,2.36566666666667,2.026,2.85416666666667,2.87716666666667,3.079,3.15616666666667,3.09216666666667,2.38666666666667,2.2405,2.28566666666667,0.0709552663558877,0.017770988319824,0.0085355755143639,0.06717637795905,0.142049052537245,0.0257892304899583,-0.0775109288142911,-0.0766489696751553,-0.0115520559606203,0.154741866878276,0.0975800589309199,0.0875041523640794,2.46566666666667,2.73983333333333,2.02766666666667,2.13266666666667,3.2865,3.09283333333333,3.42416666666667,3.47583333333333,3.376,2.5225,2.06883333333333,2.19033333333333,2.2485,2.552,3.625,2.73783333333333,2.68083333333333,2.41416666666667,3.03533333333333,2.572,0.0555078787783574,0.0717069616232577,-0.0338080331197744,0.0864176981508944,2.46166666666667,2.4865,3.3305,2.65866666666667
"ACCESS-ESM1-5","ssp126",2070,2.84883333333333,2.50166666666667,2.00516666666667,2.7015,4.044,3.9585,4.418,4.16566666666667,4.0475,3.311,2.4545,2.84983333333333,3.22133333333333,3.226,2.71216666666667,2.357,3.14566666666667,3.40566666666667,3.527,3.45716666666667,3.40016666666667,2.89866666666667,2.875,3.11216666666667,0.0116177250644807,0.0329165338424233,0.00261693950782416,0.0620626121571339,0.183260071767943,0.00264864597257297,-0.0933131847374385,-0.0837285161522542,-0.0123616714164106,0.142805566576881,0.114847317866279,0.123843270006486,3.03466666666667,2.86583333333333,2.36416666666667,2.52816666666667,3.5965,3.68133333333333,3.97416666666667,3.80733333333333,3.7265,3.0995,2.66883333333333,2.97683333333333,2.73,2.9125,4.18,3.27033333333333,3.18883333333333,2.74116666666667,3.46383333333333,3.0615,0.0585773031483694,0.0819009005642539,-0.0504425926226073,0.0874466604121902,2.95616666666667,2.831,3.818,3.16666666666667
"ACCESS-ESM1-5","ssp126",2090,2.63533333333333,2.47716666666667,2.13066666666667,2.6255,3.9845,3.6735,4.4385,4.18516666666666,3.899,3.308,2.305,2.51433333333333,3.04033333333333,3.196,2.96816666666667,2.322,3.01166666666667,3.22216666666667,3.5065,3.43016666666667,3.27416666666667,2.83416666666667,2.715,2.74366666666667,0.037045092882863,0.00157240025645544,0.0451992695925429,0.0996934538202368,0.132850313105241,0.0430013036949022,-0.0946084516163851,-0.0890803563394225,0.0126531329804953,0.123184048459876,0.0903468711676869,0.107320815603398,2.83566666666667,2.84083333333333,2.54666666666667,2.47466666666667,3.4975,3.44383333333333,3.96816666666667,3.80783333333333,3.5885,3.067,2.50783333333333,2.62283333333333,2.542,2.9105,4.1005,3.16633333333333,2.99583333333333,2.76566666666667,3.38333333333333,2.9425,0.0497372431345442,0.0916744516273682,-0.0352545920576447,0.0794680760331579,2.76516666666667,2.843,3.7375,3.05466666666667
"ACCESS-ESM1-5","ssp245",2010,0.974333333333333,1.22366666666667,0.663166666666667,0.8,1.408,1.612,1.582,1.44116666666666,1.434,1.0035,0.6955,0.672333333333333,1.12183333333333,1.4285,0.919666666666666,0.7375,1.01966666666667,1.32316666666667,1.3135,1.26416666666667,1.18216666666667,0.848666666666667,0.7705,0.742666666666668,0.0375376428886163,-0.0008184361243736,-0.00275495254474811,0.00369494058919217,0.0242207549335831,-0.0137878112777861,-0.0214582546278806,-0.0552821020426528,-0.0256717495096043,0.0360664302489779,-0.00393011525378584,0.0534824493411583,1.04716666666667,1.33183333333333,0.790666666666667,0.768166666666667,1.219,1.46733333333333,1.44416666666667,1.34733333333333,1.314,0.918,0.728333333333333,0.705333333333334,0.951499999999999,0.9555,1.547,1.03933333333333,1.09183333333333,0.892166666666666,1.30233333333333,0.9395,0.0272791899704645,0.0083180748103584,-0.026908658977927,0.00450514893816045,1.02216666666667,0.93,1.422,0.987666666666667
"ACCESS-ESM1-5","ssp245",2030,1.73433333333333,1.59066666666667,1.30316666666667,1.5045,2.6665,2.5735,2.9075,2.62666666666667,2.7155,2.004,1.471,1.61083333333333,2.04433333333333,2.019,1.90016666666667,1.4125,1.93866666666667,2.17566666666667,2.4155,2.40966666666667,2.24816666666667,1.72566666666667,1.6935,1.78866666666667,0.0711068202038119,-0.00660479743258202,0.0358674650190034,0.0333104189730902,0.0684980206416157,-0.00254137993630055,-0.0261482001187328,-0.0266737154683704,-0.0583385765572374,0.0706739382767465,0.0555168663400127,0.0433981365771865,1.88766666666667,1.80583333333333,1.60466666666667,1.45966666666667,2.3045,2.37683333333333,2.66266666666666,2.51633333333333,2.484,1.86,1.58233333333333,1.69783333333333,1.6295,1.825,2.706,2.06633333333333,1.94033333333333,1.74916666666667,2.33483333333333,1.89,0.0358585551121726,0.0460352752139308,-0.0163347125521259,0.0273170221722108,1.78016666666667,1.792,2.5205,1.97816666666667
"ACCESS-ESM1-5","ssp245",2050,2.62533333333333,2.55866666666667,2.09216666666667,2.422,4.0005,3.715,4.2085,3.97616666666666,3.87,3.038,2.3395,2.73833333333333,3.03383333333333,3.293,2.83166666666667,2.1725,3.07916666666667,3.21966666666667,3.4715,3.48666666666667,3.40516666666667,2.66316666666667,2.744,2.99316666666667,0.0504828673988027,0.0178193423140431,0.000164554005563033,0.0864624091252444,0.131644922732811,0.0101036354935062,-0.0715365103351503,-0.0520494016017277,-0.00862818757170869,0.112571128619273,0.11800611505402,0.0828970055523039,2.82766666666667,2.93333333333333,2.46066666666667,2.29566666666667,3.5395,3.46733333333333,3.84466666666667,3.72683333333333,3.6415,2.849,2.54183333333333,2.86583333333333,2.6195,2.8355,3.9675,3.08183333333333,3.08283333333333,2.69166666666667,3.38983333333333,2.938,0.0504324294601899,0.0712865737453756,-0.0321600326011201,0.0783510742200935,2.84916666666667,2.769,3.677,3.01116666666667
