"Year","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1880",-2.03271708243033,-3.33250565388623,-2.03053077178843,0.0332651644900633,-1.3882858227281,-0.457591899177607,-0.470693921341616,-1.07999992370605,-1.31053076070898,-1.28095929061665,-2.69983679406783,-2.4083467020708,-2.59118981279579,-1.12851714334216,-0.669428581408426,-1.76377561513115
"1881",-1.62695883302128,-0.0932203564717544,1.18182787299156,0.16944258175199,-1.27297801252395,-0.705915161068477,-1.52304745477343,-1.03209694226583,-1.06669020274329,-1.1464186121547,0.00619170873884171,-0.0274807801322332,-1.37617529718794,0.026097480739866,-1.08701985270258,-0.735639035386383
"1882",-0.060432167280288,-3.56719921127198,-3.04853948038452,-1.4929463814716,-0.277436218205459,-0.225095660102611,-1.30627549766582,-0.981262727811628,-1.37957903317043,-0.904732138526683,-0.623293992207975,0.776262728535399,-1.2183707195615,-1.60630736002052,-0.837544628526686,-0.969201721301695
"1883",0.738654328852284,-2.36463641268866,1.98033797497652,-0.000931120040465374,-0.124148591699516,-0.786291437489646,-1.51438451710404,-1.5817314568831,-0.43418047592348,-1.13739704045038,-2.15170324783004,-0.224602551302976,-0.283239785100327,0.618419421078846,-1.2941358038256,-1.24109358806797
"1884",1.45297552041695,-3.79249059586298,-0.356773305270407,1.59859186978567,-0.128337059702192,-0.0543731432112436,-0.0571496742112296,0.317787692660377,-1.62669514663636,-1.51451758070598,1.4437524345186,-3.20569620813642,-0.854705875583003,0.371160501604358,0.0687549584126346,-0.56582009760791
"1885",0.785523292963349,0.430797359122643,1.93073717185429,0.346993412290301,0.79021762287806,0.681648054293224,0.649730274601588,0.570332945901014,-0.0199063706492621,0.223776655227301,0.284551081203279,1.05645273412977,-0.663125185350143,1.02264940234088,0.633903758265275,0.162807121927106
"1886",-1.59877725631472,0.199967755211724,-0.143460437537186,-0.410783717083553,0.0628441165363978,0.234300599211738,0.887029981891078,0.239120773379765,-0.383663808542585,-0.72322791625583,-0.760592744463966,1.12864642578458,-0.114118922324408,-0.16380001269478,0.453483784827527,-0.62249482308746
"1887",-0.476070178879632,-5.98812362125942,-0.967104397122822,-1.1241660267706,-0.855226297552387,-1.05111790477993,-1.52119045030503,-0.9702517146629,-1.2349584348618,-0.76892921854468,-0.307337993646369,0.0170622703256359,-1.77851579145149,-0.982165573815268,-1.18085335658262,-0.770408549017618
"1888",-3.1239980950075,0.657105544445718,-0.207338000264238,0.431816874299108,0.971076578628726,1.46714745861728,0.158996754802945,1.31588411912685,1.4520141731609,0.489223714308305,-0.0194264476119382,2.22213207158175,-0.81661009341205,0.398518484221199,0.980676110849027,0.640603813285756
"1889",1.46675396238158,-0.355056203214633,3.39522670536506,2.19759810552364,1.8658964924696,0.538538475952497,0.51184799481522,-0.820872141827237,-1.07674784660339,1.16738561933691,1.36954932241905,-1.29646233645352,1.11127661024957,2.48624043445277,0.0765047763134935,0.486729031717522
"1890",-5.77248361706734,-4.23863759636879,-0.607763462539085,-2.00330248820511,0.0906356537883932,-0.833138472383673,-0.708743290278861,-0.750179113713758,-0.65156694991248,-1.21689451762608,1.88828567436763,1.31958758107253,-3.76919451662988,-0.8401434323186,-0.764020292125431,0.00660806894302364
"1891",3.9863347360066,-4.41618293523788,-0.684728778659233,0.268364390970341,0.42121706455946,0.01952064037323,0.816302543878555,0.8300468550487,-0.888536906242371,0.678951692581177,0.152450989593159,-0.412520586292852,0.296579793947084,0.00161755895685584,0.555290013100162,-0.0190447413560116
