"gcm","scenario","proj.year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"obs",NA,2010,3.55112955465587,1.01375843454791,0.207855600539812,0.769657219973009,1.09422267206477,0.168562753036419,-0.233116059379212,-0.440139001349531,-0.0754089068825916,-0.15289068825911,1.13555600539811,1.20471794871794,4.77292037786775,2.07964777327935,1.29963697705803,1.10516329284751,1.24422267206478,1.12874628879892,0.997974358974358,0.864924426450743,1.0381713900135,1.06498245614035,2.77482995951417,2.83643589743591,0.131618649422851,-0.0150768700763068,0.135555437973244,0.0498555030824201,-0.0796056655238596,0.0984716088468129,0.0380876553412408,0.0276965242289708,0.00582318065941223,-0.0737135550944269,0.125368224899138,0.0660578408737449,4.1620249662618,1.54670310391363,0.753746288798922,0.937410256410256,1.16922267206478,0.648654520917676,0.382429149797565,0.212392712550606,0.481381241565453,0.456045883940622,1.95519298245614,2.02057692307692,1.82123886639676,0.690578497525865,-0.168230769230769,0.302418803418803,3.08600584795324,1.21634098065677,0.997215024741339,1.62599460188934,0.0679055729785825,0.0324044946462911,0.0525418588097679,0.0132675950581376,2.453622357175,0.953459739091317,0.41449212775529,0.964206702654072
"ACCESS-ESM1-5","ssp126",2010,1.24,1.56316666666667,1.03683333333333,0.675666666666667,1.31416666666667,1.39833333333333,1.3905,1.31383333333333,1.31533333333334,0.984,0.8925,0.885,1.338,1.61083333333333,1.254,0.797666666666667,0.789,1.2055,1.276,1.25666666666667,1.12716666666667,0.9825,0.994666666666665,0.941500000000001,0.0669751846472386,0.0681286395961773,0.0122998582950375,0.032782409997506,0.0078086278109224,0.0278261449125641,0.0313256050604256,0.00762979510090878,0.0189411483738366,0.0190118209917138,0.0005209624148379,0.082793229067607,1.29016666666667,1.58883333333333,1.147,0.744666666666667,1.05233333333333,1.3035,1.33566666666667,1.28616666666667,1.22133333333333,0.979,0.938833333333333,0.911999999999999,1.2135,1.01366666666667,1.3695,1.05966666666667,1.27666666666667,0.952,1.244,1.03766666666667,0.067298199426449,0.0162298685255959,0.0236058605069447,0.01390877294721,1.24583333333333,0.977833333333333,1.30833333333333,1.04633333333333
"ACCESS-ESM1-5","ssp126",2030,1.8195,2.14216666666667,1.77833333333333,1.37116666666667,2.51116666666667,2.61283333333333,2.5535,2.45133333333333,2.46183333333333,1.9865,1.6715,1.564,1.9495,2.34083333333333,2.2595,1.68016666666667,1.6015,2.419,2.2465,2.28266666666667,2.14166666666667,1.996,1.98966666666667,1.6985,0.0454587595413949,0.0516444730719177,0.0282416665563046,0.0537622087262482,0.0996259752179898,0.1351109296765,0.0316599168912519,0.052732629795101,0.0611204388542315,0.127885374194397,0.0431058464121876,0.057548536232096,1.88916666666667,2.24783333333333,2.022,1.52966666666667,2.06183333333333,2.515,2.39916666666667,2.36766666666667,2.30083333333333,1.985,1.83183333333333,1.629,1.808,1.89066666666667,2.5415,2.03216666666667,1.96266666666667,1.8495,2.3145,2.04316666666667,0.0451824983816898,0.0656009139993852,0.0761452677946906,0.0787952374911653,1.88533333333333,1.86733333333333,2.42633333333333,2.03933333333333
"ACCESS-ESM1-5","ssp126",2050,2.5545,2.93116666666667,2.02183333333333,1.67466666666667,3.28866666666667,3.20483333333333,3.5025,3.53433333333333,3.48483333333333,2.317,1.976,2.321,2.8055,3.26533333333333,2.6205,2.03916666666667,2.162,2.899,2.9885,3.10616666666667,2.96216666666667,2.297,2.43716666666667,2.486,0.130411941036497,0.120036018035308,0.0599365638533154,0.077249472556064,0.149878384580082,0.135839908023761,0.0221672204317314,0.0337775381297181,0.0566316635064916,0.149211248849138,0.090288350167669,0.129917631051484,2.67966666666667,3.09683333333333,2.3265,1.86166666666667,2.72883333333333,3.052,3.24416666666667,3.32366666666667,3.22133333333333,2.303,2.20383333333333,2.401,2.6135,2.33266666666667,3.419,2.59216666666667,2.86316666666667,2.275,2.993,2.56616666666667,0.12464605114222,0.102746637746551,0.067910955767245,0.0972924069460921,2.74283333333333,2.30483333333333,3.20733333333333,2.57833333333333
"ACCESS-ESM1-5","ssp126",2070,3.5415,3.01916666666667,2.36833333333333,2.06766666666667,3.64816666666667,3.85733333333333,4.0605,3.88983333333333,3.92483333333333,2.97,2.7025,3.291,3.7995,3.39083333333333,3.05,2.40566666666667,2.4255,3.4015,3.3855,3.43066666666667,3.31016666666667,2.856,3.29016666666667,3.4885,0.132567446460027,0.136293428680347,0.0516329179303128,0.0783111009254702,0.216858650757228,0.0993035132590747,0.00627421194783562,0.0458577260822677,0.0749721373880068,0.210506954491648,0.157606304151008,0.195805474682155,3.67116666666667,3.20733333333333,2.707,2.24116666666667,3.04083333333333,3.6295,3.71866666666667,3.66516666666667,3.61733333333333,2.9065,2.99133333333333,3.389,3.277,2.70366666666667,3.937,3.19316666666667,3.55916666666667,2.627,3.4055,3.15066666666667,0.158090827887734,0.128876233116239,0.051835780068614,0.143756978781715,3.41483333333333,2.65883333333333,3.67183333333333,3.17683333333333
"ACCESS-ESM1-5","ssp126",2090,3.024,3.16216666666667,2.49783333333333,1.93816666666667,3.49966666666667,3.55183333333333,4.0145,3.82333333333334,3.72133333333333,2.952,2.434,2.8285,3.259,3.55633333333333,3.2855,2.26466666666667,2.2695,3.2085,3.341,3.35816666666667,3.12766666666667,2.842,2.98666666666667,3.021,0.136461262708983,0.108294007072154,0.134937557112397,0.108026584522469,0.178597980725103,0.16918962601328,0.000401760708975685,0.0272550454475429,0.0515946822214823,0.22218408851769,0.117737505753347,0.165279220494214,3.14366666666667,3.36333333333333,2.8875,2.10416666666667,2.88433333333333,3.3795,3.67716666666667,3.59466666666667,3.42183333333333,2.8925,2.70883333333333,2.919,3.008,2.65066666666667,3.7985,3.03316666666667,3.28766666666667,2.6085,3.3025,2.98766666666667,0.133913815487319,0.145593258674585,0.0709242705592379,0.127683302362993,3.14883333333333,2.62633333333333,3.55233333333333,3.00983333333333
"ACCESS-ESM1-5","ssp245",2010,1.0725,1.63466666666667,0.920333333333333,0.697166666666667,1.23316666666667,1.41433333333333,1.4285,1.26233333333333,1.33633333333333,0.9235,0.810499999999999,0.7385,1.1525,1.68333333333333,1.1205,0.831166666666667,0.757,1.2245,1.3005,1.20116666666667,1.13466666666667,0.938,0.940166666666666,0.7765,0.0541503136685311,0.055992270582204,0.0227092134712419,0.0341675822509215,0.029396512161542,0.0300422390882356,0.0324165173504909,-0.00109382221537513,0.00998530880458537,0.032982457582533,-0.00257446474905298,0.0628739886760983,1.11216666666667,1.65933333333333,1.0205,0.770166666666667,0.994833333333333,1.3205,1.36316666666667,1.23516666666667,1.23283333333333,0.926,0.871333333333333,0.7575,1.1565,0.956666666666667,1.366,1.01816666666667,1.20866666666667,0.902,1.24,1.00716666666667,0.0599479970924661,0.028768362630416,0.0224520575891816,0.0143520693438237,1.18333333333333,0.926833333333333,1.30783333333333,1.01083333333333
"ACCESS-ESM1-5","ssp245",2030,1.9725,2.05466666666667,1.63083333333333,1.22666666666667,2.35666666666667,2.34083333333333,2.6995,2.46533333333334,2.46033333333333,1.7435,1.6085,1.6855,2.1645,2.28433333333333,2.113,1.51866666666667,1.501,2.1045,2.354,2.37216666666667,2.08066666666667,1.7755,1.92216666666667,1.848,0.0919450539262645,0.0312857386983556,0.0413030234806446,0.0511637469077968,0.0810532354290958,0.096504236405595,0.0573007545476674,0.0576894931443537,0.0175570640767706,0.12768808365119,0.0763513410988768,0.0609939869204548,2.07316666666667,2.16583333333333,1.8675,1.37966666666667,1.92633333333333,2.2275,2.52766666666667,2.42316666666667,2.27233333333333,1.7545,1.76233333333333,1.7695,1.889,1.74216666666667,2.503,1.93316666666667,2.08566666666667,1.709,2.284,1.92816666666667,0.0566254886573629,0.0608366342088629,0.0721124221430236,0.0711128272970212,1.99033333333333,1.72633333333333,2.39383333333333,1.93133333333333
"ACCESS-ESM1-5","ssp245",2050,3.1175,3.22666666666667,2.49833333333333,1.85466666666667,3.61116666666667,3.53733333333333,3.831,3.73333333333333,3.78533333333333,2.7335,2.524,3.157,3.4005,3.66133333333333,3.299,2.23416666666667,2.4465,3.256,3.352,3.43066666666667,3.31266666666667,2.6405,3.09416666666667,3.408,0.114365400661331,0.120440235037398,0.0800997232118024,0.0776842346502018,0.192909591555759,0.162358057501812,0.0412713820275135,0.0615775689416116,0.068399093922332,0.12173237537814,0.13370019877498,0.112448976606048,3.25916666666667,3.44883333333333,2.902,2.04566666666667,3.03033333333333,3.3925,3.59066666666667,3.58616666666667,3.54833333333333,2.684,2.80683333333333,3.282,3.131,2.65916666666667,3.7015,3.01166666666667,3.45816666666667,2.6615,3.345,3.02166666666667,0.11197169855672,0.126849311890691,0.0921642365852844,0.104537793805839,3.29633333333333,2.65733333333333,3.52333333333333,3.01533333333333
