"gcm","run","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"obs",NA,-5.84272300469484,-1.87704225352113,1.64319248826291,6.49737089201878,11.6719718309859,15.9304694835681,18.9023474178404,18.7069483568075,13.2347887323944,6.35835680751174,-1.68638497652582,-5.54042253521127,-12.8036150234742,-10.0130516431925,-7.77197183098591,-3.50169014084507,0.53075117370892,4.25366197183099,6.7469014084507,6.88802816901408,3.0393896713615,-1.50140845070423,-7.66164319248826,-11.810234741784,137.58544600939,105.871830985915,84.0347417840376,75.2084507042253,70.8084507042254,88.1643192488263,82.9319248826291,80.0859154929578,80.3647887323944,105.837089201878,137.759154929577,153.185915492958,-9.32316901408451,-5.94504694835681,-3.0643896713615,1.49784037558685,6.10136150234742,10.0920657276995,12.8246244131455,12.7974882629108,8.13708920187794,2.42847417840376,-4.67401408450704,-8.67532863849766,-4.3693896713615,6.60417840375587,17.8465884194053,5.96892018779343,-11.4823630672926,-3.58097026604069,5.96286384976526,-2.04122065727699,393.246009389671,230.051643192488,251.182159624413,323.96103286385,-7.92587636932707,1.51160406885759,11.9047261345853,1.96384976525822
"era5",NA,-7.62533358467947,-4.54777059908264,0.903176456027582,5.17228356820568,10.2409445515386,15.4611779389558,18.6579931824296,18.6391479421545,13.3591065654048,5.90693771221022,-3.41211411864667,-8.45834222722934,-14.3310507950959,-12.5523587968614,-7.76162990993922,-4.28965373569062,-0.595567802146607,4.03848189601194,7.03326522685865,7.075281574108,2.66747567212142,-2.91405048370359,-10.3720407238713,-14.5874042793556,83.6853159922207,75.0921411535173,74.48718516079,77.6397110490103,87.4319570874057,118.557050878331,103.571073606232,86.277691965902,82.6348043149968,87.7103889406836,101.645877426159,91.2946064033046,-10.9781921898877,-8.55006469797203,-3.42922672695582,0.441314916257528,4.82268837469597,9.74982991748388,12.8456292046441,12.8572147581312,8.01329111876313,1.49644361425331,-6.89207742125898,-11.5228732532925,-6.67073797767543,5.43880152525727,17.5861063545133,5.28464338632279,-13.6043073147903,-4.21561714925882,6.04900956565953,-3.53953851181782,254.556918317778,239.558853297206,308.405816450465,271.991070681839,-10.1375226462329,0.611592187999228,11.8175579600864,0.872552437252489
"ACCESS-ESM1-5","r10i1p1f1",-4.97666666666667,-3.00666666666667,0.103333333333333,3.21,10.7,16.5133333333333,21.66,23.18,15.0433333333333,5.50666666666667,-0.39,-3.77666666666667,-9.54333333333333,-8.78666666666667,-6.06,-2.46,2.16,7.66333333333333,10.83,11.0066666666667,5.86666666666667,0.0933333333333333,-4.8,-8.03666666666667,64.5966666666667,57.3933333333333,61.1,68.5033333333333,98.61,144.223333333333,83.91,54.5833333333333,67.3333333333333,74.9833333333333,66.25,68.8866666666667,-7.24666666666667,-5.9,-2.97666666666667,0.37,6.43,12.1,16.2466666666667,17.1,10.4533333333333,2.79666666666667,-2.6,-5.91,-3.91666666666667,4.67,20.45,6.71,-8.79,-2.13,9.83666666666667,0.386666666666667,190.646666666667,228.196666666667,282.716666666667,208.566666666667,-6.35333333333333,1.27333333333333,15.1466666666667,3.55666666666667
"ACCESS-ESM1-5","r1i1p1f1",-5.28,-3.65333333333333,-0.0666666666666667,3.41666666666667,10.4233333333333,16.5633333333333,21.3366666666667,21.4666666666667,14.6766666666667,6.15,-0.506666666666667,-4.15666666666667,-9.87,-9.52333333333333,-6.04,-2.19333333333333,2.17666666666667,7.96,10.97,10.2533333333333,5.8,0.39,-4.93333333333333,-8.53,65.9733333333333,50.2266666666667,62.9633333333333,66.07,109.85,153.43,92.22,64.0866666666667,65.9566666666667,71.45,66.25,72.0533333333333,-7.57,-6.59,-3.05,0.606666666666667,6.29333333333333,12.2666666666667,16.16,15.8566666666667,10.2466666666667,3.26,-2.72,-6.34333333333333,-4.36666666666667,4.6,19.78,6.77333333333333,-9.29,-2.02666666666667,9.72333333333333,0.403333333333333,189.413333333333,238.883333333333,309.723333333333,203.656666666667,-6.82666666666667,1.28666666666667,14.7566666666667,3.59
"ACCESS-ESM1-5","r2i1p1f1",-5.49666666666667,-3.28666666666667,-0.103333333333333,3.16,10.6733333333333,16.7833333333333,21.3433333333333,22.5,15.5966666666667,6.16333333333333,-0.413333333333333,-4.29666666666667,-10.3,-9.24666666666667,-6.16333333333333,-2.59,2.19666666666667,8.04666666666667,10.8033333333333,10.7566666666667,6.44333333333333,0.366666666666667,-4.92,-8.72666666666667,69.11,59.3866666666667,65.2666666666667,68.4533333333333,102.533333333333,145.003333333333,92.0133333333333,57.22,65.5666666666667,77.13,64.2333333333333,62.68,-7.9,-6.27666666666667,-3.14,0.29,6.44,12.4166666666667,16.0733333333333,16.6166666666667,11.02,3.25666666666667,-2.67,-6.52333333333333,-4.33333333333333,4.57,20.2133333333333,7.11333333333333,-9.38666666666667,-2.18,9.87,0.62,192.303333333333,236.253333333333,294.223333333333,206.926666666667,-6.86333333333333,1.20333333333333,15.0333333333333,3.86
"ACCESS-ESM1-5","r3i1p1f1",-5.02,-2.37,0.57,3.30666666666667,10.3533333333333,16.1233333333333,20.7566666666667,21.7933333333333,16.3,5.87333333333333,-0.536666666666667,-4.17666666666667,-9.65666666666667,-8.06333333333333,-5.15333333333333,-2.39333333333333,2.04666666666667,7.41666666666667,10.5533333333333,10.4266666666667,6.59,0.11,-5.11333333333333,-8.57,67.8466666666667,55.62,61.82,66.2666666666667,104.293333333333,146.776666666667,99.9666666666667,56.8933333333333,59.9166666666667,70.9533333333333,59.7366666666667,67.14,-7.34,-5.20333333333333,-2.27666666666667,0.453333333333333,6.2,11.7666666666667,15.6533333333333,16.1066666666667,11.4366666666667,2.98666666666667,-2.83,-6.36,-3.88666666666667,4.74333333333333,19.5566666666667,7.20333333333333,-8.79333333333333,-1.83666666666667,9.47333333333333,0.523333333333333,190.836666666667,232.393333333333,303.64,190.603333333333,-6.34666666666667,1.45333333333333,14.5033333333333,3.86666666666667
"ACCESS-ESM1-5","r4i1p1f1",-4.73333333333333,-3.52666666666667,-0.196666666666667,3.37,10.7033333333333,16.45,20.6,21.0766666666667,14.27,5.99,-0.826666666666667,-4.26666666666667,-9.18,-9.43666666666667,-6.12,-2.42333333333333,2.27666666666667,7.81,10.47,10.2166666666667,5.94,0.29,-5.51666666666667,-8.52666666666667,63.3633333333333,49.3133333333333,63.7,67.4866666666667,109.933333333333,142.346666666667,97.0233333333333,68.89,75.0166666666667,70.5033333333333,61.4366666666667,72.83,-6.94666666666667,-6.48666666666667,-3.16,0.466666666666667,6.48666666666667,12.13,15.5333333333333,15.6533333333333,10.1033333333333,3.14333333333333,-3.18333333333333,-6.39333333333333,-4.18666666666667,4.62666666666667,19.3733333333333,6.48333333333333,-9.06666666666667,-2.09333333333333,9.5,0.246666666666667,185.036666666667,241.12,308.276666666667,206.97,-6.63333333333333,1.26333333333333,14.4466666666667,3.35666666666667
"ACCESS-ESM1-5","r5i1p1f1",-5.66,-3.58666666666667,-0.673333333333333,3.25333333333333,10.2966666666667,16.3733333333333,20.6133333333333,20.8833333333333,13.69,5.30333333333333,-0.753333333333333,-4.80333333333333,-10.33,-9.4,-6.92,-2.49666666666667,1.87,7.6,10.3833333333333,10.1566666666667,5.05666666666667,-0.0633333333333333,-5.27666666666667,-9.20333333333333,62.56,60.8666666666667,69.02,57.19,100.916666666667,143.856666666667,96.6433333333333,70.2,76.7166666666667,73.42,64.1433333333333,64.95,-7.99,-6.49666666666667,-3.81,0.376666666666667,6.07666666666667,11.9933333333333,15.5,15.5133333333333,9.37,2.63333333333333,-3.01,-7.00333333333333,-4.65333333333333,4.28333333333333,19.29,6.08,-9.61666666666667,-2.52,9.38333333333333,-0.09,189.146666666667,227.123333333333,310.713333333333,214.303333333333,-7.13333333333333,0.886666666666667,14.3266666666667,2.99666666666667
"ACCESS-ESM1-5","r6i1p1f1",-4.50666666666667,-2.46,0.286666666666667,3.97666666666667,10.54,16.2666666666667,21.2033333333333,22.0866666666667,14.7933333333333,5.45333333333333,-0.73,-3.73333333333333,-9.11333333333333,-8.15666666666667,-5.55666666666667,-2.02,2.16666666666667,7.63333333333333,10.6866666666667,10.4933333333333,5.92333333333333,-0.0566666666666667,-5.39666666666667,-8.05666666666667,59.2733333333333,49.8933333333333,62.4366666666667,65.7633333333333,107.116666666667,150.176666666667,92.01,58.3633333333333,71.99,87.87,62.69,62.3866666666667,-6.80666666666667,-5.3,-2.63666666666667,0.983333333333333,6.35333333333333,11.94,15.9366666666667,16.2966666666667,10.3633333333333,2.69333333333333,-3.07,-5.9,-3.54,4.94333333333333,19.8333333333333,6.51,-8.42,-1.80333333333333,9.60666666666667,0.153333333333333,171.243333333333,235.323333333333,300.54,222.546666666667,-5.97333333333333,1.57,14.7366666666667,3.33666666666667
"ACCESS-ESM1-5","r7i1p1f1",-5.44666666666667,-3.93,0.0966666666666667,3.13666666666667,10.6866666666667,16.91,21.7166666666667,22.3866666666667,14.99,5.93,-0.756666666666667,-4.46333333333333,-10.1066666666667,-9.78,-5.76,-2.66666666666667,2.19666666666667,7.94,11.08,10.8033333333333,6.05333333333333,0.24,-5.31666666666667,-8.94666666666667,62.5466666666667,58.86,66.7066666666667,64.39,106.576666666667,139.246666666667,90.1666666666667,63.8566666666667,70.17,72.5633333333333,60.6533333333333,65.44,-7.78,-6.85666666666667,-2.83333333333333,0.24,6.43666666666667,12.4266666666667,16.4033333333333,16.5866666666667,10.5166666666667,3.08333333333333,-3.02666666666667,-6.69666666666667,-4.62666666666667,4.64,20.34,6.72,-9.62,-2.06666666666667,9.94333333333333,0.326666666666667,187.27,237.673333333333,293.27,203.386666666667,-7.12666666666667,1.28666666666667,15.1433333333333,3.53
