"Year","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Tave_wt","Tave_sp","Tave_sm","Tave_at"
1950,-26.2124732259864,-14.5309319739408,-6.04553981442642,-1.96748353698107,4.72194329507682,14.6405316106267,13.0618199928179,12.6474910747869,9.9566954162222,-1.18620211431667,-16.1441985610471,-12.5086820335594,-32.5394283014861,-20.6213104461989,-13.9869321525777,-9.0618865804225,-2.93898804310283,4.47446192335278,4.73314036836869,4.30293017204648,1.70187327835038,-8.69265588596746,-22.3023132206671,-17.2656480123788,17.1323062738992,54.7962122706859,25.4439847940728,46.296247363846,31.5787973567107,43.5053191064126,86.3740654040048,112.766811893013,62.9379450468056,51.2867783031536,58.6278656619885,46.8982988802955,-29.3303063686356,-17.649829598283,-10.1559199384863,-5.42880949542943,1.09877253934528,10.0234797896466,9.14497377191811,8.51206473909856,5.73642079823686,-5.00503239999091,-19.118932194885,-14.8166847023523,-17.7506957444955,-1.09702668544356,13.4499475594105,-2.45790175304719,-23.4754622533546,-8.662602258701,4.50351082125598,-9.76436527609474,118.826817424881,103.319029514629,242.646196403431,172.852589011948,-20.5989402230903,-4.82865229819016,9.22683943355441,-6.12918126554636
1951,-19.7725680777933,-14.9339431220588,-10.8469225728958,0.49727986737364,6.15404412689228,10.5995450047788,16.297128297228,13.1018389972595,10.0683210443786,-2.58389257664763,-8.96360127297342,-17.9815085182021,-24.6407792849232,-21.2831447012675,-18.2927462976091,-7.26980477817007,-1.47217684682922,2.17862724550175,7.36103432836113,5.16227724144403,1.77205520587252,-9.70343481493389,-15.3146267336131,-24.2338175803838,38.470697908196,35.2109008723792,55.3556933523886,39.5881614944932,59.6103314948475,90.8256948251084,93.6681270835064,70.6610896173388,47.1017836339876,64.0730905508663,51.1230099633317,44.0549623945065,-22.1912608871895,-18.1967371035891,-14.6417862275103,-3.24053857957027,2.39035078668817,6.59473135961628,12.0101795828841,9.21894120282395,5.86852522641736,-6.13291293524582,-11.9562794816207,-21.122220932002,-15.7383977444705,-1.39853285954328,13.3328374330888,-0.493057601747497,-21.0631906661899,-9.01157597420279,4.90064627176897,-7.74866878089149,120.579897660871,154.554186341729,255.154911525954,162.297884148186,-18.4015608977103,-5.1639913401308,9.27461738177478,-4.07355573014972
1952,-21.9738890571739,-10.6963645979781,-6.37863756495284,-0.740959609590573,4.60923056182757,8.93183169675417,13.7300660975079,12.9545239465469,7.78393607165934,2.70354785958475,-4.14202969246491,-12.1454741122303,-28.0248629922951,-16.853621116307,-13.2551177206753,-8.01713481367919,-2.69629195896758,1.14434418372671,5.16035113847225,4.60282344715752,0.839900132229124,-3.19595177337546,-9.65411887800437,-17.8519497739649,79.4218862966289,35.0512647450499,49.5707034871303,60.2869014646315,39.2591454133637,97.918646471582,81.4173835976798,93.6014723807989,96.5642095687876,100.154699707515,59.1404578416822,48.5235605079714,-25.0466184398521,-13.9245532652875,-9.90435248258298,-4.24457511378314,1.16835239023583,5.26405704297191,9.69089312974189,8.93445780136739,4.17948480088046,-0.366461510991308,-6.95397579896586,-14.9400420548496,-16.8839207244514,-0.836788870905278,11.8721405802697,2.11515141292639,-23.0374338963287,-7.98951483110734,3.63583958978549,-4.00339017305024,158.528113436185,149.116750365126,272.937502450061,255.859367117985,-20.0311308790472,-4.32685840204343,7.9631359913604,-1.04698416969224
1953,-22.6614109765743,-7.67059022497919,-6.68708672192236,-0.4115105411402,7.37338357519433,12.4910298137157,13.7494503187891,13.0234763909353,6.70462479401753,0.875955800913268,-7.74253398383978,-10.9339278398509,-28.6852202046809,-13.9837020779139,-14.6606096478016,-8.36883256980071,-1.1761844641083,3.24117678890467,5.48561546780613,5.01726495971282,-0.21939544034567,-5.2725824976602,-13.3611876195526,-15.8124826096461,38.1062206097882,52.233281806999,64.2858708766023,37.7183659122017,58.7572211892886,69.3725283330233,86.9921222790717,69.3194236852068,78.0180011490603,116.364463018072,50.1706280919838,67.7222059193069,-25.6345704958617,-10.8105359754333,-10.6264541280587,-4.27662902156036,3.35558391986383,8.22020092189161,9.86742991594307,9.14207681284507,3.15112541371609,-2.20247215041368,-10.4417774872182,-13.311651339398,-14.1591584379279,0.0915954373772569,13.0879855078134,-0.0539844629696621,-20.1736240188533,-8.06854222723688,4.58135240547454,-6.28438851918614,138.863062924759,160.761457978093,225.684074297302,244.553092259116,-17.1283828420482,-3.84916640991841,9.07656921689325,-3.16437474130525
1954,-22.2069564814501,-12.4581212761738,-5.98349567919176,-5.72217544184742,5.75102823987811,10.6806560851095,12.1664562427046,14.2535222227129,9.02094626980061,0.981192594305817,-4.75020994772929,-12.7164106656088,-28.3512701825044,-19.1086941342541,-14.0513625649596,-14.063301832957,-2.29236014355194,2.00388021816774,4.19716945749499,5.52529430214708,1.09545877891037,-6.08167785283353,-9.96882053201189,-18.3493887226844,41.2087445597534,85.648436353536,32.131761843714,38.5280851565386,44.9295778056968,73.6597319767351,75.5643210683032,63.4184421665013,70.7161891542007,65.492257324915,77.7048998332296,105.22295238461,-25.2728975456779,-15.7343355720941,-10.0740203842313,-9.66634017129603,1.98526139168311,6.6666820423798,8.44913585920298,10.07037171068,5.00431085209358,-2.59533268530851,-7.24407149721008,-15.4083630388983,-15.1996685324916,-1.98488096038702,12.366878183509,1.75064297212571,-21.0908156421349,-10.1356748471562,3.9087813259366,-4.98501320197835,194.579386832596,115.589424805949,212.64249521154,213.913346312345,-18.1062948190567,-5.91836638794807,8.39539653742092,-1.61169777680833
1955,-12.292156929299,-11.8427923689626,-10.0279206432808,-0.997989185527268,3.16394216235,8.76000677096375,13.8212506638129,10.629310911146,7.06422464060391,-2.66549074675871,-18.3607676789183,-22.0230421932327,-17.537034082171,-18.1979127845837,-18.1249985513578,-8.53133323565786,-4.2074213098412,0.106140867145366,5.03931428061465,3.0149720287085,-0.595457220478373,-9.6561036820043,-25.6928028631271,-27.8084999254901,46.1359123098835,40.9677910242697,47.8986756816714,42.7928440963663,39.0368139692435,37.7829563288332,104.308230588645,66.3029452699823,70.567055165541,82.3443133797785,41.8189427671324,35.7808176966523,-14.9684802138156,-14.9657604803151,-13.947536923284,-4.63802439133644,-0.287151153873337,4.81839512490652,9.76796020138702,6.83146773416582,3.19727281096916,-6.10236384904041,-22.010348212583,-24.8480573646318,-12.2837866546234,-2.62065588881936,11.0701894486409,-4.65401126169105,-18.0281118631464,-10.2879176989523,2.72014239215617,-11.9814545885366,192.326655718764,129.728333747281,208.39413218746,194.730311312452,-15.114201244343,-6.2909041561646,7.13927435348645,-8.30514641688475
1956,-20.8743875688473,-15.760604348926,-8.35804005088084,0.00189536611161856,6.11049448651662,9.09713339888702,14.3019519239022,13.1186455024361,7.02010290723658,-4.16713693493973,-5.81805378576346,-16.7683811807209,-26.7228431085217,-22.8876921988561,-15.9652459322273,-7.80072821572857,-2.476717316607,1.0128947359354,5.13802153162932,5.30383306422539,-0.861183265634873,-11.1314750826706,-11.3243001146462,-22.0299922498309,28.0747356976846,50.5022573872966,42.5851901051965,47.7984969730764,40.871840265465,95.7114807716341,65.0133962262568,86.5428132466944,64.9959212123063,74.8692459274456,121.013181913639,97.4118654743045,-23.8504037210394,-19.3569348680354,-12.2058896241835,-3.73034616879539,2.11883029452185,5.38860956208334,10.0664942539539,9.28010938213654,3.06453954263402,-7.50753123896117,-8.43075127988412,-19.31187623082,-19.552678037002,-0.748550066084201,12.1725769417418,-0.988362604488871,-25.8063450776226,-8.74756382152096,3.81824977726337,-7.77231948765055,114.357810781634,131.255527343738,247.267690244585,260.878349053391,-22.6851319845689,-4.605801832819,8.24507106605793,-4.29124765873709
1957,-19.3216999308389,-13.4097105282794,-5.12090244188584,-0.0176638602708249,6.09545743697251,11.3701950206276,12.425826858205,14.7643024142553,11.3902507816053,2.20643625232206,-5.56808570839455,-14.913740076644,-25.485041473906,-20.2387439799702,-12.9598122372827,-7.14442392303614,-1.65439244225353,2.60641505871221,4.10291913183847,5.78229203738074,3.57317720940726,-5.19594686146925,-11.1362856991391,-19.7905836304784,18.7245562460335,53.1272396110612,23.4333386732447,46.8421061005731,44.4638433710251,83.1269548981815,90.5819306337335,63.3763508736256,64.1678764049545,48.2168381035857,75.5703501749704,59.18869589611,-22.3678046952938,-16.8553722935182,-9.23563837022987,-3.53107507839942,2.34417465892217,7.26486317674583,8.53694227152753,10.5592479326577,7.39154159708503,-1.80075915856873,-8.286104892521,-17.2688263607871,-16.4999305466131,0.318963711605283,12.8534414310293,2.67620044184427,-22.5845925679024,-7.25287620085745,4.16387540931047,-4.25301845040035,169.263661331399,114.739288144843,237.085236405541,187.95506468351,-19.511684406544,-3.47417959656904,8.78701779364369,-0.898440818001569
1958,-11.2316199929391,-14.6524028654183,-6.11688262494269,1.95678793029412,7.08527752488299,15.2365261082111,16.5827364533271,12.1184500520069,6.23587275554245,-0.281913927818257,-9.8409097805827,-13.7405185481895,-16.4306775765123,-20.9048112544723,-14.0402121676843,-5.77337219997655,-1.19681366673928,5.49142328138948,7.3815381180953,3.97693523725894,-1.23035104982838,-7.03228013831249,-14.7866683801015,-18.9237444295025,59.3372076606267,34.6579807835085,24.3829345645711,37.5257610600862,43.1114368444764,47.7963823679887,58.7343646540237,59.1177558850577,73.9093565850203,122.152172289269,55.5986670776918,68.9524449419764,-13.7760110765658,-17.9093259293468,-10.1006927863424,-1.76453801805091,3.20802285102364,10.7865656355186,12.3202523317174,8.26274325948855,2.49777551823728,-3.58564256114825,-12.2738387784124,-16.2918679826009,-13.5992543116671,0.975060943411473,14.645904204515,-1.2956503176195,-19.042024153821,-7.0034660114667,5.61663221224791,-7.6830998560808,153.183884340245,105.020132469134,165.64850290707,251.660195951982,-16.3180544555666,-2.88573598445657,10.4565204089082,-4.45390194044112
1959,-22.4586458535551,-11.7067956761262,-5.05291310810166,0.172530225229224,4.26136015392533,10.2031246525706,12.4512743675663,9.01126766303042,5.94377481274505,-1.91985530773192,-10.7588103772418,-10.3083947079565,-27.4889619710025,-18.2870693094981,-12.0900819534282,-7.11834938312363,-3.17229761532781,1.5175032620814,4.64067631659626,2.02331736613023,-0.304900829656656,-8.31943502576481,-16.3965185413796,-14.972358150325,38.3740156654774,48.8970660598257,71.5011774741198,44.7721246192362,53.8623290720699,81.1904290293559,76.5058044063728,105.255716817007,78.2694395038716,94.7075807319999,88.5245716979748,103.925502871379,-24.9812430876138,-15.1209505090846,-8.68947912637423,-3.39279082926381,0.708113866781496,6.2044586330199,8.80003704650018,5.54253979391773,2.67669062455452,-5.02491117789405,-13.5194328577648,-12.6075135517785,-15.9686533592903,-0.206340909649037,10.5552222277225,-2.24496362407624,-21.5665919033344,-7.46024298395989,2.72716564826929,-8.34028479893368,156.223526667279,170.135631165426,262.951950252736,261.501591933846,-18.7980205264331,-3.79138536295218,6.84901182447927,-5.28921780370146
